SMILES,D2R_Activity,D2R_pIC50,_5HT2A_Activity,_5HT2A_pIC50
CCn1c(=O)c(/N=C/C=C/c2cccc(C(O)=NNc3ccc(Cl)cc3)c2)nc2ccccc21,0.009439976885914803,-3.8419655781684483,0.009533502161502838,-3.241696052963092
COc1ccccc1N1CCN(C(=O)C2COc3ccccc3O2)CC1,0.01002475619316101,-2.8567449137150165,0.01073396671563387,-2.7292267235581313
CN(C)c1ccc(NC(=O)COC(=O)c2ccc3c(c2)OCO3)cc1,0.005993579048663378,-4.616524607570098,0.01143724750727415,-3.2322261047469674
Cc1ccc(CN2CCC(c3nc(-c4ccc(C)cc4)cs3)CC2)o1,0.04763747379183769,-3.3039328048805015,0.0915110632777214,-1.8518500393938548
CC=CCC1(CCC)CC(=O)N2CCOCC2)=C1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(C)(C)c1ccc(OCCC(O)=NN=C(O)C(Cc2ccccc2)N2CCN(c3ccccn3)CC2)cc1,0.020179858431220055,-3.846099562477962,0.056590788066387177,-3.8238078348022646
O=C1CN(Cc2ccccc2Cn2ccc(C(F)(F)F)n2)CCN1Cc1ccc(O)cc1,0.006370813585817814,-2.900641739412855,0.021058646962046623,-3.267749224681067
C/C(=N\N=C(O)CN(#C)C(C)(C)N)C(O)=Nc1ccc2c(c1)N(C)CC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(-c2cc3oc(C(C)(C)NC(=O)CCC(O)=Nc4ccc(C)cc4)c3cc2OC)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#CCN=C(O)CCC1NCCc2c(O)ccc(O)c21,0.03405828773975372,-1.8702097696352915,0.022258004173636436,-3.951144476425411
COc1ccc(-c2n[nH]c3c2CN(C(=O)c2c(C)nn(C)c2C)CC3)cc1OC,0.004547503776848316,-3.741012453642463,0.01315715629607439,-2.5228828671083106
Cc1cc(C)c2c(=O)c(-c3ccc(C#N)cc3)c(-c3ccc(C(C)(C)C)cc3)c(O)c2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(/C=N\Nc2cc(C)on2)ccc1OCC(O)=NC(C)C,0.003973492421209812,-4.243250516634939,0.010916024446487427,-3.692677786680311
N#Cc1cccc(NC(=O)CC2(O)CCCC2)c1,0.0064440625719726086,-4.0410513763869425,0.017425071448087692,-2.8686133550740247
CCn1c(=O)c2ccn(CC(O)=Nc3ccc(Cl)cc3)c(=O)c2n(Cc2ccccc2)c1=O,0.0054763313382864,-3.9231739776352903,0.008670127019286156,-2.510542440752272
COC(=O)c1cccc(OCc2ccc(S(=O)(=O)N3CCCCCC3)cc2)c1,0.006673421245068312,-4.308780975607209,0.004605582915246487,-2.7076246384107296
COc1ccc2c(c1)[C@H]1[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C(=O)CO)C[C@]1(C)O,0.0034133237786591053,0.65739112919477,0.03562795743346214,-2.7351552477897956
O=C1c2ccccc2C(=O)N1CCc1cc(C(O)=NCc2ccccc2)ccc1O,0.0053046690300107,-3.4573794532448954,0.010393301025032997,-3.3523120443952354
CC(C)C(=O)N1CCC2(CC1)CC(c1ccccc1)c1ccccc12,0.005440910812467337,-2.074555517120483,0.010771009139716625,-2.526278434760662
Fc1ccc(C=Nc2nnc(C3CCOCC3)o2)c(F)c1,0.0038881851360201836,-3.0629685271497147,0.00492091802880168,-3.730412226976223
Brc1ccc(NC2=Nc3cc(NCc4ccc5c(c4)OCO5)ccc3C2)cc1,0.013506634160876274,-3.8146028204849913,0.005362789612263441,-2.2070754622464483
CCN(CC)[C@@H](C)COC(=O)Nc1ccc(N=C(O)CN2CCN(C(=O)c3ccco3)cc2)cc1,0.0077445837669074535,-4.381341561742872,0.0066744075156748295,-3.4807926993955274
C#CCCOCCOC(=O)C1=CC(c2ccc(SCC)c(OC)c2OC)OC1=O,0.003706987015902996,-3.228676521284016,0.007604282349348068,-4.105877793498899
CN(C)C(=O)c1ccc(-n2cc(C=N/N=C/c3ccc(OC(F)(F)F)cc3)nn2)cc1,0.006647542584687471,-4.014525015528951,0.015075396746397018,-3.84757835324353
Cc1cc(S(=O)(=O)N(C)C)cc(N=C(O)CN2CC(c3nc(-c4ccccc4)no3)C2)c1C,0.039978839457035065,-3.868266616804723,0.006354149430990219,-3.9644459828311724
Cc1ccc([C@@H]2C[C@@H]2C[C@@H](O)=NN=C(O)c2ccc(O)cc2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccccc1/C=N/Nc1nc(-c2ccccc2)cs1,0.011068939231336117,-3.7217320345133604,0.0076253763400018215,-2.934027518751895
CCOC(=O)c1[nH]cnc1C(=O)N1CCN(c2ccc(OC)cc2)CC1,0.002566931303590536,-3.9903549841890804,0.04224124923348427,-3.2590384816787683
Cc1ccc(-n2ccnc2)c(-c2nc(C(C)C)no2)c1,0.006616247817873955,-3.0244112658010103,0.004801137372851372,-3.6916288838563616
O=C1CCCN1C1CCN(c2nc(N)c3c(CNC4CCCC4)sc3n2)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN=C(O)Oc1ccc(Sc2nc3ccc(C)cc3[nH]2)cc1,0.0028377424459904432,-3.7298448344905606,0.012153225019574165,-3.3466266364399084
Cc1c(C(=O)N2CCC(C(=O)c3ccco3)CC2)oc2c(O)cc(O)cc12,0.0044275750406086445,-2.4029455553355805,0.026740146800875664,-1.9284567706557232
O=[N+]([O-])c1ccc(-c2nc3ccc(NCc4ccc(F)cc4)cc3o2)cc1,0.007841300219297409,-3.2596019269839482,0.009448956698179245,-3.038257870931345
CCCN(CCCC)S(=O)(=O)c1ccc(C(=O)OCC)cc1,0.009434716776013374,-3.4414146215315222,0.013092387467622757,-2.3705232501723073
COc1ccc(C)cc1/C=C/c1ccc(OC)c(OC)c1,0.01353468932211399,-3.3809115896315625,0.012863244861364365,-3.7569389364060863
O=C1c2ccc(O)cc2C(c2ccccc2)=NN1CCc1cccs1,0.004712219815701246,-2.0226347603389128,0.009135382249951363,-1.9946801968495163
O=C(CCCc1cccnc1)OCc1ccc(Br)cc1,0.008051823824644089,-3.233992824182978,0.0033200241159647703,-3.1146271448604543
Cc1cccc(NC(=O)COc2ccc(C(=O)NCc3cccs3)cc2)c1,0.004506850149482489,-4.259161071631242,0.007486499380320311,-2.46137004966017
CCCCCc1[nH]c(=O)c(C#N)c(CCC)c1CC,0.008590398356318474,-2.854587379596218,0.02790282480418682,-3.5181254722422066
CC(CNc1nc2ccc(OC(F)(F)F)cc2s1)N1CCN(c2cccc(C(F)(F)F)c2)CC1,0.022008810192346573,-2.961065790843354,0.0641988143324852,-3.6576139647425085
COc1ccc(/C=N/Nc2nc(C)c(-c3cccs3)s2)cc1,0.004785208031535149,-4.032322424902183,0.009669769555330276,-2.7369896186992517
N#Cc1ccc(C(=O)N2CCn3cnc4cc(O)ccc4c3c2=O)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(C(O)=NCC2CCN(c3ccccc3)C(=O)C2)c1O,0.006866096053272486,-2.610442537014148,0.015922611579298973,-3.317899084929517
COc1ccc(N=C(O)C2CCCN2C(=O)c2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)c(C)s2)cc1,0.005543546285480261,-4.219481653003211,0.013714202679693699,-2.6279604823654568
C#CCN(C)[C@@H](c1ccco1)C(=O)c1c(C)noc1C,0.0011264467611908913,-3.5923470486693807,0.0051937345415353775,-3.8893731275371204
CC(NCC(O)c1ccc(F)cc1)C(=O)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.016750121489167213,-2.857427099587327,0.013773959130048752,-3.0880065339098506
COc1ccc(C2CCCN2Cc2occ(-c3ccc(F)cc3)c2C#N)cc1,0.023208018392324448,-2.9830767073011955,0.0035911891609430313,-2.910643890696513
C#CCN(CC#C)CCCCOc1cccc(Cl)c1Cl,0.0013277005637064576,-2.8180853527545895,0.0016826693899929523,-4.0032137428660475
CC1CN(C(=O)Oc2ccccc2)CC1NS(=O)(=O)c1cccc2ccccc12,0.004003997892141342,-3.741618543649748,0.016299724578857422,-2.6709715768939017
Cc1ccc2nc(N(C)Cc3nc4ccccc4c(=O)n3Cc3ccco3)sc2c1,0.003277867566794157,-3.213420286881171,0.01044443529099226,-3.4232997133577934
Cc1cccc(-n2ccc3c(O)ncn(32)c2ccc(F)cc2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@@H](O)[C@@H]1C[C@H]2C[C@H]3[C@@H]4[C@H](C)C5=CC(=O)C=C[C@@]5(C)[C@@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.006825929973274469,0.0848642560595172,0.06720888614654541,-2.438228160927495
CC(F)(F)c1cccc(-n2cnnc2)c1OCCC(F)(F)F,0.006969865411520004,-2.820068725995952,0.01561560295522213,-3.258699280906423
O=C(O)/C=C/c1ccc(C(=O)N2CCCCC2)cc1,0.005808620247989893,-4.497294721644103,0.006563711445778608,-4.0622837102370735
COc1ccc(-n2cc(-c3noc(-c4cc(C(C)C)n(CCO)n4)n3)nn2)cc1,0.0031123252119868994,-3.1154497741116436,0.012164255604147911,-4.03868877017579
CCC1(O)CCN(C(=O)Nc2ccc(OC)c(OC)c2)CC1O,0.004265693947672844,-2.782020897329087,0.03768353909254074,-2.2573421032756547
COc1cc(CC(=O)/c2ccc(OC)c(OC)c2)ccC(O)=NCC(=O)NC2CCC(=O)N2)cc1OC,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C1=Cc2ccccc2OC1=O,0.002562581328675151,-2.3310109745162295,0.009190219454467297,-2.7192899880613313
Cc1c(Cl)cccc1N=C(S)N=C(O)CC(O)=Nc1ccc(OC(=O)c2ccc(F)cc2)cc1,0.00342730525881052,-4.248509542828217,0.010179612785577774,-3.8978346083480977
C#CCN[C@@H]1C=C(c2ccccc2F)C[C@H]1Cc1cn(CCOC)nc1-c1ccccc1Cl,0.0017647736240178347,-2.544311988011821,0.008485035039484501,-3.2081253189398367
O=C(CSc1ccc(-c2nnc3ccccn23)cn1)c1ccc(F)cc1,0.004238714464008808,-2.638846267669682,0.015776703134179115,-2.93702262798747
Cn1c(N)nc2c1c(=O)n(C)c(=O)n2C,0.007432972546666861,-2.738894359092247,0.033837590366601944,-2.744168114569126
COc1ccc2nc(-c3ccccc3)c(-c3ccc(C(C)=O)c(O)c3)cc2c1,0.00558494171127677,-2.2301723572479415,0.011804678477346897,-3.055652691053443
CCCCCCCCCCCCC/C=C/CC=C1\OC(O)=NCC1COc2ccc(OC[C@@H](O)C)cc2O1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nn(-c2ccccc2)c(-c2cc(C(F)(F)F)ccc2F)c1C#N,0.009037836454808712,-2.5040328716599345,0.015664633363485336,-2.1463128326450667
CN(C)C(=O)C1(C)COc2cc(OCc3ccccc3)ccc2O1,0.014134740456938744,-2.5663166968009157,0.008573229424655437,-3.4557643841893237
Cc1ccc(N=CC(O)CN=C(O)CCSc2ccc(F)c(F)c2)cc1,0.004094469826668501,-3.139404613960579,0.0190413985401392,-3.215596400664035
C#CCN(C)[C@H](C)COC(=O)c1cccc(NC(=O)CN)c1,0.004544918891042471,-4.154503007321156,0.011030769906938076,-3.4522682653377244
CN(Cc1ccc(F)cc1)C(=O)CN1CCN(c2ccccn2)CC1,0.04401010274887085,-3.038188390433183,0.2541830837726593,-3.2847593709767846
O=S(=O)(c1ccc(O)cc1)N(CC(O)=Nc1cccc(-c2nc[nH]n2)c1)Cc1ccc(F)c(F)c1,0.0039352914318442345,-3.4018516486153687,0.007694525644183159,-3.0576670734618863
O=c1c2ccccc2[nH]c2ccccc12,0.0024269765708595514,-2.076246356856768,0.019813138991594315,-2.5640198605774303
CCN(Cn1cccn1)C(=O)c1csc(-c2ccc3[nH]c(=NCCn4ccnc4)[nH]c3c2)n1,0.005644022487103939,-3.9860404467187,0.009425892494618893,-3.5645224957475916
COc1ccccc1NC(S)=NN=C(O)COc1ccc(Br)cc1,0.010926640592515469,-4.161972148202894,0.0029498334042727947,-3.1044018200332815
Cc1nc(-c2nnc(N=C(O)CN3CCN(c4ccccc4F)CC3)o2)cs1,0.022025488317012787,-3.402015817223038,0.0680093765258789,-3.999967625058937
C#CCN(C)[C@H](Cc1ccccc1)Cc1ccccc1,0.006439136806875467,-3.647032318035201,0.0053583355620503426,-3.66416154717582
CCOC(=O)c1sc(N=C(O)C2=Cc3cc(F)ccc3CC2)nc1C,0.0041889320127666,-3.7216798808651554,0.021261582151055336,-3.3713557832817505
CC1CCN(CCCCOc2ccc(-n3ccnc3)nn2)CC1.O=C(O)C(=O)O,0.16246752440929413,-2.7621941341197807,0.027899732813239098,-4.144083622115667
COc1ccc(-c2csc(N/N=C\c3ccc(O)cc3)n2)cc1,0.009700627066195011,-3.733149529639939,0.01433922816067934,-3.211635476001618
CC1c2cccn2CCN1CC(O)COc1ccc(Cl)c2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1Nc2ncnc(N3CCN(c4ncccn4)CC3)c2N1,0.005909987725317478,-3.606660594342497,0.1348787099123001,-4.204942285836704
CC(=O)N1CCN(S(=O)(=O)c2ccc(N=C(O)Cn3cnc4ccccc43)cc2)CC1,0.004172078333795071,-4.043162445297483,0.01636655256152153,-3.4819997167973185
O=C(Nc1cccc(-c2cnc(-c3cccnc3)[nH]2)c1)c1ccccc1,0.0034696103539317846,-3.4731142089084424,0.011990278959274292,-2.8760349336360016
COc1ccccc1CN1CCN(Cc2cccc(Br)c2)CC1,0.13059379160404205,-3.1199227340576567,0.0014683769550174475,-3.291321931978856
OC1=Nc2ccc(Cl)cc2[C@H](c2ccccc2)C1,0.002638512756675482,-2.8479411125143494,0.010157914832234383,-2.114894503839576
Cc1cc(C)cc(Nn2c(S)nnc2-c2n[nH]c3c2CCC3)c1,0.006208234000951052,-3.0682914992541326,0.019501162692904472,-2.709236614516773
c1ccc2sc(N3CCOCC3)nc2c1,0.0069190701469779015,-3.1201198102327337,0.02890678308904171,-3.664647846896965
Cc1ccccc1C(=N)O.[Br-],0.006692479830235243,-2.780446272536325,0.007458546198904514,-3.5652060020959846
Cc1nc(C)c(-c2ccc(/C=N/Nc3nc(-c4ccco4)cs3)cc2)s1,0.005601559765636921,-3.7968153803046905,0.012635594233870506,-2.741602816371618
CCCOC(=O)c1ccc(/C=N/N2C(=O)CSc3ccc(C)cc32)cc1,0.00661423010751605,-4.225438522701678,0.01566116325557232,-2.315127969029768
COc1ccc(F)cc1C(C#N)=C(Br)N1CCN(c2ncccn2)CC1,0.0067301224917173386,-3.7829349406800334,0.0212415661662817,-3.582979182208305
CN1CCN(C2=Cc3cc(F)ccc3C(c3ccccc3)=C2)CC1,0.10022372752428055,-1.9957430470214592,0.030693603679537773,-1.7980293215196954
Oc1ccc(N2CCCC2)c(Cl)c1,0.00313888699747622,-1.3113109678517874,0.010427526198327541,-2.2955313160922124
CC(C)c1cccc(CCCN=C(O)CN=c2sccn2Cc2ccccc2)c1,0.009313500486314297,-3.9602776521933722,0.007197289727628231,-3.7341857516079777
CCOc1ccc(-c2cn(-c3ccc(NC(=O)c4ccco4)c(C)c3)nc2-c2ccc(-2cccco2)cc2S(=O)=O)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cc(/C=C2\Cc3cc(OC)c(OC)cc3/C(=C1CCCN(CCCl)C1=O)c1cc(C)ccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(N=C(O)CO=C(O)c2cn(-c3ccc(Cl)cc3)nn2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Oc1ccc2cc(-c3ccc(SCCCCN4CCCCC4)cc3)oc2c1,0.08425229787826538,-1.6577380222230003,0.0059758927673101425,-2.063350562001021
O=C(O)C1CN(Cc2cccc3ccccc23)CC1N1CCCCC1,0.017634043470025063,-3.4389186310050235,0.02341344580054283,-2.5773074295257143
Cn1c(C(=O)N/N=C/c2ccc(N3CCOCC3)c(F)c2)cc2ccccc21,0.007799225393682718,-3.756945716244887,0.006780458614230156,-2.225516582414292
COc1cc(-c2cc(C(O)=NCCc3ccc(O)cc3)c3ccccc3n2)cc(OC)c1OC,0.007905937731266022,-2.89983736169663,0.016373563557863235,-3.5231593460407513
CN1C(=O)N=C(O)C1=C(c1ccccc1)c1cccc(F)c1,0.004239322151988745,-3.273310259569528,0.00901535339653492,-1.543976977192204
O=C(Nc1ccccc1C(=O)N1CCCCC1)C1CC2CCC1O2,0.004611889831721783,-4.864228959719018,0.005888980347663164,-1.6980999343808798
CC1CCC(OC(=O)C2=C(C(O)=NCCCn3ccnc3)C(=O)NC2c2ccccc2)CC1,0.004382615443319082,-3.838205253979173,0.009753068909049034,-3.678974209814498
CC1OC(CO)C(=O)c2ccc(OCc3c(F)cccc3F)cc21,0.002593782963231206,-2.59010267190616,0.007710787933319807,-2.521295743336083
Cl.O=C(NCc1ccccc1)c1ccccc1,0.00990048423409462,-3.1389911232222856,0.008824928663671017,-2.876549242609041
O=S(=O)(c1ccc(F)cc1)N1CCN(CCC2=CC=CCC(=O)C2)CC1,0.01267401035875082,-2.3759176425350708,0.011991080828011036,-2.4863927898833826
CCc1ccc(\OCCCN2CCN(c3ncccc3OC)CC2)cc1,0.759143590927124,-2.7310945787202545,0.30051711201667786,-3.4886590675643303
CCc1ccc(S(=O)(=O)NC(C(=O)O)C(N)=O)cc1,0.0028049000538885593,-3.1210669758685476,0.002814993029460311,-4.204039675939916
COc1ccc(C(=O)N/N=C/c2cc(S(=O)(=O)N(C)c3ccc4c(c3)OCO4)ccc2O)cc1,0.019937628880143166,-4.050241679966798,0.007367136888206005,-3.4955528362908437
COc1ccc(CNC2(C(=O)NCc3ccco3)CCCC2)cc1OC,0.0045034028589725494,-3.046149414063371,0.003119452390819788,-2.7783132061773963
Cn1nccc1/C=C/C1=C\Nc2cc(F)cc(F)c21,0.013492987491190434,-2.553443837967383,0.013954398222267628,-2.448839956337615
CC1(C)CC(=O)c2cc(OCCN3CCN(c4ccccc4F)CC3)ccc2O1.Cl,0.8324991464614868,-1.873436465080717,0.2711532711982727,-2.564168034221746
Fc1ccccc1Cn1cnc2c(nnn2-c2cccc(F)c2)c1=O,0.003805027110502124,-2.351679280685316,0.01089432928711176,-2.5496285457496284
CCC1(c2ccccc2)C(O)=NN=C1O,0.0024839197285473347,-2.0819718120489514,0.005827087908983231,-3.869188733696948
O=C(NCC(=O)N1CCC(c2ccc(C(F)(F)F)cc2)CC1)N1CCc2ccccc2C1,0.009558925405144691,-3.1298175734249947,0.028286295011639595,-2.856230444660856
COc1ccccc1N1CCN(C/C=C/c2cc(O)ccc2O)CC1,0.9263924956321716,-1.505904260044609,0.39020925760269165,-3.7017431120345328
C#CCNCCc1ccc(OC)c(OC)c1.Cl,0.007488330826163292,-3.2526121842826603,0.016393203288316727,-3.8714403551406233
C#C[C@]1(OC(=O)/C=C/c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)CCC1,0.0025493926368653774,-3.9327816950154726,0.017898475751280785,-3.108026499336023
COC(=O)Nc1ccc(CN=C(O)c2sc(COc3cccnc3)nc2C)cc1,0.0045739165507256985,-4.213805028394922,0.010062670335173607,-3.4234269304395406
CCCOc1ccc2oc3c(c2c1)C(=O)C(CC(=O)OC)c1ccc(OCC)c(OC)c1-3,0.0063278996385633945,-2.699349022647616,0.00790576171129942,-3.5765899830267136
COc1ccc(-c2cc(=O)n(Cc3ccc(C#N)cc3)cn2)cc1C,0.006611460819840431,-3.3995232882218622,0.017447862774133682,-3.2364393141818457
CC(C)(O)C1CCN(C(=O)C(OC(=O)CCc2n[nH]c(=N)[nH]2)c2ccccc2)CC1,0.006554756313562393,-3.5617626724443063,0.003936811350286007,-3.2611201668939223
CCN(CCN=C(O)c1ccc2ccc(=O)oc2c1)C(=O)CCC(=O)O,0.009067012928426266,-2.9375055418044465,0.014360700733959675,-3.6875896407581914
O=C(NCCCOc1ccc(Br)cc1)c1cnn(-c2ccc(F)cc2)c1-n1cccc1,0.007097567431628704,-2.440171860197452,0.005947101395577192,-1.9058304167206608
O=C(CN1CCN(c2cccc(Cl)c2)CC1)N1CCN(c2ncccn2)CC1,0.03039543144404888,-3.35298234179052,0.18352659046649933,-3.839997719745134
COC(=O)/C=C/c1cn(-c2ccc(F)cc2)nc1-c1ccc(Cl)cc1,0.007843058556318283,-2.7318635911860927,0.013459737412631512,-2.7768162224916018
Cc1[nH]c2ccccc2c1C(=O)COc1ccccc1Sc1ccccc1,0.006949465721845627,-3.066360983504458,0.009117706678807735,-2.2044823143221617
COc1ccc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,0.19070976972579956,-3.3358171454023466,0.2458391785621643,-3.537952261149316
COc1cc(CC(=O)N2CCc3ccc(O)cc3C2)cc(OC)c1OC,0.007135667838156223,-3.1043193086648784,0.01744324341416359,-3.6787755254809142
CCN(CC)c1ccc(CN[C@H]2CCCCS2(=O)=O)o1,0.0013111819280311465,-2.3445332385772604,0.0011281343176960945,-3.592153051809677
O=C(CC1C(=O)C(O)CC(O)=N1)c1ccc(OCc2ccccc2)cc1,0.004547616001218557,-3.2280062776740714,0.00504411431029439,-3.375466090620939
COc1ccc(S(=O)(=O)N2CC(=O)N=C2N2CCN(Cc3ccccc3)CC2)cc1Cl,0.04758394882082939,-3.922842778892351,0.06263314932584763,-2.933776711685769
Nc1ccc2c(c1)c1c(nn2-c2ccc(Cl)c(Cl)c2)n(-c2ccc(F)cc2)c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(-n2nnc(C(=O)N[C@@H](C)Cc3ccc(Cl)cc3)c2C)c1,0.0064898403361439705,-2.807941272025552,0.017215188592672348,-2.3716941309373616
COc1cccc(N=C(/C#N)[C@H](C#N)c2ccc(Cl)c(Cl)c2)c1,0.0019108497072011232,-4.108584812372322,0.004408061970025301,-4.371611439988563
CCN(c1ccccc1)S(=O)(=O)c1ccccc1N1CCCC1,0.006918794941157103,-3.857733979858138,0.0044396985322237015,-2.4935617478305496
Cc1ccn2cc(C(=O)N3CCC(c4cnn(-c5ccc(F)cc5)c4)CC3)nc2c1,0.005149707198143005,-3.7047595758551926,0.03870699927210808,-2.3378154630644397
CN1CCc2c(sc(N/N=C\c3ccc(Br)cc3)c2C#N)C1,0.3016824722290039,-3.7659646050907303,0.02980075031518936,-2.916031339319934
Cn1ncc(C(O)=NCCc2ccc(S(N)(=O)=O)cc2)c1-c1cccc(Cl)c1,0.00690150773152709,-2.9183720644253204,0.009798216633498669,-2.3660572522014447
O=C(Cc1ccccc1)N(Cc1ccccn1)Cc1cccnc1,0.003187170485034585,-3.874217117296596,0.009430546313524246,-3.7075819327748176
O=S(=O)(c1cccs1)N1CCN(CCCN=C(O)c2ccc(F)cc2)CC1,0.05013088509440422,-2.80963874635204,0.005280898418277502,-2.0092607252566643
C#CCN1CCC(/C=C\c2csc(C)n2)CC1,0.014053957536816597,-3.7590435852055286,0.0010646330192685127,-3.5832756638338754
Cc1ccc(Cc2snnc2C(=N)O)cc1,0.007401279639452696,-2.872200324284968,0.0077586411498487,-3.2856312177144167
CCCNc1cccc(-c2nnc(N3CCCC3)s2)c1,0.00856690388172865,-3.422928460926283,0.023411782458424568,-3.7835784888651656
COc1ccc(/C=C2\C(c3ccc(OC)cc3)=C2/O)cc1OC,0.006740892305970192,-3.910265903550801,0.010593554005026817,-3.4724189406060715
COc1ccc(CC(=O)Nc2nc(-c3ccc(O)cc3)cs2)cc1OC,0.007977312430739403,-3.62522526234207,0.018980655819177628,-3.4392694200567524
Cc1cccc(C(=O)N2NCCc3ccc4ccccc4c32)c1,0.004755856469273567,-3.8127275968331484,0.011482369154691696,-2.219505659262336
Cl.O=C(O)C1(c2ccccc2)CCCCN(Cc2ccccc2)C1,0.01866002567112446,-3.1366578705396555,0.02956029400229454,-2.9000467212206855
Cc1sc2ncnc(O)c2c1-c1ccc(C#N)cc1,0.006982140243053436,-2.3192075885466026,0.03116961009800434,-3.690218614665042
C=CCn1c(N)nnc1SCc1ccc(Br)cc1,0.010065588168799877,-2.6637546308226083,0.0018209569389000535,-3.4257361824302794
COc1ccc(C(O)=N/N=C/c2cc3cccc(OC)c3o2)cc1,0.005257097538560629,-4.033263959790139,0.007544866297394037,-3.7325231976441975
COc1ccc(C2NC(=O)NC3=C2C(=O)N(Cc2ccc(N3CCOCC3)c(F)c2)CC2CCCC2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOC(=O)c1cccc(NC(=O)CSc2nnc(-c3ccccc3)o2)c1,0.007913870736956596,-4.26542560170045,0.00812369491904974,-3.4537076856449245
COc1ccc2oc(=N3CCN(c4ccc(C)cc4)CC3)cc(=O)c2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C1Nc2ccccc2N=C1Nc1cccc(Cc2ccccc2)c1,0.006829900201410055,-3.337288385972118,0.011470229364931583,-2.375293017547711
CN(C)CCOc1ccc(Cc2noc(-c3ccccc3Cl)n2)cc1.O=C(O)/C=C\C1CC1,0.016189977526664734,-3.172449627000183,0.013374526053667068,-3.894372342405263
CN1CCN([C@H](c2ncccn2)c2ncn(-c3ccccc3)c2N)CC1,0.009386762045323849,-3.7873653238645693,0.028943441808223724,-3.1810225055447443
Cc1c(O)c(=O)n(O)[nH]c1=N/N=C1/c2ccccc2Sc2ccc(OC(F)(F)F)cc21,0.0075072296895086765,-2.963841772614842,0.025508210062980652,-3.1616450737004054
CC(CC1N=C(O)C(N=C(O)c2ccccc2)c2ccccc21)C(O)=NCCc1ccc(F)cc1,0.006208969745784998,-3.626560026506759,0.0068938350304961205,-3.149616006785992
COc1ccc(N=C(O)C(=O)N(Cc2ccccc2)C2CCCC2)cc1,0.0034687286242842674,-4.439971123830486,0.00852859579026699,-2.2733432196302905
Cc1cc2c(cc1C)C1C(=O)(O)CCN(C(=O)c3ccccc3)C1C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(OC)c(-c2cc(-c3ccc4c(c3)nc(C#N)n4C)c(=O)n2CCC#N)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(S(=O)(=O)Nc2ccc3c(c2)N(Cc2ccc(C)cc2)OCC3=O)cc1,0.009090714156627655,-3.9019873195874473,0.013016292825341225,-2.378331215356644
Cn1nc(-c2ccc(F)cc2)c(-c2ccccc2)c1C(O)=NC1CC1,0.006305777933448553,-2.705064912491489,0.00929168239235878,-1.4490761911270562
Cc1ccc(/C=N/Nc2nc(-c3ccc4sc(N(C)C)nc4c3)cs2)cc1,0.009852530434727669,-3.552315477531786,0.015272806398570538,-3.355777400087679
CC1CC1c1ccc(/C=N/Nc2nc3ccc(OCC(C)C)cc3s2)o1,0.0038949744775891304,-3.9920806699469544,0.009099502116441727,-3.509682126918068
CCc1ccc(OC)c(-n2c(S)nnc2-c2ccccc2C)c1,0.005893750116229057,-2.8152072444476444,0.015742022544145584,-2.478136811005671
O=C1CN(c2ccc(-c3nnn(-c4ccccc4C(F)(F)F)c3CO)cc2)CCN1,0.0035581598058342934,-2.9865933862613767,0.018303710967302322,-3.137320281046587
N#CC1(C(=O)N2CCCC2)CCC(=O)N1CCc1ccc(F)cc1,0.006322621833533049,-1.4348964680153349,0.010942481458187103,-1.8087351359953778
