SMILES,AChE_Activity,AChE_pIC50,MAOB_Activity,MAOB_pIC50
CCN1CCC[C@H]1CN=C(O)CCc1cc(C(F)(F)F)c(OCC)c(OC)c1,0.48888781666755676,inf,0.0036835684441030025,-4.4971014174940995
CC1(C)CN=C(O)[C@@H](C(=O)O)[C@]2(C)O[C@@](N=C(F)(F)Br)C3[C@@H]4CCC4C[C@H](C3)[C@]21C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cn1c(SCC(O)=NCCCOC2CCCCC2)nnc1-c1ccco1,0.5026097893714905,inf,0.04406292364001274,-4.259127601658486
COP(=S)(OCN)S(=O)(Cl)(Cl)Cl,0.4603157937526703,inf,3.061194306460586e-22,-2.3543279319364574
CN=P(S)(OC)OC,0.468130886554718,inf,0.005891819950193167,-2.4958167284484993
CC(C)CCCC1C(C)Nc2ccc(S(=O)(=O)N3CCCCC3)cc21,0.5066216588020325,inf,0.001846487051807344,-4.358377289012845
C[C@H]1CN2CCC[C@H]2[C@H]1[C@@H](N)CN,0.5100165605545044,inf,1.1518330777018915e-13,-4.118289459410603
COc1ccc2c(c1)CCC(C)C2,0.515821099281311,inf,0.004583295900374651,-2.9836087834381075
CC(N1CCCC1C(=O)N(O)c1ccccc1)C(=O)N=C1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H](CC(=N)O)C(=N)O,0.47790613770484924,inf,2.409245469792154e-09,-4.572765500364585
OC(Cc1ccc(F)cc1)=NC1CCCN(Cc2cccc(F)c2)C1,0.5070837140083313,inf,0.001953898463398218,-4.99098598468781
C[C@@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=CC4(C)C3(F)[C@@H](O)CC2(C)C1(C(=O)CO)C(=O)CO,0.5274783968925476,inf,1.2639064550512558e-07,-4.335574658640976
CCCCn1c(=NC(c2ccccc2)c2ccccc2)[nH]c2c(C)cccc21,0.5137665867805481,inf,0.09006190299987793,-4.418957562660287
C[C@H](C[C@H]1CCc2ccccc21)N(C)C.O=C(O)[C@H](O)C(=O)O,0.4895811080932617,inf,1.9348899513715878e-05,-3.276929377902117
COCCN[C@@H]1[C@H]1C[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@H](O)C[C@]2(C)[C@@]1(O)C(=O)CCl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)C1(OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@@H]3C(O)CC21C,0.5172777771949768,inf,8.448744665656704e-06,-4.654425550957596
Cc1cc(/C=C2\SCCCN2C)cc(O)c1O,0.5017752647399902,inf,0.14567673206329346,-4.520764453592639
Cc1nn2c(S)c(-c3ccccc3)nnc2c1C,0.5171179175376892,inf,0.1326306015253067,-4.281867339263169
CN1C(=CO)c2cccc3c2C(c2ccccc2C(=O)O)C1c1cn(CC2CCCCC2)nc1S(=O)(=O)c1ccc(C#N)[C@H]2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CClCC(C)N1CCN(C(=O)[C@@H]2C(O)=NS(=O)(=O)c3ccccc32)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cl.CCCCC[C@@H](C)CN[C@@H](CO)c1ccccc1,0.4958733320236206,inf,3.759609171538614e-05,-3.2443219284838127
CC(C)(C)NC(=O)c1cccc(NC2=NCCCN2)c1,0.49521610140800476,inf,0.003979600500315428,-4.9419386109638825
CS(=O)(=O)[C@H]1[C@H](Cc2ccccc2)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(Cl)CC[C@]2(C)[C@H]1C,0.5308477282524109,inf,1.0617151247060974e-06,-4.129780539727884
CCN1CCN(C2=NCCN2)CC1,0.4952903687953949,inf,0.029111914336681366,-5.466434884883146
CCO[C@H]1[C@@H]2C[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]2(C)[C@H]1C,0.5307173132896423,inf,1.0601540090249273e-08,-4.287484725198804
[O-]CC([O-])C[n+]1ccc(C[n+]2ccccc2)cc1,0.5025619268417358,inf,0.006343786139041185,-4.379818576851355
CCc1c(C)nc(N)nc1SCc1cc2c(C)cc(O)cc2oc1=O,0.5039967894554138,inf,0.36931219696998596,-3.946493046786297
CC(C)C(C(=O)O)[C@@](C)(C)OC(C)C,0.4812451899051666,inf,0.001176444347947836,-2.506718250332603
N=c1ncn(CCCCCN2CC[C@]3(c4ccccc4)CC[C@H]3[C@@H]2c2ccccc2O)[nH]1,0.5132411122322083,inf,0.013485564850270748,-4.273222279179424
N=C(O)c1ccc(N=C(O)CN2C[C@@H](O)c3ccccc32)cc1,0.5004653930664062,inf,0.007675170432776213,-4.55526636384485
CC1CCCN(CC2=Cc3ccccc3Sc3ccc(O)cc32)C1,0.517144501209259,inf,0.015906130895018578,-4.741606688041422
CN(C)CCCN1c2ccccc2CCc2ccccc21,0.5127450823783875,inf,0.02540566399693489,-3.545421623138445
CC(C)(C)C[C@]1(Oc2c(F)ccc3c2OC(C)(C)C3)OC[C@H]1C[C@@H]2C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1nc2cc(=O)[nH]n2c(C)c1CC(=O)C(C)(C)c1ccccc1,0.5066595077514648,inf,0.6138002276420593,-4.594950801471012
CC1(C)CCC(NC(=O)c2ccc(N3CCC4(CC3)OCCO4)cc2)C1,0.504775881767273,inf,0.0077954549342393875,-3.7590714162281804
CCN(C(=O)c1cncnc1)c1ccccc1S(=O)(=O)CC(=O)c1ccc(C)cc1,0.5041326284408569,inf,0.0667056292295456,-4.764368315596243
CN(CCCC(=O)N(C)c1ccccc1)Cc1ccccc1,0.5000212788581848,inf,0.09738197177648544,-4.667465590283855
CO[C@H]1[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@@]5(C)[C@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O[C@]1(C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCC23CCCC4=CC(=O)C=CC4(C)C3C(=O)CC1(O)C(=O)OC2(C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc2c(/C=N/Nc3ccccc3)cc(Br)cc2c1,0.5014647841453552,inf,0.4440833330154419,-3.4207052249694674
OC1CCN(CCCCCCCCc2ccccc2)CC1,0.4985876679420471,inf,0.008102321065962315,-4.834746302224217
C[C@@H]1[C@H]2[C@@H]3C[C@H](O)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)CN1C(=O)c1cccc2cc([N+](=O)[O-])scn12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1(C)Oc2ccc(Cl)cc2N(CCCN2CCCC2)C1=O,0.5042780637741089,inf,0.007777087390422821,-4.303756881005986
CC1(C2CC=CCC2)CN(CCc2ccc(Cl)cc2)CC1,0.508635938167572,inf,0.008043624460697174,-4.963872341001566
CCC[C@]1(C)N=C(O)[C@H](C)C[C@H](C)C(=O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Fc1ccc(-c2nc3nc4ccccc4c(=O)n3c2CNCC2CCCO2)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N[C@@H]1C[C@@H]1CCC[C@H](O)CCCNCc1ccc2ccccc2c1,0.5029010772705078,inf,0.0006881216540932655,-4.205590501146673
CCCn1ncc(C(=O)O)c1C(C)=O,0.4860822260379791,inf,0.03283350169658661,-5.14169567765848
COc1cc2c(cc1OC)C(C)(C(=O)C1CC3CCC(CC3)N1CCCCC1)CO2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CCOCC1(C)CCN(CCCCC(C)(C)O)C1,0.4759591519832611,inf,0.008459530770778656,-3.6016882697461226
CNC(=O)c1ccccc1NC(=O)c1ccc(N)c(C)c1,0.49110323190689087,inf,0.09949293732643127,-4.6738837563357105
CC(=O)[C@H]1N[C@@H](C)C[C@@H]1c1cccc([N+](=O)[O-])c1,0.49833887815475464,inf,0.0005419736262410879,-3.7956441729386334
CC1(Br)C(=O)c2ccc(Cl)cc2[C@@H]1N,0.5128636360168457,inf,0.9665095806121826,-3.764666381300708
CCN(CC)CC[C@](C(=N)O)C#N,0.4667365252971649,inf,0.00027506265905685723,-3.9003544635447143
COc1cc(/C=C(/COC(F)(F)F)C(=O)O)cc(OC)c1OCC(=O)c1ccc2c(C)O[C@H](C)[C@H]2c(C)c(C)ccc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCCCc1cc2cc(OCCCCC)c(O)cc2oc1=O,0.49730074405670166,inf,0.032257966697216034,-2.7211662098131693
CC(C(=O)O)N1CCN(Cc2cccc([N+](=O)[O-])c2)CC1,0.48980647325515747,inf,0.010874975472688675,-4.074011072696648
CCOP(=O)(OCC)SCSc1ccccc1,0.4917300045490265,inf,3.2600379995528783e-07,-3.70805631568052
COP(C)(OC)Oc1ccc(CNCc2ccccc2Cl)cc1,0.49485161900520325,inf,0.009205994196236134,-2.811392214457433
CCC[C@H](O)CC[C@@H](CC)COC(=O)c1ccc(OC)cc1,0.49024856090545654,inf,0.018002666532993317,-3.472910346519094
O=C(O)C(=O)O,0.453628808259964,inf,4.390996301371214e-13,-3.0791013528535136
C[N+](CCc1ccccc1)CC(O)=NOCCCN1CCN(c2ccccc2F)CC1,0.4977338910102844,inf,0.01065177284181118,-4.413218393457283
C/C(C)=NC(=N)O,0.47657525539398193,inf,0.00010290312638971955,-4.896129479639759
Cc1cc(C)c2nc(NCCN3CCN(c4ccccc4)CC3)sc2c1,0.5098069906234741,inf,0.31613799929618835,-4.3343285650615115
OC1=Nc2cc(-c3ccccc3)ccc2[C@]2(O)C1CC1CCCO12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C(C)CCOc1ccc(CNCCN2CCOC[C@H]C2)cc1,0.4933360815048218,inf,0.054014258086681366,-4.503345607449714
CN1CC(C(O)=NC(C(=N)O)c2ccccc2)[C@H]2c3cccc4[nH]cc(c5cc45)C[C@H]3N(C)C21,0.5152183771133423,inf,0.00010793164983624592,-4.254643347358136
COC(=O)[C@@H]1C[C@H](Cc2ccc3c(c2)O[C@@H](C)O3)C=C[C@@H]1C(O)CO,0.5068935751914978,inf,0.004216865170747042,-3.762064417675419
CCCCN=C(S)N[C@H](N)Oc1ccc([N+](C)(C)C)cc1N=C(O)/C=C/C(=O)/[C@@H](C)O[C@@H](C)(CCC(=O)O)O)[C@@H]1N,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C=CCOc1ccccc1CN1CCN(c2ccccc2F)CC1,0.508477509021759,inf,0.11706648766994476,-4.74405999603518
Clc1ccccc1NCCCN1CCN(c2ccccc2)CC1,0.5068585276603699,inf,0.10978666692972183,-4.8163012421502245
CN1CC[C@@]23c4c5ccc(O)c4O[C@@H]2[C@@H](O)CC[C@@]3(O)C[C@@]2(O)[C@@H]1C5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC(=O)[C@H]1CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,0.5335274338722229,inf,4.5280692972937686e-08,-4.6439869851831155
O=C1N2CCCC2CC(O)=Nc2ccc(O)cc21,0.5128918290138245,inf,0.024612974375486374,-4.472233453990982
OC(CNCCCc1cc(F)ccc1F)C(F)(F)F,0.4932733178138733,inf,0.17295870184898376,-3.2338991037683917
CN1C(=O)C2(c3ccc([N+](=O)[O-])cc3)C=CC[C@H]2C1=O,0.5140091776847839,inf,0.08313515782356262,-4.29349629359475
C[C@@]12C=CC(=O)C=C1[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3CC[C@@]12C,0.5475397706031799,inf,1.9408529894349158e-08,-5.236458742023855
OCCN1CCN(c2nnc3ccc(Br)cc3s2)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCS(=O)(=O)c1ccc2c3c(c1)N(C)C(=O)/C=C\C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(Cc1cccc(Cl)c1)Cc1cn2ccsc2n1,0.5168759226799011,inf,0.11529617011547089,-3.045518258964509
Cc1cc(N=C(O)C2CCN(CC=Cc3cccs3)CC2)nc2ccc(Cl)cn12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCCCCCCC[C@](c1ccc(OC)cc1)C(C)=N[C@H](N)[C@@H](O)O,0.48822030425071716,inf,0.0005406633135862648,-3.447239152532203
COCCN1C[C@@H]2CCCC[C@H]2C1=O,0.5077286958694458,inf,0.1240120530128479,-4.697315967810786
Cc1ccc(NC(=S)[C@@H]2CN(C(C)C)C(=O)[C@H]2C[C@H]3[C@@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]2C)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(=O)[C@H]1CC[C@@H]2[C@@H]3C=C4CC[C@H](F)CC[C@]4(C)[C@H]3CC[C@]12C,0.5291873216629028,inf,8.284613883802194e-09,-4.036776022476161
C[C@H]1CO[C@@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](O)C[C@]2(C)[C@@H]1C(=O)CO,0.5287206768989563,inf,7.007559815974673e-06,-4.181347299690574
Cc1noc(C)c1C(=O)OCC(=O)N1CCOCC1,0.49517470598220825,inf,0.025468697771430016,-4.837037722601661
CC1(C)CN2CCCC1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cl.CCc1c2ccccc2c(O)c2c(c1)N(CCN1CCCC1)C(=O)CO2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
NC(=O)c1ccc(C(=O)O)c(F)c1,0.4890533983707428,inf,0.007677095476537943,-4.835968218843828
CC(=O)CC(=O)OCC(=O)OCC(=O)[C@H]1c2ccccc2OC1C(C)(C)C,0.5003257393836975,inf,0.0002826073905453086,-4.098790577931114
FC(F)(F)c1ccc(N2CCN(CCCN3CCC[C@@H]3)CC2)c(Cl)c1,0.49815207719802856,inf,0.14617609977722168,-4.232425538042176
Cc1ccc2nc(C(O)=NCc3ccccc3)c(C)n2c1,0.504850447177887,inf,0.35092228651046753,-4.143899149171921
CC(C)c1nc(CN(C)CCCNCc2cnccn2)cs1,0.49957096576690674,inf,0.283272922039032,-4.416877200608049
C[C@H]1C[C@@H]1[C@H](C)CC[C@@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]2(C)[C@H]1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN1CC([nH]2cnc3cc(OC)c(OC)cc3c2=O)CCC1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CCCC1(c2ccccc2)CCOCC1,0.5008999705314636,inf,0.005258075427263975,-3.8864108920228584
CCC1(O)CCN(CCCCCC)CC1/C=C(/c1ccc(O)cc1)C(=O)C1CCCN1,0.497356116771698,inf,0.02678014151751995,-4.27003320748851
CN(C)CCCC1(c2ccccc2)CCOCC1,0.5008999705314636,inf,0.005258075427263975,-3.8864108920228584
CN(C)CCN=C(O)N1C[C@@H]2CN(c3cc(-c4ccccc4)ncn3)C2C=O)CC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cccc(OCCN2CCN(CC(O)Cn3cnc4c(C)cccc4c3=O)CC2)c1.Cl,0.5013430118560791,inf,0.03293295204639435,-3.761024114130923
C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@H](O)C[C@]2(C)[C@@]1(OC(=O)CO)C(=O)[C@H](O)C(C)C)C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1C(=O)C(C)c2cc(S(=O)(=O)N3CCCCC3)ccc21,0.5100740790367126,inf,0.010514088906347752,-5.299546395109051
Clc1cccc(C2CN(CC3CCCO3)CCN2Cc2ccccc2)c1,0.5091382265090942,inf,0.008564920164644718,-4.508649673054277
CN(Cc1ccccc1)CC(c1ccccc1)c1ccc(N2CCNC2=O)cc1,0.510381281375885,inf,0.03223440423607826,-4.162918493721348
CCC[C@@H]1c2ccccc2CCN1C.Cl,0.5072541832923889,inf,0.008259844034910202,-2.89422109037308
CN(C)CC[C@@]1(c2cccc(C(F)(F)F)c2)CCC2(C)C[C@@H](c3ccccc3)C[C@H]([C@H]2N)C1,0.514276921749115,inf,5.946724922978319e-05,-3.4258009684925925
C=C(C)c1ccccc1,0.505275309085846,inf,0.09756075590848923,-4.302315493132572
COC(=O)[C@@H](Cl)[C@H]([C@@H](O)[C@@H](O)[C@H](N(C)C)[C@@H](O)[C@H]1OC)[C@H]1C[C@]2(C)[C@@H]3CC(=O)CC(=O)C[C@]3(C)(O)O12,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[N+](C(=O)[O-])c1ccc(C(N)=O)cc1,0.4850328266620636,inf,0.013069253414869308,-5.08064444336741
CCN(CC(C)C#N)C(=O)[C@@H]1CCN(CCCc2ccc(Cl)cc2)CC1,0.4933687746524811,inf,0.10033164173364639,-4.029010399307078
CC(C)CCN=C(O)NC1CCCNC1=O,0.4917655885219574,inf,0.0004526411066763103,-4.38443776472494
CC[C@H](C)[C@@H](C)CN[C@H](C)[C@@H](C)O,0.4870063364505768,inf,0.8119651079177856,-1.5819480657249712
COc1ccccc1N1CCN(C(=O)C2CN(C)CCO2)CC1,0.5014726519584656,inf,0.5065255165100098,-4.843800573689262
CCC[C@H](CO)N1C[C@@H]([C@@H](O)c2c(nc3c(N)cccc32)[C@H](C)CN(C)[C@H](C)C)[C@@H]1O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1ccc(C)c(S(=O)(=O)Nc2ccc(C(=O)N3CCc4ccccc4C3)cc2)c1,0.5081530809402466,inf,0.004007305949926376,-4.989000860254453
N#C/C=C/c1cccc(Cl)c1,0.4925515353679657,inf,0.0017331937560811639,-1.5982722510031886
CC(O)=N[C@H]1CCN(CC[C@H]2CC[C@@H]3c4cccc5c4ncn([C@H]5)c4[C@]3C[C@H]2C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,0.5390801429748535,inf,4.504453476883441e-10,-4.380362313411299
CC(=O)OCC(=O)[C@]12OC(C)(C)O[C@@H]1C[C@H]1[C@H]3C[C@H](Cl)C4=CC(=O)C=C[C@@]4(C)[C@@]3(Cl)[C@H](O)C[C@]12C,0.5320469737052917,inf,4.412639142969965e-10,-4.462412789234373
CC1=CC[C@@H]2CC[C@@]3(OC(=O)c4ccccc4)[C@@H]2C[C@H]1OC(=O)C(C)(O)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC[C@@H](Oc1cc(CNC[C@@H](OC)O)ccc1C)C(=O)N1CCCC1,0.493370920419693,inf,0.4360370934009552,-4.236689340941702
CCCN(CCC)C(O)=N[C@@H](CC)C(=N)O,0.4723234474658966,inf,0.0001326136989519,-4.354210030594895
CC(CCc1ccccc1)[C@@]1(O)CC[C@H]2C3CCC4=CC(=O)C=CC4(C)C3(Cl)CC[C@]21C,0.5333314538002014,inf,0.00015437029651366174,-3.523349814889167
CCCCCCCCC(C)(C)CCC[C@H]1CC(=O)O[C@@H](C(=O)OC)[C@H](C)C[C@H](C)O1,0.48931780457496643,inf,0.0006958797457627952,-3.117317305625075
C[C@H]1C[C@@H]2C3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,0.5361312031745911,inf,2.1958207696570753e-08,-4.47434901965706
CCN(C[C@@H](O)C[C@@H]1CC2CCCCC21)c1cnc2ccc(OC)cc2n1,0.5075540542602539,inf,0.07483378797769547,-4.403831280399664
CN(CCNCCOc1ccccc1)Cc1ccc(C(F)(F)F)cc1.Cl,0.5004549026489258,inf,0.009133958257734776,-3.3352219373530394
CCOC(=O)N1CCN(Cc2ccccc2)CC1,0.5005089044570923,inf,0.2975473999977112,-5.142795075900456
CC1=C(C(=O)O)C(c2ccc(F)cc2)N2N=C(O)N=C1S,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
F[C@H](F)O[C@H](F)[C@@H](F)C(F)(F)F,0.47459763288497925,inf,0.004071260802447796,-2.4458646790241168
C[C@@H]1C[C@H]2[C@@H]3CC[C@]4(C)[C@@H](CC[C@]4(C)C[C@@]3(F)C(O)C[C@]2(C)C(=O)CC[C@]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCc1ccc(C[C@@H]2C[C@H](OC(=O)OCC)O[C@H]3C[C@H]4C[C@@H](OC)[C@]4(C)[C@H]3[C@H](OC(F)(F)F)C[C@@]4(F)[C@@H](O)[C@]32)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1c(C(=O)N(C)C)cnn1-c1ccc(Cl)cc1,0.49602535367012024,inf,0.031297892332077026,-4.018984230391716
Br.CCOc1ccccc1C(=O)NCc1ccccc1,0.498248428106308,inf,0.014603793621063232,-5.47195441947451
CC(C)(C)c1ccc(OC(=O)COc2cccc3c2OC(C)(C)O3)cc1,0.5029447674751282,inf,7.261940481839702e-05,-3.8796485310087676
CC1CCCCN1CC(=O)N(c1ccccc1)C1(C)CCN(C)CC1,0.5000385642051697,inf,0.0760355070233345,-4.04757258695009
NOCCCC[C@@H][C@H]1Cc2ccc(O)cc2O[C@@H]1C[C@@H]1[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]2(F)[C@@H](O)CN1N1CC(=O)[C@H]1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(O)Cc1ccc2c(c1)Cc1cccc3cc(O)c(O)c1-32,0.52226722240448,inf,0.002965017221868038,-4.430378725823399
Clc1c(Cl)c2c(c1Cl)CCNC2c1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
F[C@H](F)[C@@H](F)Oc1ccc(Cl)c2ccc(Cl)cc12,0.5029204487800598,inf,0.0018095056293532252,-3.847307109827767
N[C@@H](N)c1ccccc1O,0.501908540725708,inf,1.323200649494538e-06,-3.2600792059139168
C[C@]12C=CC(=O)C=C1C(Cl)Cl)C[C@H]1Cc3cccc4c3[C@@H](O)CC[C@H]12C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C=CCN=C1N=C(O)C(COC)N2[C@@H]3c4cccc6[nH]c5ccccc45[C@H](c(O)[C@@H]2N)[C@]3(OC)[C@@H](OC)[C@@H]1O5,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(Cc1c(F)cccc1F)C(=O)Nc1cccc(Cl)c1,0.5012159943580627,inf,0.008754073642194271,-3.6125681467168436
COc1ccc2c3c1O[C@H]1O[C@H](COC(C)(C)O)O[C@H]4C[C@H](OCN3CCCC(C)CC3)[C@@H](O)C[C@H]4=C[C@@]3(O)CC1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N#Cc1cccc(CCCN2CC=Cc3ccccc3C2=O)c1,0.5108976364135742,inf,0.04604705423116684,-4.186332654155451
CN(C)S(=O)(=O)c1ccc(C(O)=NC2CCCc3ccccc32)cc1,0.5059013962745667,inf,0.0007319935830309987,-4.247586942237721
N#Cc1cc(-c2cccs2)nc2ccccc12,0.5190169215202332,inf,0.02751694805920124,-3.3782967239448394
C/C=C(\C(=O)O)[C@@](S)(C)OCC)C(=N)O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@@H]1C[C@@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,0.5326921939849854,inf,2.0201859740609507e-08,-4.562007079945559
CN1CC23CC=C4c5ccc(6C(c6ccc(O)c6)c4C=N3CC[C@@]2(C)[C@H]1[N+](=O)[O-],Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(CC1(O)C(Cl)(Cl)Cl)C(=O)NCc1ccc(N(C)C)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCCCCNCCOCCC(O)c1ccccc1,0.49241456389427185,inf,0.029093699529767036,-4.513023252420164
CS(=O)(=O)N=C1OC([C@]2(C)[C@@H]3CC4CC(C2)[C@H]3CC(=O)C=CC4(C)[C@@]3(F)[C@H](O)C[C@]2(F)C1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COC[C@H](CO)C(O)(CCCc1ccccc1)C(C)(O)C1C(O)=NCCCN1C[C@@H]1C(=O)CC[C@@H]1,0.4992159903049469,inf,0.0005047223530709743,-3.8045991636783354
NC[C@@H]1O[C@H]2C[C@@H]1N[C@@H](Cc1cccc(C(F)(F)F)c1)[C@@H]2Oc1ccc(C(C)(C)C)c(C(=O)Cl)c1,0.5049890279769897,inf,0.000252319237915799,-3.8668887320516188
COc1ccccc1C1(O)C(=O)C=C2c3cccc4[nH]cc(c34)CN21,0.5208576321601868,inf,0.28829091787338257,-4.225610494125702
CC(CCc1ccccc1)NCCC=Cc1ccccc1[N+](=O)[O-],0.49580663442611694,inf,0.05264797434210777,-4.170016310053402
Cc1c(C)n2c3c(c(=O)n(C)c2n1C)CCCC3,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN(C)CC[C@@H]c1ccccc1OCOc1ccccc1,0.4961627721786499,inf,0.029968708753585815,-4.016702856521238
C[N+]1([O-])C2CC3C4C[C@H](F)C5=CC(=O)C=C[C@@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(C(=O)CO)O1,0.5404263138771057,inf,7.332746463362128e-07,-4.284627596632362
CN[C@H]1CCN(c2ccc(OCc3c(F)cccc3F)cc2)C(=O)(Cc2ccc(F)cc2)[C@@H]1c1ccccc1.Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C[C@]12CCC3C4CCC5=CC(=O)C=C[C@@]5(C)[C@]4(F)[C@@H](O)C[C@@]3(C)[C@]2(C(=O)COC(=O)CC)[C@]1C,0.5369279384613037,inf,2.1323580767784733e-06,-4.493929498376055
CCOC(=O)C(C)OC(C)c1ccc2ccccc2c1,0.500137448310852,inf,0.7744432091712952,-2.7723791367012507
C=CCN=C(O)SC[C@@](C)(C)[C@H]c1cc(C)ccc1OC[C@H]1NCC[C@@]2(C)OC12,0.5011551380157471,inf,6.215371831785887e-05,-3.9941085890702666
CC(=O)C(C)CC(=O)O,0.47877219319343567,inf,3.439935881033307e-06,-4.248838671662556
c1ccc(N[C@H]2C[C@H](Nc3nc4ccccc4s3)C[C@@H]23CCN[C@H]1CCc1ccccc1)OCC4,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC(=NCCc1ccc(O)cc1)Nc1ccc(Cl)cc1,0.4925551414489746,inf,0.009209034964442253,-4.1586868723156805
COc1ccc(NC2=NCCN2)c2ccccc12,0.5034770965576172,inf,0.0701160803437233,-4.906537334140912
