SMILES,MAOB_Activity,MAOB_pIC50
CN(CC(F)(F)F)C(=O)COc1ccccc1C1CCCCC1,0.08724091202020645,-3.4572312204991236
CN(C)CCOC(=O)c1cc(C(F)(F)F)nc2c1cnn2C,0.27314522862434387,-4.212201674482763
COC(=O)[C@]1(C)C(O)=NC[C@H]2C[C@@H]3c4cccc5[nH]c(c45)C[C@H]3N(C2ccccc2Cl)C[C@H]2=O)=C1,Invalid SMILES,Invalid SMILES
CCOC(=O)C1=C(CC)N=C[C@H]1c1c(N)[nH]c(=N)[nH]c1=O,0.46302473545074463,-4.84803529889383
C=CCCCN(C)Cc1ccc(CN2CCOCC2)cc1,0.009072060696780682,-4.750197349965497
Cc1ccccc1N=C(O)Cn1cc(C(F)(F)F)ccc1=O,0.0028390625957399607,-4.068232860970638
O=C(CSc1nnc(C2CC2)n1N=C(O)CN1CCN(c2ccccc2F)CC1)c1ccc(C(F)(F)F)cc1,0.04614340886473656,-3.673194936508328
CC[C@H](NC(=O)C1(C)CC=CC1)c1ccc(F)cc1,0.09767382591962814,-4.606212118990769
CN(C)CCC(/C=C\c1ccccc1)c1ccccn1,0.09242359548807144,-4.059367104449314
CN1CCN(C)c2ccc(OC3CCN(C[C@@H]6ccccc4c3Oc4ccc(C(F)F)cc4)CC3)cc21,Invalid SMILES,Invalid SMILES
CC(NCCCNCCN1CCOCC1)=Nc1nc2c(s1)CCCC2,0.07456903904676437,-4.722152076535718
CC(C)CN=C(O)OC(C)(C)N1CCN(Cc2ccccc2)CC1,0.007950917817652225,-4.016529860572018
O=C1OC(C(O)=NCc2ccc(Cl)cc2)C(=O)N1CC1CCC2CCCCC21,0.33235642313957214,-4.020029965584287
CCCN(CCC)CCOCCOc1cccc2ccccc12,0.1073141023516655,-4.801566038551011
CCCN=C(O)c1ccc(N=C(O)C2N=C(c3ccccc3)C(=O)N(CCC)[C@H]2C)cc1,0.1688980758190155,-3.959351758913656
COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@]341,0.0006789752515032887,-4.478750533213049
COc1c(N)cc(Cl)c2c1C1OC(CO)C1O3(CCCC3)O2,Invalid SMILES,Invalid SMILES
CN=C(O)O[C@H]1C2C=C(CN3CCCC1C[C@@H]1CCCC1)C2,Invalid SMILES,Invalid SMILES
Cc1ccc(S(=O)(=O)N(C)CC(=O)N=c2cc(C)c(C)[nH]c2=O)cc1,Invalid SMILES,Invalid SMILES
CNC(=O)NCc1ccc(N=C(O)N2CCCCC2)cc1,0.21511243283748627,-5.166160964093772
CNC(=O)c1cc(NC(=O)c2ccc(-n3ccnc3)cc2)c(OC)cc1Cl,0.12759293615818024,-4.566510447112821
CC1CCCCC1OCCCNCc1ccccn1,0.01758342981338501,-4.036334956316676
CN(Cc1cccc(Cl)c1)C(=O)c1ccc(Cl)cc1,0.01812138594686985,-3.7478820169960945
CN(CCCN1CCOCC1)C(=O)NCc1cccnc1,0.0025223682168871164,-5.560002986671989
CCC1(O)CCN2C(=O)C3C[C@@H]4CCC5=CC(=O)C=CC5(C)C4(Cl)C(Cl)CC3(C)C2C(=O)O1,0.016183380037546158,-3.986414598312641
CN1CC23CC4C[C@H](F)C4=Cc5cc(-c6ccccc56)ccc5[C@]4(C)[C@H]3CCN1CC2,Invalid SMILES,Invalid SMILES
CCOC(=O)C1CCCCN1CCN=C(O)c1cc(C)sc1C,0.01512162946164608,-4.25407380025997
C[C@@H]1c2ccc(S(=O)(=O)N3CCN(CC(O)=NCC4CCC4)CC3)cc2[C@@]1(C)C,0.0009363881545141339,-4.56780595643793
CCC(=O)C(O)=Nc1nc2ccccc2[nH]1,0.40884625911712646,-3.194081848563475
COC(=O)[C@H](Cc1ccccc1)N=C(O)/C=C/c1ccc(OC)c(OC)c1,0.618468701839447,-3.6425687726142137
CCCOc1ccc(-c2[C@@H](COC)N(CC)C(=O)N2CC2CCCO2)cc1OC[C@@H]1CC[C@@]1(=O)CO,Invalid SMILES,Invalid SMILES
CCC(C(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@H]3CCC4=CC(=O)C=CC4(C)[C@H]3[C@@H](O)C[C@@]21C,Invalid SMILES,Invalid SMILES
COC(=O)[C@H](C)C(=O)OCC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]21C,8.327911928063259e-06,-4.6497927227046345
COc1ccccc1C1(O)CCN(Cc2cnc3c4ccccc4c(c23)CCC4)CC1,Invalid SMILES,Invalid SMILES
CC1CCCC(C)C1,0.00806434452533722,-2.611511404201424
COC(=O)[C@]1(Cc2ccccc2)C2CCN(CCCN=C(O)c3ccccc3)CC21,0.174026757478714,-4.2549939132760075
CC(C)(C)N1CC[C@H](C(O)=Nc2ccc(N(CCO)CCN)cc2)C[C@@H]2C[C@@H](c3ccccc3)[C@@H]21,0.00021346154971979558,-3.4822137795247885
OC1=Nc2ccc(Cl)cc2C(c2ccccc2)=N[C@@H]1O,0.6016609072685242,-3.2587186699598774
COc1cc2c(cc1CNC(=O)C1CCCO1)OC(c1ccc(F)cc1)C2,0.19808848202228546,-3.134650664570005
CC(=O)N1CCCN(C(=O)C2N=C(O)Nc3cc(Cl)ccc32)CC1,0.35730165243148804,-4.346576645594739
ClCN1CCCC1[C@@]12OCC1[C@H]1CCN(CCOc3ccc(C(F)F)cc3)CC1OC2,1.5196561435004696e-05,-4.041451732161295
CC[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,4.039395307131599e-08,-4.673128716413807
CCCCN=C(O)C1CCN(CC=C(Cl)Cl)CC1,0.0005161753506399691,-4.5998303000576115
C=CCOc1ccc(C(=O)C2(C)CC2(O)C(=O)CC)cc1,0.45874860882759094,-4.111952645561496
CCOC(=O)N1CCC(NCC(=O)OC(C)(C)C)CC1,0.00015595306467730552,-4.153131153963455
CC(C)CC1CC(O)=Nc2c1cnn2-c1ccc(Cl)cc1,0.0294827651232481,-3.3916661743490986
CN1[C@@H]2[C@@H](CN3C(=O)C[C@H](c4ccccc4)[C@H]3CN2c2cc([N+](=O)[O-])ccc2O)S1(=O)=O,0.008903924375772476,-4.574529846681443
N#CC(C(=O)CSc1ncnc2c1[nH]c1ccccc12)c1ccccc1,0.07821722328662872,-3.6505915618579516
N#CCCN(c1ccccn1)S(=O)(=O)C1CCC(c2ccccc2)CC1,0.00047318558790721,-3.4205247962386705
CN1c2nc(N)nc(N)n2CC(O)=NC1C,Invalid SMILES,Invalid SMILES
CClC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)[C@H]3C[C@@H](O)CC21C,Invalid SMILES,Invalid SMILES
N#C[C@H]1C(=O)N=C(N2CCCCCC2)C1,0.02989337034523487,-4.096794508522688
COc1cccc(N=C(O)CC23CC4CC(CC(C4)C2)C3)c1,0.0003824315208476037,-5.145485416115478
CCO[C@H]1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)CCl,0.00014146989269647747,-4.009778444532996
CN(C)c1ccccc1C#CCN,0.0018632910214364529,-3.370839040508077
Cl.OC(Cn1c(=O)c(=O)c2ccccc21)C1CC2CCC1C2,0.01216582115739584,-4.537527091304952
CCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1CC,0.001495631062425673,-4.911061202716699
Cl.OC(CCOCc1ccc(Cl)cc1)CN1CCN(c2cccs2)CC1,0.004722265060991049,-4.150337163200954
C[N+]([O-])([O-])C1(C#N)CCCCCC1,0.05501715838909149,-2.6858490622761764
CC(C)(C)C1=NC2C3CCC4=CC(=O)C=CC4(C)[C@H]3CCC2(C)C1(O)C(=O)CO,0.17052309215068817,-4.014167379535547
N(CCc1ccncc1)c1nc2c(ccc3ccccc32)c(=O)n1-c1cccc(Cl)c1,0.12063080072402954,-2.685154995666875
Cc1ccc(C(=O)Cn2nnc(=O)c3ccccc32)cc1,0.009472975507378578,-3.0708968178064193
CN(C=N)N(NC(=O)CN=C(O)Cc1ccccc1)C(=O)O,2.0994903593418712e-09,-4.113530028834084
OCCNc1ccc(Cl)c(Cl)c1,0.0936049148440361,-2.327522871204016
O=c1cc(CN2CCN(c3ncccn3)CC2)nc2cc(Cl)ccn12,0.46797990798950195,-4.3871694344726855
CCO[C@]12CCC3C[C@H]5CC(F)C43C1C5,Invalid SMILES,Invalid SMILES
CCCN(CCN(C)CC)CCc1ccc(C=Cc2ccc([N+](=O)[O-])cc2)cc1,0.0563918873667717,-3.8806400722389656
N=C(O)C[C@@H]1C2C=CC3(C2)[C@@H]1C(=O)N3C(=O)C(=O)O[C@@H]1C[C@@H]12,Invalid SMILES,Invalid SMILES
N#Cc1nnn(CC(O)=NCc2ccco2)c1-c1ccc(Cl)cc1,0.027000391855835915,-3.9670099743050122
C=CCOc1cc(C)ccc1OCC,0.0023492206819355488,-4.255340395247959
c1ccc2c(c1)N=C(CN1CCOCC1)C[C@@H]2,0.008699734695255756,-5.043087823245091
CN1C2CCC1CC(OC(=O)C1(C)CCC(C)(C3CC3)C1)C2,0.045266952365636826,-3.9548520672977237
COc1ccccc1[C@@H]1CNc2ccc(C)cc2C(=O)N1c1ccccc1,0.19164180755615234,-4.1526836351694145
Cc1c(NCC=Cc2ccccc2)c(=O)n(-c2cccc(Cl)c2)n1C,0.18052440881729126,-2.990264757660952
CCC1(O)CCCN(C(=O)c2cc(C)on2)C1,0.2094738483428955,-4.079230192226052
CC(=O)OCCC(=O)C1(O)CC[C@H]2[C@@H]3CC[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@H]3[C@H](O)[C@]21C,1.3173881541206356e-07,-4.648553816869992
CC1(C2CCCC2)C(=O)N(CCCN2CCN(CCCc3ccccc3)CC2)C(=O)O1,0.11539562046527863,-4.177801699520743
CCCCOc1ccc(OCC(O)CNCC(C)C)cc1,0.32013028860092163,-3.018242482625195
C[C@H]1[C@H]2C[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,3.087194389017611e-10,-4.533010737189661
O=C(NCC1=CC(=O)OC1=O)c1nc(-c2ccccc2F)no1,0.027476774528622627,-2.248379593124378
Cc1cc(C)c(CN2CCN(c3ccc(F)cc3)CC2)c(C)c1.O=C(O)C(=O)O,0.0003599352785386145,-3.853924654119494
COc1ccc(N=C(O)C2CC(=O)N(c3ccccc3)C2)cc1Cl,0.02133256196975708,-4.0654394419605655
CCN(CC)CCO,0.06389845907688141,-3.6771260203336573
C=CCn1nnc(O)c1CN1CCN(C2=C(C(=O)OCC)C(C)CC2)CC1,0.24977676570415497,-5.475394735518494
CCn1c(N2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C,0.09979817271232605,-3.9688436660236124
CCCOc1ccc(C2=NC(=O)c3cc(OC)c(OCC)cc3N2)cc1,0.06182901933789253,-3.3856667250626744
OC(=Nc1cccc2ncccc12)c1cccc([N+](=O)[O-])c1,0.05739344283938408,-3.745711073023325
C[C@H]1[C@H]2C[C@H](F)C[C@@H]1CC2,3.6966188332598904e-08,-3.6462065066040266
O=C1CCC2=C3CC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(O)C(=O)CO,0.008673992939293385,-4.614615246118145
O=[N+]([O-])c1ccccc1OCC[C@H](O)CN=C(O)CNC(c1ccccc1)N1CCCCC1,0.0003425529575906694,-4.2219779059077505
CCCCc1cc(CN2CCCC2)n[nH]1,0.11756955832242966,-5.176069106972012
CC1CN(CCCCCc2ccccc2)CCN1C,0.08800362050533295,-3.8062244107971193
Cn1cc(CNc2ccc3cc(Cl)ccc3n2)cn1,0.04411371797323227,-4.038879009588802
CC(C)CO[C@]1(c2ccccc2)OC2CC3(C)C(=O)CC(CC3)C2(C)C1(OCC(=O)O)CO1,Invalid SMILES,Invalid SMILES
CC(C)(C)OC(=O)N1CCCN1S(=O)(=O)c1ccccc1,0.012033212929964066,-4.005304400097448
CN(C)CCC(=O)C1CCN(c2nc(N3CCOCC3)nc(=O)[nH]2)CC1,0.04401150718331337,-3.9760635106597917
Cc1cc(Cl)cc(Cl)c1OCC(O)=NCCN1c2nnnn2C(C)CC1C,0.04629095271229744,-3.383432714755018
COC(C)C(=O)N1[C@H](Cc2ccccc2)[C@@H]2C(=O)OC21,0.3862505555152893,-4.235497073769479
N=c1c(C(=O)OCC(O)=NCC2CCCO2)ccn1CCC(O)CO,Invalid SMILES,Invalid SMILES
O=C(NC1CCCC1)C1CCN(c2nc3ccccc3s2)CC1,0.10803093016147614,-2.984825227570184
CC[C@@H]1C(=O)N(CCCCN2CC(C(=O)OCCCCl)C2)c2ccc(Cl)cc21,0.005244722124189138,-4.544763843477244
COc1ccc(/C=N/N2CCN(c3nc4ccccc4o3)CC2)c(OC)c1,0.18296131491661072,-3.461024879544206
COC(O)=NC[C@H](C)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]21C,9.291667169009088e-08,-4.642974656668179
COc1cccc(N2[C@@H]3CC[C@H]2C[C@H](C(=O)N2CCCC2)c1,Invalid SMILES,Invalid SMILES
Cc1cc(=N[C@@H]2[C@@H](N)[C@@H](C=C(C)OC(=O)C(C)C)C[C@@H](O)[C@H]2C)[nH]o1,0.000915920885745436,-4.126053694038072
CC(C)(C)OC(=O)N1CCC(C)(COc2ccc3ccccc3c2)CC1,0.357555091381073,-4.423704251325531
CC(C)c1nnc(NC(=O)COC(=O)c2cccc3c2OC(C)(C)C3)s1,0.0023061572574079037,-3.6809530043774563
N#CCCCCOC(=O)c1ccc(Cl)c(NC(=N)O)c1,0.0003290171443950385,-4.6062454439894855
CC(CN(C)C)N=C(c1ccc(Oc2cccnc2)cc1)c1ccccc1Cl,0.07583075761795044,-4.222380337938821
CC(C)Oc1ccc(C=Cc2csc(-c3ccccc3)n2)cc1,0.010995169170200825,-4.216616828418127
O=C(N/N=C/c1ccc(C(F)(F)F)cc1)c1cc(F)cc(F)c1,0.1620160937309265,-1.740239032545843
Cc1ccccc1-c1cc(C(F)(F)F)nc(NCCN2CCCC2)n1,0.33535513281822205,-4.382025377869312
CC(C)COc1cccc(CN2CCC(CO)(CCCc3ccsc3)CC2)c1O,0.009647004306316376,-3.935529448924192
COc1cc2nc(-c3ncccn3)[nH]c2cc1OC,0.29662367701530457,-4.921252281368357
C[C@@]1([C@H](N)C(=O)N(CCC(=O)[O-])C(C(=O)O)C(c2ccc(Cl)cc2)C1=O)c1cc(F)cc(Br)c1,0.0070409951731562614,-4.656558677591136
CSc1nc(C)c(CCCCN(C)C(=O)OC(C)(C)C)c(OC)c1C#N,0.011381221935153008,-4.254680511266018
CN1C[C@@H](c2ccccc2)C3(CCN(C(=O)c4ccco4)CC3)c2cc(Cl)ccc21,0.07136724144220352,-4.460081999618249
C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CN(C)C,2.6072040526514684e-08,-4.347286435395837
CC(C)N(CCC(O)=NCC1CCCO1)S(C)(=O)=O,1.7369085298923892e-06,-3.910813285690964
CC(C)C(CC(O)=Nc1cccc(Cl)c1)Nc1ccccc1,0.01792324334383011,-3.943688111048727
C[C@H]1CN([C@H](C)C)CCC23c4c5ccc(O)c4O[C@H]2[C@H]1C5,Invalid SMILES,Invalid SMILES
Cc1cccc(N/C=C2\c3ccc(C)cc3N=C2O)c1,0.042093899101018906,-3.1264418413796933
CC(C)(C)OC(=O)[C@@H]1CC(=O)[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@@H]3[C@@H](O)C[C@]21C,1.2414907359925564e-06,-4.929931809955677
C=CCC1C(O)=Nc2c(ccc(C(F)(F)F)n2)O1,0.7335132956504822,-2.981648407717033
COc1cccc(OCC(O)CNc2cccc(C)c2C)c1,0.7732393741607666,-3.427411390887683
Clc1cc(Cl)cc(Cl)c1N1CCC(N2CCN(c3ccccc3)CC2)CC1,0.07515840232372284,-5.203657958605643
CCCN1CCC[C@@H]1Cc1ccc2ccc(O)cc2n1,0.028595473617315292,-4.39835626081884
COC(=O)c1cc(-c2cccs2)[nH]c1NC(O)=Nc1cc(C)no1,0.027481188997626305,-4.131038803466193
CN1C[C@H](CN2CCN(c3ccccn3)CC2)CC(c2ccc(O)cc2)[C@@H]1c1ccccc1,0.07054649293422699,-4.323787900639002
COCCN=C(O)[C@@H](O)[C@@H](C)N=c1[nH]ccn1C,0.005242005921900272,-3.8324650293637976
COC(=O)C(C)CN(C)CCc1c[nH]c2ccccc12,0.8346459865570068,-3.6120302093601087
CC1(C)O[C@H]2C[C@@H]3[C@@H]4CCC5=CC(=O)C=C[C@@]5(C)[C@H]4[C@@H](O)C[C@@]3(C)[C@]2(C(=O)CO)O1,5.442037376290898e-10,-4.586748114409447
CCCCC1(CO)CCC(CC)(CCCC)C1,0.00017129871412180364,-4.406750484944108
O=C1CCC2C3C=CC(Cl)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C(=O)COCC(=O)CCC(=O)CCC(Cl)C12,Invalid SMILES,Invalid SMILES
CC(CCCN1C/C=C/c2cc(Cl)ccc21)N(C)C,0.02038615755736828,-3.756535694205733
COc1cc(C)cc(N2C(=O)C3CCN(Cc4ccccc4)CC32)c1,0.12204782664775848,-4.911620703307897
N=C(O)N1CCN(CCCOc2ccc3ccccc3c2)CC1,0.29142940044403076,-4.85988282601111
CC(C)Cc1cc(C#N)nn1CC(C)C,0.03629198297858238,-4.2485109758418425
C[C@H]1N=C(O)C2C(=O)c3cccc4cc(Cl)cc1c34,Invalid SMILES,Invalid SMILES
C=CCC,0.7255534529685974,-5.254564834586391
CC(C)n1[nH]c(=O)c2c1CN(C(=O)CSc1nncs1)C2,0.937609851360321,-4.540362493279093
CN(C)CCc1c(O)c(CNCC2CCN(Cc3ccccc3)CC2)cc1O,Invalid SMILES,Invalid SMILES
N=C(O)CSc1nc(N2CCN(c3ccccc3F)CC2)c2c(C(N)=O)ccnc2n1,0.4138018786907196,-4.602031628588034
COc1ccccc1N1CCN(CCc2c[nH]c3ccccc23)CC1,0.3402262032032013,-4.769834432174958
CCC(CC)(CC)N=C(O)CN1CCN(CCN2CCN(c3ccccc3)CC2)CC1,0.22049377858638763,-4.153776172382242
Cc1cc(Cl)c(N2CCCC(C)(c3ccccc3)C2)cc1S(=O)(=O)NCCNC(=O)CC(C)C,0.024994615465402603,-4.286217558458387
COC(=O)[C@H]1[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1,0.000177891954081133,-4.639109120174884
CC1(C)O=C(CO)OC(C)(C)OC(=O)OC2=C3c4cccc5[nH]c(c45)CC3[C@@H]21C,Invalid SMILES,Invalid SMILES
N#Cc1c(F)cccc1N1CCC(N2CCN(Cc3ccc4c(c3)OCO4)C(=O)C2)CC1,0.041529808193445206,-4.418525726218584
COc1ccc2c3c1OC1CCCC3CN4CCCCC4C3C13,Invalid SMILES,Invalid SMILES
N=C(O)CSc1nc(-c2ccccc2)cc1C(=O)N1CCC1,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@H]1C[C@H]1[C@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@@H](O)C[C@@]12C,2.026051201808876e-12,-4.649213129099503
COc1ccc([C@H]2O[C@H](C)C[C@@H]2C)cc1O,0.0004753227985929698,-3.157132235533282
CC1(C)CC=C2C3=CC(=O)CC1(C)C2,Invalid SMILES,Invalid SMILES
COCCn1cc(S(=O)(=O)N2CCCCC2)c(C(=O)N2CCc3ccccc32)c1,0.020563902333378792,-4.635151123145934
Clc1ccc(CN2CCCC(c3nc4ccccc4o3)C2)cc1,0.03191867470741272,-4.065113543076057
CC(=O)[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4(C)[C@H]3[C@H](O)C[C@]21C,3.5800166386934507e-08,-4.724637239307661
O=C(CSc1nc(O)c2sccc2n1)N1CCN(c2ccccc2)CC1,0.7297425270080566,-4.457229608429075
Cl.Nc1ccc2c(c1)CN(CCCOc1ccccc1Br)C2,0.004292467143386602,-4.686734627286901
CC(C)CC(=O)N1CCC(C(=O)OC2CCCC2OC(=O)C2)CC1,Invalid SMILES,Invalid SMILES
CC(C)Cn1nccc1NC(O)=NC1CCCCCC1,0.017570767551660538,-4.451973651707463
CCNCCCn1cc2ccc(OC)cc2c(Cl)c1=O,0.23278622329235077,-2.989905656296105
CN1[C@H]2CCN1CC(=O)N2C,0.697944164276123,-4.271699620782179
CC(C)CC(C(=O)O)(c1ccccc1)C1CCOCC1,0.0002086215536110103,-4.06860727713269
CN1CCN(CCSc2ccccc2)CC1,0.39343416690826416,-4.841468967283955
CC1(C)C2CCC1(C(O)=NC1CCN(Cc3ccccc3)CC1)C2(C)C,0.004378052894026041,-3.6962358242852376
N=C(O)c1cc(C(=O)O)nc(-c2ccccc2)n1,0.6903289556503296,-4.541448332820611
FC(Cl)(Cl)Cl,8.0312541556396e-13,-5.658861922080612
COc1cc2sc(-c3ccc(F)c(F)c3)c(C(C)=O)c2cc1OC,0.2766706645488739,-4.058732622611003
COC(=O)c1ccc(C(O)C(C)(C)NC(=O)CCCN2C(=N)O)cc1,Invalid SMILES,Invalid SMILES
CCOc1ccc(NCc2c[nH]c3ccccc23)cc1,0.05628670006990433,-4.133097683962886
CCCCc1cc(O)nc(SCC(O)=N/N=C/c2cc(C3CC3)[nH]n2)n1,0.1930599957704544,-3.2682035679976464
C/C(=C/[C@@H]1-c2ccccc2C[C@H]2C[C@@H]2[C@H](O)CC[C@@H]2[C@H]2C[C@H]3[C@@H](O)CC[C@]3(C)[C@H](O)C[C@@]12C,Invalid SMILES,Invalid SMILES
CCCC1=C(C(=O)OC)C(c2ccccc2)N(C(=O)CO)C(=O)N1,0.4269462823867798,-4.296509837289972
CCC12CCC3CC(C)(C(F)=CC3(C)C(O)=NC1C3C(=O)C2(C)C,Invalid SMILES,Invalid SMILES
C#CCN1CCC(=C(O)c2c[nH]c3cccc(OC(F)(F)F)c23)CC1,0.0011052376357838511,-3.9547097826218307
C[C@H]1C[C@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(O)C(=O)CO,3.000746096049056e-09,-4.362742863844726
CC(=O)OCC(=O)C1=C(C)N=C(c2ccccc2)OC1C,0.0002982892910949886,-3.7557223763755343
CN1CC2CCC(CC1=NC(O)c1ccc(Cl)cc1)C2,0.018730469048023224,-4.157227106685621
C#CCNC1CCCC1,0.198166623711586,-3.6885749134895733
CCOC(=O)[C@H]1CC[C@H]2[C@@H]3Cc4ccc5c4CCN3C[C@H]2C[C@H]1O5,Invalid SMILES,Invalid SMILES
CCCN1CCC23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@@]3(OC(=O)COC)[C@@]2(OC(=O)COC)[C@H]1,Invalid SMILES,Invalid SMILES
CC1(C)Nc2ccc(Cl)cc2OC1,0.9714186191558838,-3.681804139546885
COC[C@H]1[C@@H]2CCC[C@H]1C[C@H]3[C@@H]4CCC5=CC(=O)C=CC5(C)C4(F)[C@@H](O)CC3(C)[C@]12[C@H](O)C(=O)CO,Invalid SMILES,Invalid SMILES
C=CCN[C@H](C)CN1C(=O)[C@@H](C(=O)OCC)N=C1O,0.33847352862358093,-4.405649779839437
Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)c(Cl)c2)n(C)c1=O,0.056803565472364426,-2.1615950071894967
CC(C)(C)OC(=O)N1CCC(N2CCCC[C@@H]2c2ccc3cc(O)ccc3n2)CC1,0.25405147671699524,-4.412864070309164
CCCC(CCCC)N(C)CCC(=O)O,0.0006052401731722057,-4.700122292089969
COc1cc(C)c(C(=O)C2CCCN(CC(O)=NC3CC3)C2)cc1OC,0.02068481221795082,-5.141027707463616
C[C@@H]1C[C@@H]2[C@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]2(C)[C@]1(C(=O)[C@H](O)CO)c1ccc(F)c1,Invalid SMILES,Invalid SMILES
CNc1[nH]nc(CN2CC=C(c3ccccc3)CC2)c1N,0.0492112934589386,-6.330285664974042
CCS(=O)(=O)c1ccc([C@@H](C)CO)cc1,0.23317654430866241,-3.476250769245846
C/C=C/C=C1/c2ccccc2CCc2ccccc21,0.1809789091348648,-3.198798040362553
N#Cc1ncc(C(F)(F)F)cc1Cl,0.011745159514248371,-3.26621493647573
COc1ccc2nc(NC(=O)CN(C)CCC#N)sc2c1,0.00047363416524603963,-3.131027428588212
C[C@@H]1CN([C@H](CO)C(=O)N2CC(O)=Nc3cccc4c3C[C@@H]2CN(CCCNC(C)CCCO)C[C@@H](C(=O)c2cccc2)C1,Invalid SMILES,Invalid SMILES
Cc1nc2n(n1)CCCC2NC(O)c1ccccc1Cn1c(=O)cnc2ccccc21,0.11622428894042969,-4.779727219416535
CC1(C)CC(=O)C2(C(C)C)CC(C)(C)N2C(=O)C(=O)N(c2ccc(Cl)cc2)C1,0.7442883253097534,-3.89730992269995
CC1(C)O[C@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@H](O)C[C@@]3(C)[C@@]2(C(=O)CO)O1,9.603897538346118e-11,-4.523286943630302
CC1CCCCC1N=C(O)c1cc(C#N)ccc1F,0.018362386152148247,-2.9110245267051456
CC(C(=O)O)c1c(Cl)cccc1Cl,0.008070510812103748,-4.288642605546371
CC(C)=C1C(=O)CC(C)(C)O1,0.014123157598078251,-4.223405163328277
COc1cccc(CN2CCN(C(=O)CN(c3ncccn3)CC(C)C)CC2)c1,0.47745633125305176,-4.515016544745364
N=C(O)c1ccc(-n2nnc3ccccc32)cc1,0.0015552198747172952,-3.2790545510509754
Cc1ccc(NC(=O)c2nc(C(=O)NCc3ccccc3Cl)cs2)nc1,0.45471763610839844,-3.334405750550831
CCOC(=O)N1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]2(F)[C@@H]1C(=O)CO,5.365681317925919e-06,-5.231333879966311
COc1cccc([C@@H]2[C@@H](c3cccnc3)C[C@@H](C)N(C)C2c2ccc(C)cc2)c1,0.007143658120185137,-2.955749288708282
CCOC(=O)N1CCN(c2ncnc3sc(C)c(C)c23)CC1,0.5218873620033264,-3.665398193671326
C[C@H]1N=C(O)N2CC[C@]2(N3CCN=C3O)C[C@@H](c2ccc3c(c2)OCO3)[C@H]1O,0.01014722790569067,-4.095823836256147
CC[C@]1(C)CN=C(O)COC(=O)C2(C)OC=N[C@@H]2N1,0.9435990452766418,-2.9568068265045664
CCC1CCCCN1C(=O)C1=C(C)OC(N)=C1C,0.6233681440353394,-5.046108309648379
CC[C@H]1CCCN1CC(O)=N[C@@H](c1ccccc1)c1ccccc1,0.0010099635692313313,-4.08007875450955
O=C(CCCN1CCC2(CC1)CN(C1CCc1ccccc1)c1ccccc12)N1CCN=C1O,Invalid SMILES,Invalid SMILES
CC=CCOC(=O)C(CCCC)(CC)OC,0.7849196791648865,-3.748782976305761
C[C@H]1N=C(O)CC[C@]1(c1ccccc1)N(C)C,0.0004780474992003292,-3.0045740057005883
CC1(C)CC2(C)C(=O)CC[C@@]4([C@H]2C)C(=O)CC[C@]3(O)[C@H]1C(=O)CO,Invalid SMILES,Invalid SMILES
CCCCSc1nnc(Oc2cccnc2)s1,0.31991448998451233,-3.266406519483824
