SMILES,_5HT2A_Activity,_5HT2A_pIC50
Cn1ncc2c1CCCC2NC1CCOc2ccccc21,0.012936537154018879,-2.4736763208493295
COCCC1(C(=O)Nc2ccc(N3CCCC3=O)cc2)CC(O)=N1,0.004476566798985004,-1.8272212086616164
COc1ccccc1C1N=C(O)C2C(CCNC2=O)O1,0.004686050582677126,-3.1595145570077277
CC(NC(=O)c1cccc(Cl)c1)C(=O)N1CCOCC1,0.005515610799193382,-3.405109148374314
N#Cc1ccc(NC2N=CC=C(2)c2ccccc2)cc1,Invalid SMILES,Invalid SMILES
OC(=Nc1nc2ccccc2s1)c1noc2c1CCCC2,0.020232003182172775,-3.6915305492166164
Cc1cc(Br)cc2c1OCC(O)C2NC(=O)c1ccc(F)cc1,0.007040791679173708,-2.6501270849170515
COc1cc2c(cc1OC)C(O)=N/C=C/c1ccccc1-2,0.010803150944411755,-3.0374784480081183
OC(=Nc1c(F)cccc1F)c1cc(Br)ccc1F,0.0047824569046497345,-1.6192449568909422
N#Cc1ccc(-c2noc(-c3cnc(-c4ccccn4)s3)n2)nc1,0.019882619380950928,-3.9727095853302035
C#Cc1ccc(Cn2c(C)nc3ccc(O)cc3c2=O)cc1,0.015052283182740211,-3.350761527439033
Cc1ccc(Cl)c(OCC(O)=NCC(c2ccco2)N2CCOCC2)c1,0.01122481469064951,-3.363599840077252
C#CCOc1ccc(/C=C/C(=O)OCCc2ccccn2)cc1,0.007224920205771923,-4.48214091843164
O=C(Cn1ccnc1)N1CCN(Cc2nc(-c3cccc(F)c3)cs2)CC1,0.2263595312833786,-3.3777526396688957
Cc1nnc(SCC(=O)Nc2nc3ccc(C(F)(F)F)cc3s2)s1,0.023560194298624992,-3.1229673194150243
CN(C)c1ccc(-c2cc(-c3ccncc3)nc3ccc(Cl)cc23)cc1,0.011976153589785099,-2.4797318270730964
COc1ccccc1N=C(O)C1CCN(C/C=C/c2ccc(OC)cc2)CC1,0.010877186432480812,-3.049036731117904
COc1cccc(N2CCN(C(=O)CCC(=O)c3ccc(F)c(F)c3)CC2)c1,0.02277369610965252,-3.215023050606067
Cc1ccc(C)c(NC(=O)CSc2nn3cnnc3s2)c1,0.016225295141339302,-3.478357976703255
Cl.O=C1=C(O)C(=O)C(Cc2ccc(Cl)cc2)c2cc(Cl)ccc21,Invalid SMILES,Invalid SMILES
COc1ccc(-c2ccc(=O)n(CC(O)CN3CCN(c4ccccc4F)CC3)n2)cc1OC,0.1896350085735321,-2.7980125764973494
COc1ccc(N=c2scc(-c3ccc(/C=C/c4ccc(Br)cc4)o3)[nH]2)cc1,0.007289160043001175,-3.217303755997153
CCCN=C(O)CN1C(=O)C(=O)c2cc(-c3ccc(Br)cc3)ccc21,0.013149970211088657,-2.7006256838605545
CN1CC(C(O)=Nc2ccc3c(c2)OCCO3)CC1=O,0.050556208938360214,-3.1097294887186058
O=C(NCc1ccc(-n2cccn2)cc1)c1ccc(Cl)cc1,0.008221469819545746,-2.7692738078525063
C/C(=N\N=C(O)/C=C/c1ccc(O)c(O)c1O,Invalid SMILES,Invalid SMILES
C[C@H](C)[C@H]1CN(C(=O)C2CCCCCC2)C(C)(C)C1=O,0.006453013513237238,-1.918537750842825
C#CCN(C)Cc1c(F)cccc1Cl,0.008600719273090363,-3.3645639762923496
CCOc1ccc2c(c1)N(/N=C/c1ccc3c(c1)OCO3)C(=O)C2,0.008877533487975597,-2.573031786998184
CN1CCc2cc(O)ccc2C1CN=C(O)c1ccc2ccccc2c1,0.023195432499051094,-2.8041034805046863
CN1[C@H](C(O)=NC(S)=NCCc2ccccc2)CC[C@H]1c1ccccc1,0.007147552445530891,-3.671899086219602
CC1=Nc2ccc(C(O)=NCC3COCCO3)cc2S1,0.010943354107439518,-3.343801530601325
Cn1c(=O)c2c(nc3n2-c2ccc(OC(=O)CC#N)cc2)n(C)c1=O,Invalid SMILES,Invalid SMILES
O=C(O)C1CCCC1,0.0090695321559906,-1.3528841583990237
Cl.OC(CN1CCNCC1c1ccccc1)C1=NCCc2ccccc21,0.018525762483477592,-2.789643989680066
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)[C@H](O)C[C@@]2(C)[C@@]1(O)C(=O)CO,0.02184250019490719,-2.755098775497368
CCN1CCN(CCN=C(O)c2cc(S(=O)(=O)N3CCN(C)CC3)ccc2F)CC1,0.006155996583402157,-2.738947579593087
COc1ccc(CCCN=c2sc(-c3ccc4c(c3)OCO4)nc2C)cc1,Invalid SMILES,Invalid SMILES
CCOC(=O)C1CCN(CCCOc2ccc(Cl)c(Br)c2)CC1,0.0397636704146862,-2.133280054692772
C#CCN1CCC(/C=C/c2cccc(C(F)(F)F)c2)CC1,0.0047565000131726265,-3.750783080488481
CC1OC(COC(=O)c2cc(Br)c(Br)cc2OCC2CC2)O1,0.001965695759281516,-3.7591694669502536
COc1cccc(CCN=C(O)C(O)=Nc2ccc(Cl)cc2C)c1,0.016103282570838928,-3.5246526354607086
CCN1CCN(c2nc(Cc3ccc(F)c(F)c3)c(-c3ccccc3)c(C)s2)CC1.Cl,Invalid SMILES,Invalid SMILES
NCC,0.0030317194759845734,-2.9466752072729023
Fc1ccc(-c2csc(/N=C/Cc3ccc(Cl)cc3)n2)cc1,0.015307605266571045,-3.1875140694742674
O=C(O)C(=O)O.c1ccc(O)c(O)c1,0.3103330433368683,-3.517457951989619
COc1ccc(C2CC(Oc3ccc(C=O)cc3)=Nc3ncnn32)cc1,0.014425436966121197,-3.907727583586842
O=C1COc2cc(O)ccc2N1c1ccccc1,0.00878122542053461,-1.2693461951966267
COc1ccc(/C=C/C(=O)O)cc1CCO,0.019088124856352806,-4.547395624162274
O/N=C/C1(C#N)C(=O)NC(CO)C1c1ccccc1,0.002504555508494377,-3.854436119670246
Fc1ccc(/C=N/N=C(O)c2cc(-c3ccco3)nc3ccccc23)cc1Cl,0.00948032084852457,-3.436242540134976
O=c1cc(CSc2n[nH]c(=Nc3cccc(Cl)c3)[nH]2)c2ccc(OC(F)F)cc2o1,0.004860440269112587,-2.9314648401247085
COc1ccccc1OC)C(=O)C1CCN(C/C=C/c2ccc3c(c2)OCO3)CC1,Invalid SMILES,Invalid SMILES
CCN(CC)S(=O)(=O)c1ccc(N=C(O)c2cccs2)cc1,0.00452234223484993,-1.7406662728867341
COc1ccc(/C=C/C(=O)C(C)(C)C)cc1OC,0.021962732076644897,-4.2114502388728505
CN1CC2(CC#N)C(c3ccccc3)N(c3cc(C(F)(F)F)cc(=O)n3C)C2C1=O,0.010269101709127426,-3.0158032499813707
COC(=O)[C@@H]1[C@@H](C)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,0.06861628592014313,-2.2516485595394267
CCN1CCN(S(=O)(=O)c2ccc(-c3cccc(OC)c3)cc2)CC1,0.002454953035339713,-2.306286734482821
Cc1cc(Cl)ccc1OCCNc1ccc2nnnn2n1,0.016931962221860886,-4.680038843571236
CCN(CC)CCCN1C(=O)CSc2ccc(S(=O)(=O)N3CCOCC3)cc21,0.0023882146924734116,-2.138345841910517
C#CCOc1ccc(C#CCN2CCCCC2)cc1,0.0007518019410781562,-4.23522236935739
Cc1cc(C)c(S(=O)(=O)n2c(C)cc(C(=O)O)c2C)c(C)c1,0.014566909521818161,-3.3192436633574003
CC(C)N1CCC(/C=C/c2ccc(F)cc2)CC1,0.0015103509649634361,-2.6693979539840984
COc1ccc(CN2CCN(CC/C=C/c3c(O)cccc3OC)CC2)cc1OC(F)(F)F,0.0074389418587088585,-3.9654806459395306
C[C@H](O)C(=O)O,0.0800783634185791,-3.3462452538685468
NC(=O)C1CCN(C(=O)CCC2CCC(=O)N(CCN3CCN(c4ccccc4F)CC3)CC2)CC1,0.06206380948424339,-2.131238670559481
CCCCCn1c(SCC(O)=NCCc2ccccc2)nc2sc(C)c(C)c2c1=O,0.011329403147101402,-3.1290419014842064
O=C1OC(C(O)=NCc2ccccc2)(c2ccccc2)C1=O,0.007211337331682444,-4.129677194382166
O=S1(=O)[C@@H](C[C@H]2CN(Cc3ccccc3)CC2c2ccccc2)c2ccccc21,0.026841256767511368,-3.375611846200343
COc1cccc2sc(N=C(O)CN3CCN(Cc4ccc(OC)cc4)CC3)nc12,0.004303382709622383,-4.226324562166779
Cc1c(N)cccc1C(=O)OCCCN1CCN(c2ccc(F)cc2)CC1,0.16242872178554535,-2.5006408343651625
O=C(NCc1ccc(Cl)cc1)C1CCCN1C(=O)Nc1ccc(F)c(Cl)c1,0.00997575931251049,-1.4035664631073512
C#CCN(C)CCOc1ccc(-c2cccnc2)cc1,0.008385658264160156,-3.61788677028542
C#C[C@@]1(O)CC[C@H]2[C@@H]3C=C4CC(=O)CCC4(C)[C@H]3CC[C@@]21C,0.047478798776865005,-2.906029887002509
N#Cc1c(N)nc(SCC(=O)N2CCN(c3ccccc3F)CC2)c1-c1cccs1,Invalid SMILES,Invalid SMILES
C#CCN1CCN(Cc2ccccc2)CC1,0.000978144002147019,-4.177968637408982
CSc1ccccc1NC(=O)CC(=O)c1ccc(Br)cc1,0.004288456402719021,-2.7538323811682988
Fc1ccc(-c2cc(C(F)(F)F)n3nc(-c4ccccc4)nc3n2)cc1,0.02789599634706974,-3.482529138676057
O=c1cc(-c2ccccc2O)oc2ccc(OCc3ccccc3)cc12,0.010879849083721638,-3.037794878669211
Cc1ccc(C(=O)Nc2ccccc2C(=O)N2CCN(c3cccc(Cl)c3)CC2)o1,0.018592169508337975,-1.993480198552816
Nc1cccc(C(O)=NC2CCCC2)c1,0.00583411380648613,-2.322471128403287
Cc1ccc(-c2nc3nccc(-c4cccnc4)c3c(=O)[nH]2)cc1,0.02004379779100418,-3.075473233292864
CN=C(O)N1N=C(c2ccccc2)CC1c1ccccc1,0.006803934462368488,-3.3601966823878158
COc1ccc(CCN(C)Cc2nc(=N)[nH]c(C)c2-c2ccccc2)cc1,0.029925623908638954,-3.325253092010904
CCCCCn1c(S)nc2c1c(=O)n(C)c(=O)n2C,0.02323995903134346,-2.219072053205727
Clc1cccc(-c2csc(=N/N=C/c3ccco3)[nH]2)c1,0.014170834794640541,-3.1331053923999646
C#CCN=C(O)NC1(c2ccc(F)cc2)CCOCC1,0.01629486307501793,-3.1586009986503676
CC(c1ccccc1)N(C)c1ccccc1,0.002326515968888998,-3.2200798960212733
O=C(O)C1CCN(Cc2nc(Cc3ccc(Cl)cc3)no2)CC1,0.0029433821327984333,-2.808172815077314
CC(=O)c1ccc(/C=C(\C)O)c(=O)[nH]1,0.01051338016986847,-4.000854651870737
Cn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,0.024671388790011406,-2.617048460687576
COc1ccc(C(=O)/N2CCN(Cc3ccc4c(c3)OCO4)CC2)c(O)c1,0.09253090620040894,-3.2929046226320784
COc1ccc2c(c1)C(Cn1cc(N)cn1)C(=O)O2,0.00695026945322752,-2.7921001391141953
Fc1ccc(/C=N/Nc2nn3cnnc3s2)c(F)c1,0.009241797961294651,-4.158082202900715
CCN(C)CC=C1c2ccccc2OC1=O,0.014581969007849693,-3.4937245105436676
CSc1nc2ccccc2c(=O)n1Cc1ccc(Cl)cc1,0.005809157155454159,-2.521950031400126
CCn1cc(NC(=O)C(O)=Nc2ccc(F)cc2)cn1,0.009754672646522522,-1.8370041619468753
CCCCOc1cc(C#N)cc(Cl)c1OCC(O)=NC1CCCC1,0.011668541468679905,-3.5717956319913737
COc1ccc(/C=C/C(C)=C/C=C(\C)C#Cc2cccs2)cc1,0.004016789607703686,-4.9050953991043045
COc1cc(OC)c2c3c(c1)C1OC(CC(O)=Nc4cc(OC)c(OC)cc41)[C@H]3CCN1CCC23,Invalid SMILES,Invalid SMILES
C#CCN1CCC(/C=C/c2cccc(OC)c2)CC1,0.0031047563534229994,-4.073717395835433
C/C(=N/Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1)c1cc2ccccc2o1,0.007015010342001915,-3.0961826830612393
Cc1ccc(N=C(O)C(c2cccc(Cl)c2)N2CCc3ccccc3C2)cc1,0.015604948624968529,-2.9637277368730457
C#CCn1c(CCN2CCOCC2)nc2cc(C(F)(F)F)ccc21,0.0038210698403418064,-3.6420443134495075
CN1CCC(N=C(O)c2nc(-c3ccc(Cl)cc3)oc2-c2ccccc2)CC1,0.010670587420463562,-2.6883274728877673
C#CCN(CC#C)CC(O)=Nc1ccc2oc(C3CCCCCC3)nc2c1,0.0009646128746680915,-4.249328688367953
CC(O)=Nc1ccc(OCC(=O)N(CCCN2CCN(c3ccccc3O)CC2)cc1,Invalid SMILES,Invalid SMILES
COc1ccc(NC(=O)CN2CCN(c3ccccn3)CC2)cc1C(=O)O,0.16402040421962738,-3.743737645357223
CNc1ccc(N/C=N/c2cc(NC(S)=NC3CCCCC3)nc(O)n2)cc1,0.010599863715469837,-3.8608904722675152
CC(C)=CCC/C=C1/CC(C)=C/Cc2cc(O)ccc2C1O,0.005109904799610376,-3.8044407469022703
NCCn1c(N2CCOCC2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,0.03030572086572647,-2.652130787538801
C#CCN1CCC(/C=C/c2ccc(Cl)cc2)CC1,0.003011557040736079,-3.3987452045373567
O=S(=O)(c1ccc(F)c(C(O)=NCC2CC2)c1)N1CCN(c2ccccc2)CC1,0.013591998256742954,-2.6477249053483836
C/C=C/C(=O)/C(O)=Nc1cccc(O)c1,0.009484606795012951,-4.37521355068546
CC(C)=CC(=NCc1cccs1)C(C(=O)N1CCN(CCO)CC1)c1ccccc1,0.008158925920724869,-3.5637742389943385
COc1ccc(-c2nsc(C(C)=O)c2C)c(O)c1,0.014152560383081436,-2.8754468065146837
CCOC(=O)c1cccc(NS(=O)(=O)c2cc(S(N)(=O)=O)ccc2N)c1,0.011617176234722137,-3.4631381388008236
CCOc1ccc(/C=C/C(F)(F)F)cc1,0.008577972650527954,-4.036548379718056
CCCCCCCOCC(C)C(=O)O,0.020923703908920288,-2.995277841820169
COc1ccc2cc(C[C@H]3CN=C(c4ccccc4)C3)c(O)nc2c1,0.018319837749004364,-3.912132357497508
COC(=O)c1c(C)oc2ccc(OCC(O)CNCc3ccco3)cc12,0.007978754118084908,-3.773758861595411
O=C(Oc1ccc(C(=O)O)cc1)c1cc(Cl)ccc1O,0.014839336276054382,-3.5297856499206355
C=CCN=c1[nH]c(=N)[nH]c(=Nc2c(C)cccc2C)[nH]1,0.005128831136971712,-3.6196516889971315
C[C@H](CNc1cccc(Cl)c1)N(C)Cc1cccnc1,0.021736178547143936,-3.3208301826133995
COc1ccccc1N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.19585859775543213,-3.508191524236902
OCCN(Cc1ccccc1)CC(O)c1ccc(C(F)(F)F)cc1,0.0063534812070429325,-3.4595862701193143
C#CCN1CCN(CCC=Cc2cc(OC)cc(OCC)c2)CC1,0.0018847881583496928,-4.202129135985739
C#CCN1CCN(C(=O)NCCc2cn(CCN3CCCCC3)nn2)CC1,0.009216377511620522,-3.282172108689662
C=CCOC1C=Cc2ccccc2C1C(O)=NCCc1ccc(OC)c(OC)c1,0.01324543822556734,-3.7113283213447845
COc1ccc2cc(-c3ccc(=N)[nH]c3)c(C)c2c1,Invalid SMILES,Invalid SMILES
CCOC(=O)C1(N)CCc2ccccc2C1,0.02076750248670578,-2.324639578489268
C#CCN1CCC(/C=C\c2cc(Cl)cc(Cl)c2)CC1,0.001285693608224392,-3.2568430130758217
C#CCN1CCC(/C=C\c2ccc(Br)cc2)CC1,0.00030454565421678126,-3.0560814945644634
CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCc4cc(O)ccc4C[C@H]3[C@@H]2C1,0.015789050608873367,-2.158942960809258
Br.c1ccccc1CCC1CCCN(CCc2ccccc2)CC1,0.0163659006357193,-1.9391836088624441
CC(=O)N=c1scc(-c2ccccc2Cl)n1/N=C/C1=C/c2ccc(OC(=O)C(O)=C/c2cccc2)c1,Invalid SMILES,Invalid SMILES
O=C1c2ccc(S(=O)(=O)CCC(=O)OC3CCOCC3)cc2N1Cc1cccc(Cl)c1,0.011977225542068481,-2.9230926262100576
O=[N+]([O-])c1ccc(Nc2nc3ccccc3o2)cc1,0.011974145658314228,-3.5275441037474256
Cn1c(=O)c2c(ncn2CCC(=O)N2CCc3ccccc32)n(C)c1=O,0.023080240935087204,-2.44755908720331
O=C(c1ccccc1)c1ccc2ccccc2n1,0.008157717995345592,-3.0075386399552935
O=C(N/C/C=C/c1ccc(OCCN2CCN(c3ccccc3)CC2)cc1)c1cc2n(c1=O)CCN2,Invalid SMILES,Invalid SMILES
COc1ccc(OCCN=C(O)C2=NC=C(C)N2)cc1,0.008361426182091236,-3.637392493907022
Cn1cc(C(O)=NCC#Cc2ccc(Cl)cc2)c2ccccc21,0.00723879924044013,-3.2695787594606993
CCOc1c2c(ccc1OC)C(=O)Nc1cccc(C(=O)/C=C/C(=O)OC)c12,0.011008725501596928,-3.9955089820355143
O=[N+]([O-])c1ccc(-c2noc(-c3ccc(-n4cncn4)cc3)n2)cc1,0.018983326852321625,-4.040263602118049
C=CCOc1ccc2c(c1OC)C(C(O)=NCCN1CCN(c3ccc(Cl)cc3)CC1)CO2,0.07332907617092133,-3.239586089822164
C=CCN1C(=O)C(=C2c3ccccc3Oc3ccc(S(=O)(=O)N4CCNCC4)cc32)c2ccccc21,0.006299914792180061,-1.6105487558623488
CC[C@@H]1CN=C(O)c2ccc(OC)c(OC)c2S1,0.014063673093914986,-3.3134996844964326
Cc1cc(C)cc(N=C(O)CSc2nnc(-c3ccc(Cl)cc3)o2)c1,0.010638981126248837,-3.650815306569191
O=c1c(-c2ccc(O)cc2)coc2ccc(O)cc12,0.012223540805280209,-2.914356493526185
CCCC(=O)SC1(C(=O)O)CCCN(Cc2c[nH]c3ccccc23)C1=O,0.054477300494909286,-2.845834713425873
C/C(=C/C#N)C(=O)/C=C/c1ccc(S(=O)(=O)N2CCOCC2)cc1,0.005976099520921707,-3.9186435346202044
O=C(O)CCN1CCN(c2ccccc2)CC1,0.5156627297401428,-3.3762236166230206
COC[C@H]1[C@H]2CCC1C[C@H]1C[C@@H]3CC(=O)/C=C/C(=O)[C@H]3[C@@H](C)C1CC1,Invalid SMILES,Invalid SMILES
CN(C)c1ccccc1/C=N/N=C(O)c1ccccc1,0.005020080599933863,-3.83808355269359
CN(Cc1ccc(O)cc1)c1ccc(-c2ccc(S(=O)(=O)N(C)C)cc2)cc1,0.005995423067361116,-3.249798316797732
CO[C@@]12C=C(c3cc(Cl)ccc31)[C@H]1CCC[C@H]1C3O,Invalid SMILES,Invalid SMILES
C#CCn1nc(-c2ccc(F)cc2F)c2c1CCC2,0.013409228064119816,-2.925929889541669
COc1cccc(C(=O)N(C)CCCN2CCN(c3ncccn3)CC2)c1,0.19121813774108887,-3.7994485175549837
Cc1cc(C)c(S(=O)(=O)N2c3ccccc3CC2C)c(C)c1,0.011892946437001228,-2.5977432013640063
O=C(O)c1nnc(N=C(O)c2[nH]nc(C(F)(F)F)c2Cl)s1,0.02210320718586445,-4.539113751839465
C#Cc1cccc(N=C(O)CCC(=O)c2ccc(F)c(S(=O)(=O)NC)c2)c1,0.009173821657896042,-4.089259911066646
CCC[C@H](C)C(=O)O,0.04295927658677101,-2.807593487025536
CCOc1cc2nc(N3CCN(C(=O)Nc4ccc(C)cc4)CC3)c3ccccc3c2cc1OCC3,Invalid SMILES,Invalid SMILES
CN(C)CCC=C1c2ccccc2C2=Cc3ccccc3N=C(O)C12CO,0.004579577594995499,-2.4369836635195714
CC1(C)Cc2nc(NC3CCCC3)c(C#N)cc2CO1,0.007955643348395824,-3.857345857780741
Cc1cccc(-c2ccc(/C=N/Nc3nc(O)c(-c4cc(F)cc(F)c4)cs3)cc2)c1,Invalid SMILES,Invalid SMILES
COc1cccc(C2=NN(C(C)=O)C(=O)C(c3ccc(C(C)C)cc3)O2)c1,0.0033652784768491983,-2.8907447613474595
Cc1cccc(N=C(O)CCC(=O)O)n1,0.018312567844986916,-4.347396803625169
CSc1nc2n(n1)/C(=C/c1cccc(C)c1)c1ccccc1-2,0.009377273730933666,-3.195044460957274
Cn1ncc2c1CCC(C(=N)O)(C)C2,0.03770578280091286,-2.5063764171674086
O=C(O)C(=O)O.c1ccc(OCc2ccccc2)cc1,0.017598675563931465,-3.678952044219473
COc1ccc(C(=O)C(CN2CCN(c3ccccc3)CC2)=NS(=O)(=O)C(F)(F)F)cc1,0.07647329568862915,-3.8380505058064625
C#CCOc1ccc(-c2cc(O)nc(=Nc3cccc(SC)c3)c2)cc1,Invalid SMILES,Invalid SMILES
O=C(c1c(-c2ccc(F)cc2)sc2c1CCCC2)C1CCCC1,0.013690249994397163,-1.063543683028928
COc1ccc(C2(c3ccccc3)C(=O)N(C#Cc3cccs3)C2)cc1,0.008710713125765324,-3.3807592347128015
COc1ccc2c3c1O[C@H]1[C@H](O)[C@H]4C[C@H](O)C=C[C@@]4(C)[C@H]3CC[C@@]12C,0.01475081592798233,-2.881688436568187
C#CCN(CC#C)Cc1ccc(OCC(=O)NC2=NS(=O)(=O)c3ccccc32)cc1,0.002949730958789587,-4.244543740918381
C#CCN[C@H]1CCC[C@H]1C(O)=Nc1cc(Cl)ccc1C,0.0021200559567660093,-3.557336409840633
Cc1ccccc1-c1nc2c(cnn2-c2ccccc2)c(=O)n1-c1ccccc1,0.013147254474461079,-2.2422576014437534
CCCn1cc(-c2cc(-c3ccc(OC)c(OC)c3)nc(N3CCCCC3)n2)c(OC)n1,0.013793573714792728,-3.8118366671087944
COc1ccc2c3c1O[C@@H]1[C@H](OC(C)=O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]314,0.06469303369522095,-2.9018229242353195
COc1c(OC)c2ccccc2cc1C(=O)CC(O)=Nc1ccc(Cl)cc1Cl,0.010412386618554592,-3.300468061002212
COc1c(C)cc(Cl)cc1C(O)=NC1CCCc2c1cnn2C,0.008869129233062267,-2.6185800025510675
CSc1nsc(N=C(O)Cc2cccc(Cl)c2)n1,0.007351210806518793,-4.356683381918817
C#CCN1CCC(/C=C\c2ccccc2OC)CC1,0.001048488193191588,-3.75367401142744
OC1=NN=C(c2ccccc2)OC1,0.004803691990673542,-3.6843080579990417
COc1cc(OC)c(NC(=O)C2CC2)cc1Cl,0.013759911060333252,-1.2605599548343052
C(=O)C1CCCc2cc(O)ccc21,0.014421314932405949,-2.446453897201692
CC(C)/C=C/C(O)=Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,0.004456428345292807,-3.383836893997725
Cc1nc(N2CCCCC2)[nH]c(=NCc2ccccc2)n1,0.01010633073747158,-4.350597918557533
c1coc(/C=C/C=C2\C[C@H](c3ccc4c(c3)OCO4)C2)c1,0.011514106765389442,-3.9702493386194178
CN=c1nn2c(CO)c(-c3ccccc3)nc2s1,Invalid SMILES,Invalid SMILES
CCOc1ccccc1CN1CCN(C(=O)c2ccc3c(c2)OCO3)CC1,0.04724632948637009,-3.406832153960889
C#C[C@@H](OC(=O)Cc1ccc2c(c1)OCO2)Cc1ccccc1OC,0.008451790548861027,-4.46793693646603
CC(C)C=C/C(C)=C/C(=O)/C=C/c1ccc(Cl)cc1,0.0063035376369953156,-4.3537976901205
CC(NS(=O)(=O)c1ccc(F)c(C#N)c1)C(O)=Nc1ccccc1,0.005319711286574602,-3.2503656216934207
COc1cccc(/C=C/C(O)=Nc2ccc(Cl)cc2Cl)c1,0.008340470492839813,-3.686167549916192
CCOC(=O)CNCC1=CC(=O)N(c2ccc(OC)c(OC)c2)C1,0.00989802647382021,-3.5120696973445606
CC1CCCC(C)N1C(=O)CSc1nc(CN2CCN(c3cccc(Cl)c3)CC2)nc2ccccc21,0.08248820155858994,-3.140674607258499
O=C(O)c1cccc(N[C@H](Cc2ccccc2)C(=O)c2ccc(F)cc2)c1,0.006635446101427078,-2.569318982663102
CC1CCCCN1C(=O)CN(C)S(=O)(=O)c1ccc2ccc(N3CCN(CCCN=c4ccccc4)CC3)nc2c1,Invalid SMILES,Invalid SMILES
CC(C)CN=C(O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,0.006510413717478514,-2.917306532718543
Cc1ccc(C(=O)N(C)Cc2cccc(S(=O)(=O)N3CCOCC3)c2)cc1,0.006488244980573654,-2.4822080934639223
CC/C(=N\N=C(O)c1ccc(Cl)cc1)C(=O)c1cc(OC)c(OC)c(OC)c1,0.007423873990774155,-4.057114021792651
N#Cc1cccc(COc2ccc3c(c2)nc(C2CC2)n3CC2CCCO2)c1,0.006660865154117346,-3.370629826460462
C#CCN(CC#C)CCCc1cccs1,0.0010917609324678779,-4.42252567742301
Cc1cc(N=C(O)C2CC(=O)OC23CCCC3)n2nc(C(F)(F)F)nc2n1,0.009600592777132988,-3.673123433086594
O=C1COC2CN(Cc3ccccc3)CC2N1,0.012706415727734566,-3.5166352725718593
Cc1ccc2c(c1)CCc1c(C(=O)O)csc1-2,0.022313211113214493,-2.6990446388348412
Cc1nn2c(-c3cccc(F)c3)nnc2s1,0.017437541857361794,-3.279521573704014
COc1ccc2oc(=O)c(CN(C)Cc3nnnn3-c3ccc(OC)cc3)cc2c1,0.008379514329135418,-4.3371259385754914
C#CCN1CCN(CCc2ccc(OC)c(OCC)c2)CC1,0.004429641645401716,-3.936530229446438
CC(=O)OCC1=CO[C@@H](CC(=O)COC(=O)CC(C)C)[C@H]2O1,Invalid SMILES,Invalid SMILES
OC(=NCc1cccs1)Nc1ccc(OCCOc2ccc3ccccc3c2)cc1,0.011521978303790092,-2.8719021248594396
CN1CCN(c2nc(-c3ccc4c(c3)OCCO4)cs2)CC1,0.18396611511707306,-3.052857811026257
CC(=O)N1CCN(CCC2=C(c3ccccc3)CCCCC2=O)CC1,0.027751902118325233,-2.8489131115639643
CCN(CC)Cc1cc(O)c2c(c1)C(CCCCO)c1ccccc1-2,0.0011373958550393581,-2.7928929957313766
C=CCn1c(O)c(=O)cc2cc(C(O)=Nc3ccc([N+](=O)[O-])cc3)ccc21,Invalid SMILES,Invalid SMILES
O=C(NCC(F)(F)F)c1cc(-c2ccc(Cl)cc2)on1,0.009411185048520565,-2.4096812590165535
COc1ccc(N2C(=O)C3CCCN3C2c2ccccc2)cc1OC,0.004853846039623022,-2.2910331276322116
CCn1c(=O)c(=O)n([C@@H]2C[C@@H](O)[C@@H]3C=C(OC)[C@H](C)O3)[C@@H](C)[C@H]2C)c2nc3ccccc3n(C)c21,Invalid SMILES,Invalid SMILES
C#CCn1c(=O)c2c(nc3n2CCCN3c2ccccc2)n(CC)c1=O,0.014915581792593002,-2.742644397832363
C#CCN1CCC(/C=C/c2cccc(COCCN3CCN(c4cccc(Cl)c4)CC3)c2)CC1,0.02789500169456005,-3.371901862940992
NC(=O)c1cccc(CNC(=O)/C=C/c2cccc(Br)c2)c1,0.002977228257805109,-3.595316418062029
CC(C)=CCC/C(C)=/C(C)=C/CC(O)=Nc1ccc(Cl)cc1,Invalid SMILES,Invalid SMILES
O=C(NCCn1cccc1)c1ccccc1,0.005659414920955896,-3.4329078942847073
COc1ccccc1N=C(O)C1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,0.013600580394268036,-3.1339954417929046
C#CCN1CCC(/C=C\c2c(F)cccc2Cl)CC1,0.0014367089606821537,-3.276651196316805
COc1ccc2c3c1O[C@@H]1C(=O)[C@@H](OCCCO)CC3N(C)C[C@H]1[C@H]3Cc2ccc(OC)c(OC)c2-3,Invalid SMILES,Invalid SMILES
COc1ccc(CNc2cc(S(=O)(=O)N3CCOCC3)ccc2OC)cc1,0.00644766865298152,-2.860662623307189
COc1ccc(CCCN=c2onc3c(c2=O)C2CCC3N=C2O)cc1OC,Invalid SMILES,Invalid SMILES
