SMILES,AChE_Activity,AChE_pIC50
COC(=O)C(C)Sc1nc2cc(C)ccc2s1,0.027656443417072296,inf
Cl.O=C(Nc1nc(-c2ccccn2)cs1)c1ccc(F)cc1F,0.015136542730033398,inf
O=C1CC2(CCCC2)CC(C(O)=Nc2cccc([N+](=O)[O-])c2)CO1.o=S(=O)(F)F,Invalid SMILES,Invalid SMILES
Cc1ccc(C2=CC(c3ccccc3)CN(CCO)C2)cc1,0.018185613676905632,inf
CCCC(CCC)CN=C(O)Nn1ccnc1,0.02753644995391369,inf
[N+](C)SP(CCCc1ccccc1)(c1ccccc1)c1ccccc1.[Br-],0.021158767864108086,inf
CNCCCCN1C(O)C(N2CCOCC2)Cc2ccccc21,0.028113190084695816,inf
CCN(c1ccccc1)S(=O)(=O)c1ccc(N=C(O)OC)cc1,0.013054624199867249,inf
O=S(=O)(c1ccc(Cl)cc1)N1CCN(CCO)CC1,0.029455332085490227,inf
CCCCCO[C@@]1(CC)CN(C(=O)c2ccc(C3CC3)cc2)C(=O)N(CCCCN=C(O)OC(C)(C)C)C(=O)[C@@H]2CC[C@]21=O.Cl,Invalid SMILES,Invalid SMILES
CCCC(=O)OC1(C(=O)SCC(C)O)CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,0.00232713483273983,inf
CCOC(=O)c1ncn2c1CN(C)C(=O)c1cccc([N+](=O)[O-])c1,Invalid SMILES,Invalid SMILES
CCCC[n+]1ccccc1C.F[P-](F)(F)(F)(F)(F)F,Invalid SMILES,Invalid SMILES
CC12CCC(=O)C=C1CC[C@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H](O)C[C@@H]12.Cl,0.0020057465881109238,inf
CCCC12CC3CC(CC(C3)C1)C2.Cl,0.0029809237457811832,inf
CCOP(=S)(OCC)SCSc1nncn1C,0.5736459493637085,inf
O=C(O)/C=C/C(=O)c1ccc(Br)cc1)Oc1ccc(OC(F)F)cc1,Invalid SMILES,Invalid SMILES
COc1ccccc1C1CCN(Cc2nnc(-c3cc4cc(Cl)ccc4[nH]3)o2)CC1,0.03903355821967125,inf
O=C(N[C@@H]1CC(=O)N(CCCCN=C(O)O2)C1)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Invalid SMILES,Invalid SMILES
N[C@H](S)C(CC(O)=NCC1COc2ccccc2O1)Cc1ccccc1,0.012905715964734554,inf
CCC(NC(=O)c1cc(Cl)ccc1OC)c1ccccc1,0.010002450086176395,inf
Cc1ccc(C)c(NOCCC23CC4CC(CC(C4)C2)C3)c1,0.01773378998041153,inf
O=C1OCSC(C(O)=Nc2cc(C(F)(F)F)ccc2Cl)C1O,0.007513162214308977,inf
COc1ccc(C2N(C)CCN2Cc2ccccc2)cc1.O=C(O)C(=O)O,0.019523993134498596,inf
CCC(C)C(=O)/C=C/C=C/c1ccc2occ(C3CC3)c(CC)c2c1,Invalid SMILES,Invalid SMILES
CN1CCC(CN2CCC(Cc3ccccc3)CC2)CC1.O=C(O)C(=O)O,0.021873164921998978,inf
C=CCN1CCN(C(=O)Cc2ccc(C)c(O)c2)CC1.O=C(O)C(=O)O,0.019290050491690636,inf
CSc1ccc(C)c(C(O)=NCc2ccc3c(c2)OCO3)c1,0.019199712201952934,inf
COC(=O)c1c(C)[nH]c(C)c1C,0.021567586809396744,inf
COc1ccccc1N=C(O)C1CCN(C(=O)CCN2CCOCC2)CC1,0.025507865473628044,inf
O=[N+]([O-])c1ccc(CNc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,0.025576619431376457,inf
C#CCOc1ccc(CCNC2=NS(=O)(=O)c3ccccc32)cc1,0.010393315926194191,inf
COC(=O)C[C@]1(CC=C(C)C)CCC=C2C=C[C@H]([C@H]3CC[C@]4(CC[C@@H](CCC5CC7CCC5)[C@H](C)[N+](C)C3)[C@@H](O)C[C@]2)[C@@H]1.[Cl-],Invalid SMILES,Invalid SMILES
COc1ccc2c(OC)c(-c3cc(C(=O)O)oc4ccccc34)cc2c1,Invalid SMILES,Invalid SMILES
CC(CN(C)C)CN(Cc1cnc2cc(Cl)c(Cl)cn12)Cc1ccc(F)cc1,0.0406939759850502,inf
COc1ccc(C(CCN2CCC(CO)(CCc3ccccc3)CC2)N2CCCC2)cc1.Cl,0.0400889553129673,inf
C/C=C(/CC)C(O)=Nc1cc([N+](=O)[O-])ccc1NS(=O)(=O)c1ccccc1C,0.017359990626573563,inf
CC(=O)SC[C@H]1CC[C@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@@]2(C)[C@]1(O)C(=O)CO,0.0030850013718008995,inf
CC(=O)Oc1cc(C)ccc1OCC(c1ccc(O)c(O)c1)C1CCCCN1,0.017471421509981155,inf
Cc1ncc(OCC(O)CN2CCN(c3cccc(Cl)c3)CC2)cc1Cl.Cl,0.032380275428295135,inf
CCCC[n+]1ccccc1C.F[B-](F)(F)F,0.24850775301456451,inf
C[C@@H](C(=O)O)c1c(O)c(CCc2cccc(O)c2)c(O)c2ccccc12,0.012396142818033695,inf
C=CCN(CC=CC)C(=O)Cn1c(C(=O)OC)cc2sc3c(c2c1=O)CCCC3,0.0475928969681263,inf
CCCOc1ccc(Cl)cc1[P+]1C,Invalid SMILES,Invalid SMILES
COCC(O)CN(Cc1ccccc1)S(=O)(=O)c1ccc(OC)nc1,0.0105201480910182,inf
O=C1C2=C([C@H](O)C[C@]3(CCCC3)[C@H](O)CC2=O)C(=O)C=C2C=C[C@@]12CCN(C2=O)CCC12CCCC2,Invalid SMILES,Invalid SMILES
COC(=O)c1nn(-c2ccc(F)cc2)nc1Oc1ccc(NC2CCCC2)c([N+](=O)[O-])c1,0.03844059258699417,inf
Br.CCCCC(C)C,0.0022652982734143734,inf
Cc1nn(C)c(C)c1S(=O)(=O)N1CCCCn2nc(C)nc21,0.04946020990610123,inf
O=C1C=CC=C2c3cccc4c3c(cn4-c4ccccc4)c2=O)CC1,Invalid SMILES,Invalid SMILES
OCC1=Nc2ccccc2C(c2ccccc2)=NC1,0.018594764173030853,inf
COc1ccc(C(O)=Nc2cccc(C)c2C)c(OC)c1,0.016704021021723747,inf
COc1ccc(OCC(=O)OCC(=O)c2c(N)n(Cc3ccccc3Cl)c(=O)n(C)c2=O)cc1,0.01577453501522541,inf
CC(C)c1ccc(OCCN(C)CCCc2cccc3c2OCCCO3)cc1.Cl,0.03727055713534355,inf
COc1c(F)cc(NC(=O)c2cccnc2)c(F)c1F,0.013157930225133896,inf
CCNCCCCl,0.006101293954998255,inf
CCN1CC(=O)N(CC(=O)N(CCC(C)C)C(=O)c2ccc3c(c2)N=C(O)[C@@H](C[C@H](C)[C@@H]4CCN(C)C(O)=N4)c2ccccc4CC[C@@H]34)C12=N,Invalid SMILES,Invalid SMILES
COc1ccc(OC)c2sc(N=C(O)c3ccc(CN(C)C)cc3)c(C#N)c12,0.040265921503305435,inf
COc1ccc(S(=O)(=O)N2CCOCC2)cc1CNCCN1CCN(c2cccc(Cl)c2Cl)CC1,0.04913926497101784,inf
CCSc1cnc(N=C(O)C2CCCCN2S(=O)(=O)c2ccc(F)cc2)s1,0.024287303909659386,inf
O=C(CN1CCN(c2ccc(OCCCC3CCCO3)cc2)CC1)c1ccc(F)cc1,0.03645053505897522,inf
CCOC(=O)c1cncc(N2CCCC(CN3CCc4ccccc4C3)C2)c1,0.04837977886199951,inf
COc1ccc2c3c1O[C@H]1C[C@H](O)C=C[C@H]4C(C2)N(C)CCCN43C,Invalid SMILES,Invalid SMILES
CCOC(=O)N1CCN(C2C(=O)c3cc(S(=O)(=O)N(C)C)ccc3O2)CC1,0.038590528070926666,inf
CCc1ccc2c(c1)S(=O)(=O)[C@H](C(=O)N1CCN(C(=O)c3cccnc3)CC1)[C@]21C=CCN(S(C)(=O)=O)C1,0.030772792175412178,inf
O=c1c(C(O)=NO)coc2ccccc12,0.013566563837230206,inf
COc1cccc(N2CCN(C(=S)N3CCN(Cc4ccccc4)CC3)CC2)c1,0.05454074963927269,inf
O=[N+]([O-])c1ccc(NCC2CCN(c3ccccc3)CC2)cc1,0.03949568420648575,inf
COc1cc2c(cc1OC)C(=O)C(=O)c1ccc(N3CCN(CCCO)CC3)c(O)c12,0.07321324199438095,inf
CCOP(=S)(OCC)Oc1ccccn1,0.5562368035316467,inf
CCC(C)C(=O)OC[C@H](OC(=O)Cn1c(CO)nc2ccccc21)c1ccccc1,0.012135469354689121,inf
CC(=O)c1c[nH]c2cc(OC(F)(F)F)ccc12,0.033943090587854385,inf
COCCn1c(SCC(O)=NC(C)(C)C)nc2c(OC)cccc2c1=O,0.038730818778276443,inf
COc1cc(CS(=O)(=O)NCC2(O)CCCCC2)cc(OC)c1OC,0.02926754578948021,inf
CS(=O)(=O)N(CC(O)=NCCCO)Cc1cccs1,0.025385547429323196,inf
COc1ccc(F)cc1N=C(O)N1CCN(CCC#N)CC1,0.033558908849954605,inf
C=C[C@H]1[C@H](O)[C@@H]2OCC3(CCCN(C)C3)[C@H]2N2C(C)=N[C@@H]3O1.Cl,Invalid SMILES,Invalid SMILES
CCc1nnc(N=C(O)CN2CCN(c3ccc(F)cc3)CC2)s1,0.052249979227781296,inf
CCC(C)(C)C,0.0006855913088656962,inf
CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@H](O)C[C@]21C,0.0022402701433748007,inf
CCc1cc2c(=O)n(CCCCCCCCC(=O)O)cnc2s1,0.06385261565446854,inf
COc1cc2oc(C)c(-c3ccc(N(C)C)cc3)c2c(OC)c1OC.Cl,0.06028761714696884,inf
CN=C(O)Oc1ccccc1,0.03402566909790039,inf
Cc1ccccc1[C@@]1(N=C(O)S(=O)(=O)c2ccccc2)CCCC1,0.012686164118349552,inf
CN(C)c1ccccc1N=C(O)CCN1CCCN(c2nccs2)CC1,0.07178504019975662,inf
OC(=NC1CCN(c2ccccc2)CC1)/C(=C/c1ccccc1)OCO1(O)C(=O)OC(CO)CCO1,Invalid SMILES,Invalid SMILES
CC(=O)OCC(=O)C12OC(C)(C)O[C@H]1C[C@@H]1[C@H]3CC=C4C=C(OCCO)CCC4(C)[C@H]3[C@@H](O)CC12C,0.001461695064790547,inf
CC(C)Cc1cc(C(=O)C=Cc2ccccc2)n(C)n1,0.015083652921020985,inf
O=C(NCCN1CCN(c2ccccc2F)CC1)c1ccc([N+](=O)[O-])o1,0.05814875289797783,inf
CC(=O)/C=C/c1ccc2oc3c(c2c1)C(S)=NCCCCCN2C(=O)c1ccccc1S3,Invalid SMILES,Invalid SMILES
CCCCC(C)C,0.0015477188862860203,inf
CCCCCC1(C)C=C(/C)C(=O)O=C1C=C(C)CC,Invalid SMILES,Invalid SMILES
CCCCCn1cc[n+](-c2ccccc2)c1S(=O)(=O)NCC,0.07453934848308563,inf
CCOc1cc(C#N)ccc1OCC(=O)N(C)Cc1ccccc1Cl,0.020026978105306625,inf
CN1CCN(c2ccc3ccccc3c2CN(C)C(=O)c2cn(Cc3ccccc3)c(=O)c2)CC1,Invalid SMILES,Invalid SMILES
OC(=NNNN=C(O)[C@@H](c1ccccc1)c1ccccc1)N=C(O)CO,0.007552743423730135,inf
CCCC1(CCC)C(=O)N(CC(=O)OCC)C(OC(=N)O)=C(N)O1,0.008262407034635544,inf
CC1c2ccccc2CSc2nnc3n2CCCCC3,Invalid SMILES,Invalid SMILES
Cc1ccccc1CSCCN1CC[C@@H](CO)(COc2ccc(C)cc2)CC1.Cl.Cl,Invalid SMILES,Invalid SMILES
CN1CCC(N=C(O)C2CCCCC2)CC1,0.00577246630564332,inf
C/CC(=N\N=C(O)c1c([O-])cccc1Cl)c1ccccc1O,0.01569998636841774,inf
Cc1cc2cccc([N+](=O)[O-])c2oc1=O,0.03836117312312126,inf
C=CCN(CC[C@H](C)N(C)C)C(=O)c1cc2cc(NC(S)=Nc3ccccc3)ccc2n1C,0.04014962539076805,inf
Cc1csc(=NC(O)=Nc2cc(Cl)no2)[nH]1,0.02411600388586521,inf
CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,0.4880599081516266,inf
CCOP(=S)(OCC)SCn1c(C)nc2ccccc2c1=O,0.4443146884441376,inf
CN(C(O)=NCCN1CCOCC1)c1ccc2ncsc2c1,0.07293751835823059,inf
Cc1ccccc1/C=N/S(=O)(=O)c1ccc(C#N)cc1,0.0075944107957184315,inf
OC1=Nc2cc(Cl)c(C(O)=NCC3CCCN3Cc3ccccc3)cc2CC1=O,0.029747704043984413,inf
N#C/C(=C\C=C\c1ccccc1)[C@@H]1CCCN[C@H]1c1ccc(F)cc1,0.01369757391512394,inf
CSc1nc2c(s1)N=C(O)CC2c1ccc(O)cc1,0.0190330408513546,inf
O=C(OCC(O)CN1C(=O)[C@@H](O)c2ccccc21)c1ccc(F)cc1,0.009772389195859432,inf
O=S(=O)(c1ccc2[nH]nnc2c1)N1CCCCC1,0.04350309073925018,inf
O=C1c2ccccc2C(=O)N1CCc1cc(C(=O)N2CCc3ccccc3C2)ccc1[N+](=O)[O-],0.03421364352107048,inf
O=C(CSc1nc(-c2cccs2)nc2c1CCC2)c1ccc(O)cc1Cl,0.026722274720668793,inf
CCOP(=O)(CC)SC[C@H](O)COc1ccccc1.Cl,0.1359507292509079,inf
O=C(F)c1cccc(N=C(O)CCC(=O)N2CCN(Cc3ccco3)CC2)c1,0.025278981775045395,inf
COP(=O)(OC)OC12CCC3C(CC(C3)C1)C2,0.03989747539162636,inf
CCC1OC2OC3(CCN(C4OC=C(c5cccc6OC(C)=O)CC4O)CC3)C2C1=O,Invalid SMILES,Invalid SMILES
Br.O=C(Cn1ccc2ccccc21)OCCNCCCl,0.03110555186867714,inf
O=P1(=S)SP(=O)(OCCO)Oc2ccc(Cl)cc2N1CCN1CCCC1,0.3516223728656769,inf
Cl.OC(=NNCCCN1CCN(Cc2ccccc2)CC1)c1ccc2ccccc2c1,0.040338076651096344,inf
CC(C)(C)[N+]([O-])=NNC(O)=NC(S)=NC12CC3CC(CC(C3)C1)C2,0.01587342657148838,inf
COC(=O)[C@H]1SCCN=C1N(C)S(=O)(=O)c1ccc(Cl)cc1,0.014798902906477451,inf
CN1CCN(C(c2ccccc2)c2ccccc2)CC1.Cl,0.021379360929131508,inf
CSc1cccc(N=C(O)C2CCN(CCOc3ccc(Cl)cc3)CC2)c1,0.026857439428567886,inf
CC(C)CN[C@@H]1Cc2c(cccc2Cl)[C@]1(c1ccccc1)c1ccccc1O2.O=C(O)C(F)(F)F,Invalid SMILES,Invalid SMILES
COC(=O)/C(=C\C)[C@H](Cc1cn(C)nc1-c1ccc(C)cc1C)C(=O)=C(C)O,Invalid SMILES,Invalid SMILES
CCOC(=O)[C@@H]1[C@H](O)C[C@]2(C)[C@H]3CC[C@]4(CCCCCC4)[C@H]3C[C@H]12,0.0032651065848767757,inf
CN1CC[C@@H](c2ccc3[nH]c(=N)[nH]c3c2)C1.Cl,0.08115813136100769,inf
COP(=N)(O)OCCCCCc1ccccc1.Cl,0.15009275078773499,inf
C[C@@H]1CCCCC/C1=N\Nc1ccc(OC(F)(F)F)cc1,0.04753660410642624,inf
CCOC(=O)C1CSc2nc(O)c([N+](=O)[O-])cc2C1,0.040080826729536057,inf
COc1cc(OC)cc(C(=O)N(C)C)c1,0.02834869734942913,inf
CCC(C)C(CCC)NCC.COc1c(N)c([N+](=O)[O-])c(C)nc1OC.O=C(O)C(F)(F)F,0.02676880918443203,inf
CCN(CC)CC(=O)OCC(O)=Nc1ccccc1N1CCN(C/C=C/c2ccccc2)CC1,0.03893063962459564,inf
CCN1C(=O)c2cc([N+](C)(C)C)c(C)c2C1(O)CC[C@@H](O)C(=O)O,Invalid SMILES,Invalid SMILES
CC1Cc2ccccc2N1C(=O)c1cnc(-c2cccc([N+](=O)[O-])c2)s1,0.03338947892189026,inf
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)=CC2(C)C1(Cl)C(O)CO,0.0017790248384699225,inf
CCc1nn(CC2CCCN2C(=O)c2ccc(OC)cc2)c2ccccc12,0.035640064626932144,inf
N=c1nnc(-c2ccccc2)c2ccccc12,Invalid SMILES,Invalid SMILES
CC(C)C[C@H](CN1c2ccccc2Sc2ccc(S(N)(=O)=O)cc21)N=C(O)CSc1nc[nH]c1=N,Invalid SMILES,Invalid SMILES
COc1ccccc1N1CCN(CC(c2ccccc2)c2ccccc2)CC1,0.016947222873568535,inf
Cc1nn(CC(C)c2ccccc2)c(=O)c2noc(C)c12,0.021841011941432953,inf
CCCn1c2c(c(=O)n(CCC)c1=O)C(C)(C)Oc1ccc(C)cc1-2,0.06113985925912857,inf
CC(C)(C)C(=O)[O-]./CCCCCN1CCc2c(nc[nH]c2=Nc2ccccc2)C1,Invalid SMILES,Invalid SMILES
CC[C@H](C)C(=O)O[C@@H]1CC=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,0.05446049943566322,inf
Cc1ccc2[nH]c3c(=O)n(CC(=O)N4C[C@H]c5ccccc5C4)cnc3c2c1,0.034887805581092834,inf
CN(C)C(=O)c1cc(NS(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)cc([N+](=O)[O-])c1,0.016968104988336563,inf
N=c1[nH]nc(SCc2cccc(F)c2)s1,0.012471170164644718,inf
Cc1c(O)c(=O)ccn1CCNC(=O)c1cc(F)cc(F)c1,0.01753396913409233,inf
O=C(CN1CCN(c2cccc(F)c2)CC1)N1CCN(c2cc(Cl)ccc2[N+](=O)[O-])CC1,0.0763254165649414,inf
CCOP(=S)(OCC)Oc1ccccc1,0.5487337708473206,inf
CCCCCNc1nc2scc(-c3ccccc3)n2c1C#N,0.05178952217102051,inf
CCCCn1cc2c3c(cccc31)C1(C)C[C@H](CC(C)C)C(CCO3)C2.Cl,Invalid SMILES,Invalid SMILES
CCOc1c(OC)ccc2ccccc12,0.029178446158766747,inf
COc1ccc2c(c1)NC([C@H]1CCN(CCCN3CCCC3)CC1)O2,0.06405454128980637,inf
CN1CCN(CCN2c3ccccc3CCc3ccccc32)CC1.O=C(O)C(=O)O,0.05431978031992912,inf
COc1cc(C)c(C(C)=O)cc1OCCCCCCN1CCCC1.O=C(O)C(=O)O,0.030582472681999207,inf
CN(C(=O)Cc1c[nH]nc1-c1ccccc1)C1CCc2c(O)cccc2C1,0.022994734346866608,inf
Cl.Brc1ccc[n+](CC([O-])=NCc2ccc(F)cc2)c1,0.02685328759253025,inf
CC=CN1CCC23c4c5ccc(O)c4OC2C(CC(=O)CCC)C1C5,Invalid SMILES,Invalid SMILES
O=C1CCSc2ccc(OCCCCN3CCN(C[C@H]c4ccc(Cl)cc4)CC3)cc2N1,0.0557720921933651,inf
CCOC(=O)c1csc(N=C(O)C2CCCO2)n1,0.019921325147151947,inf
CCCCn1c(SCC(=O)NC)nc2cc(S(N)(=O)=O)ccc2c1=O,0.03240007534623146,inf
COC(=O)c1cn(CC(=O)OC)c2cc(OC)ccc2c1=O,0.02183574065566063,inf
O=C1c2ccccc2C(=O)N1c1ccc(Cl)cc1,0.016283662989735603,inf
CCC(=O)OCC(=O)[C@@]1(OC(C)=O)CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0.003316579619422555,inf
CCN(CC)CCN=c1[nH]c(-c2ccc3c(c2)OCCO3)cs1.Cl,0.08670034259557724,inf
OC(=Nc1cc(Cl)ccc1Cl)c1cc2c(ccc3ccccc32)o1,0.022606264799833298,inf
CCc1cc(=O)oc2cc(OC(=O)C(C)(C)C)ccc12,0.03326093778014183,inf
CCN(CC(O)=Nc1ccccc1)C(=O)CNS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.016064412891864777,inf
CCOC(=N)O,0.006059736479073763,inf
COc1cc2nc(-c3c(-c4ccccc4)oc4ccc(C)cc34)cc(=O)n2cc1O,0.02648911625146866,inf
C[C@H]1OC(=O)C[C@H]2c3cc(Cl)ccc3[C@H]2C[C@H]1N(C)C,0.02002817764878273,inf
C[N+](C)(C)CCSc1nnc(-c2ccco2)n1-c1ccccc1,0.05098627507686615,inf
CCCN(CCC)CCN=C(O)Nc1ccccc1C(=O)CNC(C)C,0.0338081456720829,inf
CCOP(=S)(OCC)SCS(=O)(=O)CC,0.36911430954933167,inf
CCCC1(CNC)CCCOc2ccc(C)c(C)c21,0.05406859144568443,inf
CN(C)CCCCOCn1c(CN(C)C)nc2cc(N)ccc21,0.10819364339113235,inf
COc1ccc(S(=O)(=O)N2CCOCC2)cc1N=C(O)CN,0.0287429578602314,inf
N=C(O)N1N=C(c2ccccc2)c2ccccc2S1(=O)=O,0.010915380902588367,inf
CCCCC[n+]1ccccc1C.F[P-](F)(F)(F)(F)F,0.2865864038467407,inf
O=C(O)c1oc2ccc(Cl)cc2c1N=C(O)COc1ccccc1,0.013296427205204964,inf
CCOCCOc1ccc(S(=O)(=O)N2CC(c3cccnc3)C2)cn1,0.01821504533290863,inf
CSc1cccc(-c2nnc(-c3ccc(OC(C)C)cc3)o2)c1,0.02004486881196499,inf
CCS(=O)(=O)/C(=C/[C@@H](C)C)OP(=O)(OC)OC,0.21371737122535706,inf
COc1ccc(Cc2c(C#N)c(=O)n(C)c3c2C(=O)CC(C)(C)C3)cc1,0.03204130381345749,inf
Cc1nc2sc(C)nn2c(=O)c1CCN1CCOCC1CC(C)CC(C)C1,Invalid SMILES,Invalid SMILES
CCCOc1ccc([S@@]2CCCN(Cc3ccc(C(=O)N(CC)CC)cc3)C2)cc1,0.047224197536706924,inf
COC(=O)C1(c2cccc(C)c2)CCN(S(=O)(=O)c2cccc(C(c3nnn(C)c3N)o3)c2)CC1,Invalid SMILES,Invalid SMILES
Cl.NCI=C1N[N+]([O-])C(Cc2ccccc2)=N.O=C(O)C(=O)O,Invalid SMILES,Invalid SMILES
COc1cc2c(cc1OC)/C(=C\c1ccc(OC)c(OC)c1)OC2=O,0.027066346257925034,inf
CCN(CC)CCOC(=O)c1c(N)n(Cc2cc(=O)n3c(C)c(C)sc3n2)c(=O)n(CC)c1=O,0.06145654618740082,inf
O=C(NCCCN1CCCC1=O)c1ccccc1,0.027425313368439674,inf
CN(C)CCCCN=C(O)CC1SCCCCN1S(=O)(=O)c1ccc2c(c1)N=C(O)c1ccccc1S2,0.039567578583955765,inf
CSc1ccc(CN(CCN2CCCCC2)Cc2ccco2)c(C)c1,0.053136423230171204,inf
CC1=C(C(O)=NCCN2CCN(c3ccccc3O)CC2)C(C)(C(=N)O)N(C)C1=O.Cl,0.026540709659457207,inf
COc1ccc(-c2nc(Cn3nnc(-c4ccc(C)cc4)n3)c(C#N)c(N)n2)cc1,0.026530487462878227,inf
Cc1ccc(C)c([N+](=O)[O-])c1C,0.046207789331674576,inf
COc1ccc2c(c1)OCC(COC(=O)Cc1ccccc1)C2=O,0.01200544461607933,inf
O=S1(=O)CC(N2CCN(Cc3ccccc3)CC2)C2Cc3ccc(O)cc3C21,0.03750375658273697,inf
CC(=O)C(Cl)C1(C)CCCN(Cc2ccccc2)C1,0.02413151226937771,inf
CC(C)(C)c1cc(=NC2CCN(Cc3cnc4ccc(F)cc34)CC2)[nH]o1,Invalid SMILES,Invalid SMILES
CCOP(=S)(SCC)Oc1ccc(C(=O)N(C)C)cc1,0.49125999212265015,inf
CCCCCCOc1ccc(-c2ccccc2C(C)=O)cc1,0.028286419808864594,inf
CC(=O)c1sc(C(F)(F)F)nc1C,0.011616847477853298,inf
N=c1c(O)c(=O)oc2cc(OCCOCc3ccccc3)ccc12,Invalid SMILES,Invalid SMILES
COP(=S)(OC)OP(=O)(OC)OC1OCC(C)(C)O,Invalid SMILES,Invalid SMILES
CCOCC(O)=NC(N)=NC(=N)Nc1ccccc1Cl,0.024519119411706924,inf
C=C(C)Cn1c(CCNC(=O)c2cc(CC)n[nH]2)nc2ccccc21.Cl,0.03611569106578827,inf
CCC(=O)OC1(C(=O)COCl)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@H](O)CC21C,0.0024271495640277863,inf
Cc1cc(NC(=N)Nc2ccccc2)c2ncccc2c1,0.017537124454975128,inf
Cc1ccc(F)c(N=C(O)CN=C(O)c2ccc(F)cc2)c1,0.011724162846803665,inf
CN=C(O)C(O)=Nc1ccc(C)cc1N(C)C,0.04973285645246506,inf
CCN1CCCC1CN=C(O)c1cc(C(=O)c2ccccc2)ccc1OC,0.028643088415265083,inf
CCCCCN=C(O)CS(=O)(=O)C(C)c1cccc2ccccc12,0.02979850396513939,inf
CCCCCCCCCCCCCC[n+]1cc(C([C@@H](O)[C@H](C)CC)C2c3cccc4[nH]cc(c34)CC2C)[C@@H](O)[C@H]1.[Br-],Invalid SMILES,Invalid SMILES
CCCNC1(O)C(=O)C2(CCCC2)C(=O)O1,0.0050963955000042915,inf
COP(=S)(O)OCc1cc(-c2cccc(Br)c2)on1,0.14021192491054535,inf
COc1cc2c(cc1OC)P(=O)(OC)OC2,0.058827515691518784,inf
SC(=NCCCN1CCN(c2ccccc2)CC1)Nc1ccc([N+](=O)[O-])cc1,0.05977075919508934,inf
O=C(c1cn(Cc2ccccc2)nc1-c1ccc(Cl)cc1)C(O)=NCCCN1CCN(c2ccccn2)CC1,0.03009808249771595,inf
O=C(O)C(=O)O.O=C(O)C(=O)O.OC(c1ccccc1)c1ccccc1,0.004163307603448629,inf
CCCc1ccc2[nH]c(-c3ccc(F)c(F)c3)c(CC#CC(=O)O)c2c1,0.024501964449882507,inf
OC(=NCCN1CCN(c2ccccc2F)CC1)c1cc2cc(Cl)ccc2oc1=O,0.04058796539902687,inf
Cc1cccc(C)c1OC[C@H](O)CN1CCN(c2ccccn2)CC1.Cl,0.032453276216983795,inf
COc1ccc(CC(=O)O[C@@H]2CCCN2C(=O)N2CCC(c3nc(N4CCOCC4)nc(C)c3O)CC2)cc1OC,0.030949411913752556,inf
CN(C(=O)COc1ccc2c3c(c(=O)c1)C(C(O)=Nc1ccccc1)CC2)C1(C#N)CCC1,Invalid SMILES,Invalid SMILES
CCN(CC)c1cccc(CCc2ccccc2)c1.Cl,0.02367614582180977,inf
C[C@@H]1CN2CC[C@@H]1SC.[Br-],Invalid SMILES,Invalid SMILES
Cc1cc(C(O)=NC2=NCCCC2)cc2c1N(C)C(=O)C2(C)C.Cl,0.04622659832239151,inf
CCCC[n+]1ccccc1C.[Cl-],0.23329004645347595,inf
CCCCN1CCc2nc(N=C(S)Nc3ccccc3)sc2C1,0.05706000700592995,inf
Cn1c(COc2ccc3ccccc3c2)nnc1SCc1ccc(C(=O)N=c2cc(Cl)cc[nH]2)cc1,0.01566554605960846,inf
Cc1cc(C)cc(N2CCN(CC(O)COC(=O)c3ccc4c(c3)OCO4)CC2)c1,0.035357970744371414,inf
CCN(CCC#N)CCc1c(C)cc([N+](=O)[O-])cc1C,0.05190266668796539,inf
O=C(/C=C/Cl)OC(=O)C1=C(N=C(O)CCCCN2CCCC2)C2C=CCCC2)C[C@@H](O)[C@H]1O,Invalid SMILES,Invalid SMILES
CC1(C)CC(=O)c2ccc(C(=O)c3nc[nH]c3C(F)(F)F)cc2O1,0.015754321590065956,inf
CS(=O)(=O)c1ccc2c(c1)[C@@H]1[C@H](CO)C[C@H]2C[C@H]1O,0.009519755840301514,inf
COc1ccc(N=C(O)N2CCOCC2)c(C(=N)O)c1,0.026891108602285385,inf
CSC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0.003653772873803973,inf
COc1cccc(N2CCN(Cc3nc(=N)[nH]o3)CC2)c1,0.04933523014187813,inf
