SMILES,D2R_Activity,D2R_pIC50,D3R_Activity,D3R_pIC50
Cc1cc(=NC2CCN(C(=O)c3ccoc3C)CC2)[nH]o1,0.0023135198280215263,-4.377388222901566,0.0010952543234452605,-3.789879849133833
CCCCCn1c(=O)c2c(nc3n2CCCN3C(=O)c2cnn(CCN4CCCC4)c2)n(C)c1=O,0.006338883191347122,-3.8860144571353246,0.0027804647106677294,-3.16259547288097
Br.C=Cc1ccc(OCCN2CCN(c3ncccn3)CC2)cc1.O=C(O)C(=O)O,0.9214329123497009,-3.3885844528169984,0.011768643744289875,-3.148583905050034
C#CCn1nc(-c2cccnc2)cc1-c1nc2ccccc2s1,0.002540813758969307,-2.857712963886948,0.0007328905048780143,-2.9902996767180934
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3[C@H](Cl)[C@H](O)C[C@]21C,0.0043587093241512775,0.23623629691344306,0.0017912383191287518,-2.288289802097598
CN(C(=O)c1sc(-c2cccs2)nc1-c1ccccc1)c1ccccc1S(=O)(=O)N1CCCCC1,0.003205389017239213,-3.8778623342304512,0.001351734739728272,-3.6093247995247904
Cc1cc(N2CCCCC2)nc(=NS(=O)(=O)c2ccc(Cl)c(Cl)c2)[nH]1,0.003821623744443059,-4.0820277131694604,0.0021405485458672047,-3.658116223057797
COCC(C)OC(=O)c1nc(-c2ccncc2)nc2c1oc(=O)n2C,0.007381600793451071,-3.731135014209084,0.002936579054221511,-3.2158748878446803
COc1ccccc1N1CCN(Cc2nc[nH]c2-c2ccc(Cl)cc2)C(C(O)=NCCc2ccc(Cl)cc2)CC1,0.020603464916348457,-3.0061518351044514,0.0023177776020020247,-2.7463164946980605
CCC(=O)N(c1ccc(OC)c(OC)c1)C1C2CCC(C2)C1C#N,0.007391295395791531,-4.34650366320045,2.219331327069085e-05,-3.9991880784285816
Cc1cnc(N(C)C)nc1-c1cccc(CN2CC(c3cccnc3)CC2=O)c1,0.006833889987319708,-2.969884049681455,0.0006958717713132501,-3.5607130828604783
O=[N+]([O-])c1ccc(OC(=O)CCCN2CCN(c3ncccn3)CC2)cc1,0.5673962235450745,-3.6851946654981806,0.006495435256510973,-3.1161371722462854
CCOP(=O)(OCC)Oc1cccnc1CC(O)=Nc1ccc(N(C)C)nc1,0.0018028230406343937,-3.8831589295119056,0.000450963358161971,-4.300571264340485
NC(=O)N1c2ccccc2C2(CCN(Cc3ccccn3)CC2)CC1C(O)=Nc1ccccc1,0.08750247955322266,-3.5915003134216157,0.0015184292569756508,-3.3631934466239697
Cc1noc(CN2CCN(c3cccc(Cl)c3)CC2)n1,0.07106807082891464,-3.2341427313063154,0.01306876726448536,-2.9270950279949566
CN1CCc2nc(N=C(O)c3cccc(Cl)c3)sc2C1,0.041681453585624695,-4.143316188242126,0.0014790171990171075,-3.269053595950676
COc1cc2c(c(-c3cccnc3)c1)C(=O)CC(C)(C)N2,0.0067648570984601974,-2.3860871885520702,0.002203522017225623,-3.6963709495186095
O=C(O)CC1CCCN1c1ncnc2sc3c(c12)CCC3,0.005714083090424538,-2.650401981502422,0.002484575379639864,-2.9487914247795572
COc1ccccc1N1CCN(Cc2c[nH]c3ccccc23)CC1.Cl,0.6775423288345337,-2.3354745883438697,0.013032978400588036,-2.2490734129009846
Cc1cc(-c2nn3c(-c4cccc(F)c4)nnc3s2)c(=O)n(-c2ccccc2Cl)n1,0.0040594954043626785,-2.4148653870170853,0.002413119887933135,-2.8231528010869726
Cc1ccc(OCCN(C)Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1.O=C(O)C(=O)O,0.18173636496067047,-3.198828942262437,0.001519839046522975,-3.4597078165241166
CN(C)S(=O)(=O)c1ccc(C(=O)N2CCCC(CCOn3nnnc3N)C2)cc1,0.020451458171010017,-3.746245541472651,0.0007225041044875979,-3.9761136196547
COc1cc2c(cc1OC)/C(=C/c1ccc(CN3CCOCC3)o1)OCO2,0.009079895913600922,-4.097215224756219,0.0022677720990031958,-3.8515547300243362
CN(C)c1ccc(C(N)=O)cc1N=C(O)c1cc(O)nc2ccccc12,0.004225911106914282,-3.30442300301996,0.0018604127690196037,-3.4173528361737207
CCOc1ccc2nc(SCC(O)=Nc3nnc(-c4cccnc4C)o3)[nH]c2c1,0.005322396755218506,-3.7652703615718766,0.0026626710314303637,-3.451765450762442
CC(NC1OC(C)(C)O1)C(=O)Nc1ccc(N2CCCC2=O)cc1,0.002173878950998187,-3.9396136383156866,0.0006260888767428696,-3.618912770213849
COC(=O)[C@H]1CCN(C(=O)c2cc3c(s2)-c2ccccc2SCC3)CC1,0.008865776471793652,-3.1830712020707432,0.002462322823703289,-3.045403354448115
COc1ccc(CN=C(O)C2CC(=O)N(C(C)C)C2)cc1OC,0.006657070945948362,-3.280872307790945,0.0005038074450567365,-3.415669708258486
COCc1ccc(CN=c2[nH]nc(-c3ccoc3C)[nH]2)cc1,0.01043770182877779,-3.806282421295732,0.0007150412420742214,-3.6715363801834515
CCOC(=O)C(C)OC(=O)CCC(=O)c1ccc(OC)c(OC)c1,0.008518162183463573,-3.085563195238088,0.0016900950577110052,-3.575481323932433
C/C=C\C(=O)OCC(=O)C(C)S(=O)(=O)Cc1ccccc1,0.008355079218745232,-2.661062625655465,0.0008464567363262177,-4.708806847125615
Cc1ccc(C(=O)OCc2nnnn2-c2ccc(C(F)(F)F)cc2)cc1,0.008014639839529991,-4.0180033407885505,0.0014500789111480117,-3.1599017258262965
COc1ccc(S(=O)(=O)N(C(C)=O)c2ccccc2)cc1NC(=O)/C=C/c1ccc(O)cc1,0.008065877482295036,-4.1948350388568185,0.001868830295279622,-4.733273933263631
CCc1c(C(=O)CSc2nc3ccccc3o2)[nH]c(C)c1C(=O)O,0.00511656841263175,-2.908839369837313,0.0021018642000854015,-3.840343668200603
COc1cccc(CCN=C(O)Nc2ccc(S(=O)(=O)N3CCCCC3)cn2)c1.Cl,0.007788801100105047,-4.3562431954649465,0.0009021483128890395,-4.661277406403347
CCC(O)=NNc1ccc(-c2nc3c(oc4ccccc43)c(-c3ccc(C)cc3)c2[N+](=O)[O-])cc1,0.011194544844329357,-3.53819116190968,0.0016269069164991379,-3.4801193535795805
c1nc(N2CCOCC2)cc(-c2nc3ccccc3s2)n1,0.0024193711578845978,-3.1284241940981636,0.0024754544720053673,-2.111320256801361
COc1ccc(Cl)cc1N=C(O)CN(C)C(=O)C1CC(=O)N(C(C)C)C1,0.008414552547037601,-3.136863438990192,0.0003994118014816195,-4.116409246916547
Cc1c(C(O)=NC(S)=NC2CC2)oc2ccccc12,0.004367353394627571,-4.093726376459637,0.0006179396295920014,-3.7032433856116627
COc1cc(OC)nc(Sc2ccc3ccccc3c2NCc2c(C)c(C)c(C)c2)n1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(N=C(O)c2c(-c3cccnc3)cccc2O)cc1,0.0037312170024961233,-3.2940406885797513,0.0046005756594240665,-3.6550745208985833
CC[C@H]1CC(C(=O)N/N=C/c2c(O)cc(O)c3c(-c4ccc(OC)c(OC)c4)c(F)c2-3)O1.O=C(O)C(F)(F)(F,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
N=C(O)C1CCN(S(=O)(=O)c2ccc3c(c2)CCO3)CC1,0.008799327537417412,-3.518952650313826,0.0010038107866421342,-4.399211856190892
O=C(O)c1c(-c2ccccc2)cc[nH]c1=Nc1ccccc1Cl,0.004098336677998304,-2.5982071296073306,0.0022639299277216196,-3.31050382847359
CCc1c(C)nc(SCC(=O)Nc2nnc(-c3ccc(OC)c(OC)c3)o2)[nH]c1=N,0.00720440736040473,-3.7226438464372054,0.0018464080058038235,-3.90667075402778
COc1ccc(/C=C/CS(=O)(=O)Cc2ccc(C(=O)OC(C)C)cc2)cc1OCc1cccc(C)c1,0.010167570784687996,-3.5090466879117823,0.002104592276737094,-3.9832772018556337
COc1ccc(OCC2(C(=O)N3CCN(c4cccc(OC)c4)CC3)CCCC2)cc1,0.00523960217833519,-3.6064544720479086,0.004291405901312828,-2.9847147229285964
c1cnc2ncnn2c1N1CCN(c2ncnc3onc(-c4ccc(Cl)cc4)c23)CC1,0.008670803159475327,-2.6365549917508067,0.0077196448110044,-2.1115378699572442
Oc1ccc(-c2ccc(OC[C@@H]3CO[C@@H](CO)O3)cc2)c(O)c1,0.004159094765782356,-2.8561326506542377,0.0365978442132473,-3.4464772110080544
Cc1ccc(-c2n[nH]c(SCC(O)=Nc3ccc(F)cc3)n2)cc1,0.005029928870499134,-3.6577400620094775,0.0013870245311409235,-3.258830236000683
Cc1cc(OCC(O)CN2CCN(c3ccccc3F)CC2)ccc1Cl,0.8568163514137268,-2.223973550006206,0.0332237146794796,-1.953337624527681
OC(=NCC(C(=O)N1CCN(c2ccccc2)CC1)c1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Cc1cc(C(O)=Nc2cccc(F)c2)sc1C(O)=Nc1nc2c(s1)CCCC2,0.0023628845810890198,-4.016524023326358,0.0015944268088787794,-3.6337569449020775
Cc1oc2cc(O)ccc2c(=O)c1CC(=O)NCC1CCCO1,0.00810037087649107,-2.8913235093954657,0.0014156292891129851,-4.277433218223751
Cc1cc2c(cc1C)nc(=O)n2Cc1ccccc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(CCNC(=O)c2cccc(C)c2OC)c1OC.O=C(O)C(=O)O,0.009976640343666077,-2.57539886232967,0.002761059906333685,-3.7029294836272797
Cc1cnc(N=C(O)C2CC3CCCC(C2)N3Cc2ccncc2)s1,0.02303314208984375,-4.376561518347006,0.0007910060230642557,-4.052387767129934
CCOC(=O)CNC(=O)c1cc(Cl)cc(Cl)c1O,0.003465845249593258,-2.1314598088332626,0.0024598015006631613,-3.6876872424894467
O=C1OC(C(O)=NCC2CCCCC2)Cc2cc(Cl)ccc21.Cl,0.009476940147578716,-3.5261446845550113,0.0009746626019477844,-3.563672960697798
COc1ccc(-c2noc(/C=C/c3nnc(-c4ccc(C)cc4)o3)n2)cc1,0.006628431845456362,-3.3383752126163113,0.0037018656730651855,-3.1080116297482228
COc1ccc(-c2[nH]cnc2C(=O)N2CCC(O)(C(F)(F)F)CC2)c(F)c1,0.0038574167992919683,-2.368722008307549,0.0011816950282081962,-2.109456383074489
COc1ccc(CN=C(O)CC23CC4CC(CC(C4)C2)C3)cc1.O=C(O)C(=O)O,0.021940864622592926,-4.252673619331209,0.0008178455755114555,-4.4854149897243385
Cc1ccc2c(c1)N(C(=O)COc1cccnc1)c1nnc(CSc3ccccc3)n1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(NCCc1nc(-c2cccnc2)no1)C1COc2ccccc2C1,0.006034119985997677,-2.939137904839602,0.0015859922859817743,-2.935989428618264
CC(=O)NCCC(=O)OCC(=O)OCc1c(C)n(C)c2ccc(Br)cc12,0.0052647339180111885,-3.3860017856964024,0.0007359609007835388,-3.783018226116848
COc1cccc2c1OCC(CN=C(O)c1ccc(C(=O)N(C(C)(C)C)cc1)C2,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc2nc(Sc3nnc(-c4cccc(C)c4)o3)ccc2c1,0.0042093535885214806,-3.437852942742137,0.003912587650120258,-3.1184009784853304
COc1ccc(NC(=S)Nc2cccc(Cl)c2)cc1,0.01068804319947958,-4.678176681262731,0.0009155850275419652,-4.597193791776638
O=C(/C=C/C(O)=NCc1cccs1)Nc1ccc(S(=O)(=O)N(CCO)CC(O)=NCC1CCOCC1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1=C(C(=O)C(C)(C)C)C(c2ccc(OCc3cccc(Cl)c3)cc2)NC(=O)N1,0.009908176958560944,-2.2817313615563846,0.0016603580443188548,-3.8820944074047103
Oc1ccc(-c2cc(-c3ccc(CN4CCOCC4)o3)[nH]n2)cc1,0.010920915752649307,-2.8564000073317968,0.0026301750913262367,-3.140906056179056
Cc1cc2c(c(OCc3ccccc3)c1)N=C(O)C(C)S2.O=C(O)C(=O)O,0.018785331398248672,-2.9996924442363735,0.0015739526133984327,-4.0331119258400765
Cc1noc(C)c1S(=O)(=O)N1CCCC2(CC1)Cc1ccccc1C(=O)N2c1ccc(Cl)cc1,0.0059869238175451756,-2.344239816614017,0.0010464235674589872,-3.274874500743344
CC(=O)OCC(=O)[C@@]12OC([C@H]3CCCN3CC1CN(C(=O)CC(C)C)C3)O[C@H]1[C@H]3CCC4=CC(=O)C[C@]4(C)[C@H]3[C@]1C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC1(O)CCN(C(=O)c2c[nH]c3ccccc23)CC1O,0.00238345586694777,-2.8957335041958467,0.001699160668067634,-1.9491156630113766
COCCCN=C(O)CSc1nnc(O)n1Cc1ccccc1,0.007629758212715387,-3.3368833875092845,0.0003019540454261005,-3.931543572602166
COc1ccc(NC(C(O)=NCC2CCCO2)C(C(=O)OC(C)C)cc1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(CSc1ccc(Cl)cc1)N(Cc1ccncc1)Cc1cccnc1,0.008378630504012108,-3.7471243073680753,0.0005837565404362977,-4.272003278756105
CCCNC(=O)C(C)NCCN1CCC(Cc2ccccc2)CC1.O=C(O)C(=O)O,0.043134234845638275,-3.1457400822220807,0.0015802884008735418,-3.7137406230256653
Cc1cccc(Oc2ccc(S(=O)(=O)N3CCN(C(=O)c4cccc5c4OCCCC3)cn2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CN1C(=O)CCc2cc(C(=O)N(Cc3ccc([N+](=O)[O-])cc3)C3CC3)ccc21,0.00431015295907855,-4.227834544376838,0.00045071454951539636,-3.776003928921341
OC(=N/N=C/c1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccccc1,0.011035224422812462,-3.5746122236739954,0.0025956921745091677,-3.1025232673919665
CN(C)S(=O)(=O)c1cnc(N2C(=O)CCC(C(=O)N3CCOCC3)CC2C)c(Br)c1,0.0197125393897295,-2.417341023774683,0.0003037021670024842,-4.1334441992330575
COc1ccc(CN=C(O)C2CN(c3nc(-c4ccco4)cs3)C2)cc1,0.005423590540885925,-4.029929449369308,0.0013194637140259147,-2.8570244390938675
Cc1cccc(N2CCN(C(=O)COc3cc(C)nc(-c4ccc(Cl)cC)n3)CC2)c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
C#CCOc1cccc(-c2ccc(NC(=O)N3CC(O)(C(F)(F)F)C3)cc2)c1,0.0029224297031760216,-3.0858415480277572,0.0003134523576591164,-3.127229532317055
Oc1ccc(N2CCN(C/C=C/c3ccc(Cl)cn3)CC2)cc1,0.5730111002922058,-2.43968484666129,0.06347745656967163,-2.0064397938079215
O=C(O)Cn1nc(-c2cccs2)c(Br)c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=C(COc1ccccc1)OCC(=O)c1ccc2c(c1)OCCO2,0.0036740812938660383,-3.8544623307371797,0.001041823998093605,-3.414833873617293
Cc1ccc(C(O)=Nc2ccc([N+](=O)[O-])c(Cl)c2)cc1C(O)=Nc1cccc(F)c1,0.0024765722919255495,-4.035473428327205,0.0009019790450111032,-3.732299896289476
CC1(C)SC(=O)[C@H]2[C@H]3C[C@H](F)[C@H]4CCC(=O)CCC4(C)[C@H]3CCC2(C)[C@H]1C(=O)c1ccco1,0.003907461650669575,-0.31706000305736337,0.003679347923025489,-2.1468106687819626
COc1ccc(S(=O)(=O)NCC(=O)OCC(=O)Nc2cccc(F)c2)cc1,0.0051873475313186646,-3.7321238104561205,0.0007240835693664849,-4.550977090766951
O=C(c1ccc(Cl)cc1)N1CCN(c2ccccc2F)CC1,0.006762098520994186,-2.8137985997941373,0.006626774091273546,-2.06484258946327
COC(=O)c1sc2cc3c(cc2c1N=C(O)C1CC1)OCO3,0.008333749137818813,-3.9650072034731885,0.0026892153546214104,-3.546496550751822
CC(=O)c1c[nH]c(C(=O)OCC(=O)C(C)(C)C)c1,0.004946027882397175,-2.8130987255274245,0.0019582551904022694,-3.087723797510769
C=CCOc1c2c(c3c1CCCC3)C(c1ccccc1)C(c1ccc(O)c1)C(=O)n2C,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
O=S(=O)(c1ccc(C(F)(F)F)cc1)N1CCc2ccc(O)cc2C1,0.01265083160251379,-3.397445773030122,0.003078204346820712,-3.845775060171005
CCCCn1nc(C)c(CCN(CC)Cc2c(C)noc2-c2ccncc2)c1C,0.025537574663758278,-3.279480174613231,0.0016644385177642107,-3.382099141794967
Cc1nc2ccccc2c(C)c1CCC(=O)N1CCN(c2ccccc2C)CC1,0.006063074339181185,-2.8964917974716005,0.007708242163062096,-2.667420539401849
O=c1c2c([nH]c3ccccc13)CCC[C@@H]2N=C(O)c1ccc2c(c1)NCCO2,0.004505010787397623,-3.139685828277849,0.0028503364883363247,-2.6944983782009815
OC(=NCC[C@H](O)COC(c1ccccc1)N1CCCCC1)c1ccccc1,0.014873930253088474,-4.277623832325295,0.001445569796487689,-3.6441142578839667
O=C(CCCN1C(=O)C2CCC(=O)CC2C1=O)Nc1ccc(OCc2ccccc2Cl)cc1,0.0055670468136668205,-2.672038753226479,0.0005295384908095002,-3.995706590712842
CCCCCCSCCC(=O)O.O=C(O)C(=O)O,0.030029503628611565,-3.4919339682475115,0.003551683621481061,-4.152590122220895
COc1ccc([C@@H]2c3c4c5ccc(O)c4O[C@H]2C(=O)CC-3(O)[C@@H]2C(O)[C@@H](OC)[C@H]1O5.[Cl-],Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(/C=C/C(=O)OCc2ccccc2)c1OC,0.01373558770865202,-3.5568761063758223,0.002942790277302265,-3.8662414695527874
CCOC(=O)c1c(C(=O)NC)[nH]c(C(=O)OCC)c1C,0.004482829011976719,-4.0486219630374904,0.0012643851805478334,-4.2070244382644235
Oc1nc2ccc(S(=O)(=O)NC3CCCCC3)cc2[nH]1,0.003923742100596428,-3.241403488363587,0.000989105668850243,-4.145513690185291
N=c1ncn(Cc2cccc(C(F)(F)F)c2)c2nc(N3CCCC3)ncc12,0.007634876295924187,-3.905591090524765,0.001129805576056242,-3.1773896976133282
CC(O)CNC(=O)c1oc2ccccc2c1-c1ccccc1,0.004220997914671898,-2.3222411770326556,0.004138241987675428,-2.661513896599307
CN(CCCc1cc(-c2ccc3c(c2)OCO3)on1)C(=O)Nc1cc(-c2ccccc2)no1,0.007786748465150595,-2.8506880405499566,0.002312558004632592,-3.23430755128497
COc1ccc(N=C(O)CCC(O)=Nc2ccc(F)cc2Br)cc1,0.004632535856217146,-3.636372850800768,0.001505478285253048,-3.7321914427503984
CCn1cc(C(O)=Nc2cccc(N=C(O)c3ccc(CN4C4=O)cc3)c2)c(=O)n(C)c1=O,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CC(O)CC(C)CN[C@H]1CCOc2ccc3c(c21)OCCO3,0.01387451309710741,-3.170116005088185,0.0045588696375489235,-1.9085739104410802
N=C(O)O[C@@H]1C(=O)[C@@H](O)C[C@]2(C)OCO1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1cccc(-c2nc(-c3ccc(NCc4csc(C)n4)cc3)cs2)c1O,0.00742042763158679,-2.631767586844419,0.007974154315888882,-3.114618984088397
Cc1ccc(NC(=O)C2CC(=O)N(Cc3ccccc3)C2)cc1C,0.006785460747778416,-3.708359377576805,0.0004947621491737664,-4.595383650564894
Nc1ccc2c(c1)/C(/N=C\c1ccco1)CO2,0.001999686239287257,-4.03862886250464,0.0003883301396854222,-3.7832419115411957
OC(=NCCc1c(C(F)(F)F)cc(-c2ccccc2)oc1=O)c1ccco1,0.004718158859759569,-3.415478104588633,0.003084385534748435,-2.815596316890676
Br.O=C(NCC(O)=Nc1cnccn1)c1ccc(Cl)o1,0.0024114397820085287,-3.5088478578972087,0.0007479619816876948,-3.8138045061872674
COc1cc2c(cc1N=C(O)C(C)Oc1ccc(Cl)cc1Cl)OCO2,0.004900503903627396,-3.731369290242969,0.002327111316844821,-3.345675214362865
O=C(O)C(=O)c1ccc(Cl)c(NC(=O)CCc2ccccc2)c1,0.00477417791262269,-4.297509510695606,0.0013252937933430076,-4.589828311692689
O=C(O)c1cccc(N=C(O)CCN2CCN(c3ccccc3)CC2)c1,0.44506651163101196,-3.6954859187455495,0.014700262807309628,-3.0350430557661174
Cc1nn(C)c(C)c1S(=O)(=O)N(C)Cc1ccc(O)c(N=c2ccc(Br)c[nH]2)c1,0.00881597027182579,-2.4603075991571215,0.0025392191018909216,-4.1723801494862
O=C1C2(CCN(C3CC3)CC2)N(Cc2ccccc2)C(=O)N1CCc1ccc(Cl)cc1,0.031761400401592255,-1.115341834727107,0.001656396547332406,-3.1392043685063893
O=C(CCc1ccsc1)N1CCN(C(=O)c2cc(-c3ccccc3)on2)CC1,0.006880824454128742,-3.4610423008810645,0.0020565835293382406,-3.232544455023585
COc1ccc(SCC(O)=N/N=C/c2c[nH]c3ccccc23)cc1,0.008581634610891342,-3.967972576833536,0.002096782671287656,-3.44860423990429
C=CCn1nc(-c2cc(C)ccc2C)c2cnn(-c3cccc4ccccc34)c21,0.004987574648112059,-2.464658344182385,0.004919115453958511,-3.012843729902425
Cc1c2c(cc3ccccc13)-c1c(C(=O)NCCN3CCOCC3)ncnc1-2.[Br-],0.007144378498196602,-2.3022905142936083,0.0011998448753729463,-2.799537285036667
OC(=Nc1ccc(Cl)c(Cl)c1)c1cc2ccccc2nc1O,0.0016716221580281854,-2.936259531149049,0.002873037476092577,-3.1573804231265403
CC(=O)N1c2cccc(S(=O)(=O)Nc3ccccc3)c2CC1C,0.005585844628512859,-3.7124552389540915,0.0007443069480359554,-3.9991470855730373
Cc1ccc(C(C)NC(=O)COc2cccc3c2OC(C)(C)C3)cc1,0.010164158418774605,-3.423558643149819,0.0016587164718657732,-3.880563792278803
COc1ccccc1N1CCN(C(=O)c2ccc(Cl)cc2)CC1,0.008454879745841026,-3.3166804949583413,0.0075547886081039906,-2.2029444281796637
Cc1ccc(C)c(N=C(O)COc2ccccc2N=C(O)c2ccccc2)c1,0.003520607016980648,-4.084655333965589,0.0017512092599645257,-3.9420441991892643
COc1cccc(CO[C@H](CN=C(O)c2ccc(Br)cc2)OC)c1,0.010928221978247166,-3.9603130982126835,0.002793289953842759,-3.5045417349105668
CCN=C(O)[C@@H]1c2ccccc2CC(=O)N1c1ccccc1C,0.0032554762437939644,-3.968976326869969,0.0014591611688956618,-4.087413095797684
CO[C@H]1CC[C@@H](CN(C)C)C(=O)N(CCOc2cccc3ncccc23)[C@H](C)C1,0.0055516622960567474,-2.4087428717934767,0.004276122897863388,-2.0283884822516924
COc1ccc(S(=O)(=O)N(CC(O)=NCCc2ccc(OC)c(OC)c2)C2CCCCC2)cc1,0.0054537164978682995,-3.7817988219152348,0.001483927946537733,-4.352861847706089
COc1ccccc1CN=C(O)/C=C/c1cc(Br)c2oc(C)c(=O)cc2c1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
COc1ccc(COc2nc3c(=O)n(Cc4cccs4)c(=O)n3n2)cc1,0.0030143591575324535,-3.9880643774984343,0.0027082322631031275,-4.00803446576636
CN(CC1CCCCO1)C(=O)c1ccc(CSc2ncn[nH]2)cc1,0.004576924256980419,-4.028146994596131,0.00040558731416240335,-4.077725547975276
COC(=O)CC1(CNC(=O)c2ccc3c(c2)OCO3)CCCCC1,0.00980551540851593,-3.9887637902284374,0.0005656119901686907,-3.758919430121949
Cc1ccc(/C=N/Nc2nc(-c3ccccn3)cs2)cc1.Cl,0.012234686873853207,-3.8078134308694196,0.0023135330993682146,-3.4085306572152003
CCOC(=O)c1cc(O)c(O)c(C(=O)OCC)c1,0.006026029121130705,-3.3022156113980876,0.019505145028233528,-4.188725647161432
COc1ccc2c(c1)C1CCCN1Cc1cc(-c3ccccc3)[nH]n1-2.Cl,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCN1C(=O)CN(CC(=O)OCC(=O)N(C)CC)c2ccccc21,0.007962382398545742,-3.12736852118188,0.0002243201161036268,-4.0003994657266695
COCCN=C(O)/C=C/c1ccc([N+](=O)[O-])cc1.Cl,0.019985849037766457,-4.092776903140274,0.0005082042189314961,-3.552068916184105
COc1ccc(OC)c(-c2csc(N=C(O)C3CCS(=O)(=O)C3)n2)c1,0.006717565003782511,-3.133909234818222,0.0015172716230154037,-3.2452740277835965
O=C(CN1CCN(c2ccccc2F)CC1)Nc1ccc2c(c1)OCCO2,0.10019128024578094,-3.6475413007187485,0.005402283743023872,-3.439633018024136
Cc1ccsc1Cn1c(S)nc2ccccc2c1=O,0.002740532625466585,-2.811230390310975,0.0005658945883624256,-3.3361606757575566
Cc1ccc(/C=C/C(=O)N(CC(O)=NCC#Cc2ccc(C)o2)C(=O)OC(C)C)cc1,0.004767315462231636,-4.00331022732531,0.0030766509007662535,-4.549108203888207
CNC(=O)c1ccccc1C=Cc1cc(O)c2cc(O)c(O)cc2n1,0.009063598699867725,-0.5268225299832365,0.020702041685581207,-3.5465356069370255
NC(=O)CC1CCN(C(=O)Cn2cnc3c(S(=O)(=O)N4CCCCC4)cccc32)CC1,0.00740392878651619,-4.2202666346392075,0.00040150724817067385,-4.529972609808853
Fc1ccccc1N1CCN(Cc2noc3ccccc23)CC1,0.33754751086235046,-1.7689074464346857,0.011072766035795212,-2.093165626596854
CC(=O)N1CCc2cc(S(=O)(=O)NCCCN3CCN(c4ccc(CC(C)C)cc4)CC3)ccc21,0.039903923869132996,-2.5785655580028237,0.006706746760755777,-2.924198334027501
CCOCC1(C(=O)OCC)CCN(C(=O)c2cccs2)CC1.[N+](=O)[O-],0.0037934952415525913,-3.9694509712223085,0.0008197418646886945,-3.488422827665192
N#Cc1ccc(Cn2c(S)nc3ccsc3c2=O)cc1,0.0043494366109371185,-2.5847334192081686,0.00015658425400033593,-3.474412631642414
CC(C)c1ccc(CN2CCN(C(=O)COC(=O)c3ccccc3)CC2)cc1,0.00951931532472372,-3.809178287227586,0.0020864943508058786,-3.6666186900209112
Cc1nn(C)c(C)c1C1OC(CN2CCN(c3cccc(F)c3)CC2)C(F)(F)F,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
Fc1ccc(CSc2ncnc3c2ncn3CC(O)=Nc2ccsc2)cc1,0.00582301476970315,-3.7766067185448753,0.0009166804375126958,-3.9011302629615203
CS(=O)(=O)c1cccc(NC(=O)CSc2nnc(-c3cccs3)n2C)c1,0.0039937859401106834,-3.5455692877522496,0.0008588445489294827,-4.11684031745654
CNCCN(S)=NC1(c2ccccc2)CCCc2ccccc21,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
OC1=NN(C(c2ccccc2)c2ncnc3[nH]cnc23)C1,0.0026718853041529655,-4.210559779173764,0.0005348842823877931,-4.96498233727532
CN=c1c(C)cccn1/C=C/C(=O)NCC(O)c1ccccc1,0.011824113316833973,-3.4173004361335346,0.001333592226728797,-3.4704108251618146
CN1CCCC23c4c5ccc(O)c4OCc4c(sc23)C1,Invalid SMILES,Invalid SMILES,Invalid SMILES,Invalid SMILES
CCOc1nc(NC(=O)CSc2[nH]c3ccccc3c2Cl)nc(N)n1,0.006247721612453461,-3.894552332422233,0.0013669650070369244,-3.7447483290717005
CCOc1ccc(C2=CCCN(C(=O)c3sc(CC)nc3C)C2)cc1,0.00676579587161541,-3.6622229680715863,0.005081435199826956,-3.361964548598219
