SMILES,_5HT2A_pXC50,D2R_pXC50,D2R__5HT2A_pXC50
NCc1c(C(=O)NCCN2CCN(c3cccc(Cl)c3Cl)CC2)cnn1-c1ccccn1,7.749268531799316,6.364497661590576,7.056883096694946
O=C1NC(Cc2ccc3c(c2)OCO3)c2ccccc2N1,6.370828628540039,6.322029113769531,6.346428871154785
CCN(CC)CCn1c(-c2ccccc2)ccc(C#CC(O)c2ccccc2)c1=O,7.316259860992432,6.071696758270264,6.693978309631348
ON=Cc1ccccc1OCC=C1CCN(CCOc2cccc3ccccc23)CC1,6.499755859375,7.546787738800049,7.023271799087524
c1cc(N2CCNCC2)nc(-c2ccccc2)c1,6.63560152053833,5.805891990661621,6.220746755599976
O=S(=O)(c1ccc(-n2ccnc2)cc1)N(CCCN1CCCC1)Cc1ccccc1,6.442631721496582,6.252147674560547,6.3473896980285645
COc1ccccc1N1CCN(CC2CCC(c3cccc(F)c3)(c3cccc(F)n3)O2)CC1,6.526162624359131,6.913609504699707,6.719886064529419
COc1cc2cc(n1)CCN(C)CCc1ccc(cc1)Oc1ccccc1-2,6.561051845550537,6.839905261993408,6.700478553771973
CSc1nn2c(C)cc(C(F)(F)F)nc2c1C(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,6.610597610473633,6.309597969055176,6.460097789764404
NCCc1cn(C2=C(c3coc4cc(Br)ccc34)C(=O)NC2=O)c2ccccc12,6.454667091369629,5.455953598022461,5.955310344696045
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCc2ccc(F)cc2)CC1OC,7.489210605621338,7.529768943786621,7.5094897747039795
CCOc1ccc(NC2=NCC(C)N2)cc1,6.707842350006104,7.668065071105957,7.18795371055603
CN1CCN(CCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6.794314384460449,7.034425258636475,6.914369821548462
COc1ccc(-n2cnc3ccc(F)cc32)cc1,5.879878044128418,7.097317218780518,6.488597631454468
CC(C)Oc1ccccc1CN1CCN(Cc2cccn2C)CC1,5.221181392669678,6.420638084411621,5.820909738540649
CSc1ccc(CNC2CCC(F)C2)cc1,7.20637321472168,5.760372638702393,6.483372926712036
Cc1c(Cl)cnc(N)c1Cl,5.582858562469482,8.14413070678711,6.863494634628296
CN1CCC(c2cccc(C(F)(F)F)c2)C(CO)C1,6.303603649139404,5.837882995605469,6.0707433223724365
Cc1ccc(NC(=O)c2ccccc2N2CCN(C)CC2)cc1Nc1nccc(-c2cccnc2)n1,6.7880473136901855,5.977607250213623,6.382827281951904
O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1,8.862589836120605,7.871819019317627,8.367204427719116
C#CCN(C)CC1CCc2cc(F)c(OC)cc2N1,6.494994163513184,5.422854900360107,5.9589245319366455
CCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2c(O)cccc2C1,6.895591735839844,7.199193954467773,7.047392845153809
CC1CN(C)c2ccccc2CN1,6.514097690582275,6.563969612121582,6.539033651351929
COc1cc(CN2CCC(N3CCN(c4cccc(Cl)c4Cl)CC3)CC2)cc(OC)c1,6.286374568939209,5.6836748123168945,5.985024690628052
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.725006103515625,7.742376327514648,7.733691215515137
O=C1Nc2ccccc2C1N=Cc1ccc(O)c(O)c1,5.94829797744751,4.975140571594238,5.461719274520874
Fc1ccc(-c2nnc(Cc3nc4c(F)cccc4[nH]3)o2)cc1,7.781097412109375,5.9882636070251465,6.884680509567261
O=C1CCCN1Cc1ccc2c(c1)nc(O)c1cccn12,5.644639015197754,7.2486572265625,6.446648120880127
CC(C)C1Cc2ccccc2C(NC(=O)c2cccc3nc[nH]c23)C1,5.86238956451416,5.771186351776123,5.816787958145142
Cn1ccc2cc(C(=O)N=C3CCCCCN3)ccc21,5.996097087860107,6.366157531738281,6.181127309799194
CN(C(=O)Cc1ccc(Cl)c(Cl)c1)C1CCC2(CC1)OCCO2,6.312858581542969,5.316362380981445,5.814610481262207
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccs1,8.622258186340332,7.400638580322266,8.011448383331299
c1ccc(C2CCN(S(=O)(=O)c3cccs3)CC2)cc1,5.8052473068237305,6.550727367401123,6.177987337112427
Oc1occ2c1C(c1ccccc1F)C1CCCCN1C2,6.240878582000732,6.047764778137207,6.14432168006897
NC(=O)c1ccccc1Nc1cc(Nc2ccccc2)ncc1C(F)(F)F,6.9253411293029785,7.32778263092041,7.126561880111694
Oc1nc2c(O)ccc(C(O)CNCCOCCNCCc3ccccc3)c2s1,7.293157577514648,5.8693437576293945,6.5812506675720215
CN1CCN2c3nc(Sc4cccc5ccccc45)sc3C(C)(C)C2C1,7.175802707672119,6.971657752990723,7.073730230331421
CCCCc1cc(-c2ccccc2)cc(CCC)[n+]1-c1ccc(S(=O)(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,5.949235439300537,7.607570648193359,6.778403043746948
O=S(=O)(c1ccc2c(c1)OCO2)N1CCC(Cc2nc(-c3ccccc3)cs2)CC1,5.319122791290283,5.5589823722839355,5.439052581787109
COC(=O)C1=C(C)N=C(C)C(C(=O)OCCCN2CCC(c3cccc([N+](=O)[O-])c3)CC2)C1c1ccc(F)c(F)c1,6.25970458984375,5.469369888305664,5.864537239074707
O=S(=O)(c1ccc(F)cc1)N1CCC(CCN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,7.471312999725342,7.13145637512207,7.301384687423706
COc1ccc(Cl)cc1N1CCN(Cc2cccc(-n3cccn3)c2)CC1,6.193933963775635,7.974233150482178,7.084083557128906
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc2ccccc2c1,8.628030776977539,7.815011024475098,8.221520900726318
O=C1CC2(CCCC2)CC(=O)N1CCN1CCN(c2nsc3ccccc23)CC1,9.271183013916016,7.418371200561523,8.34477710723877
O=S(=O)(c1ccccc1)c1cccc(CCCN2CCN(c3ccccc3)CC2)c1,7.379841804504394,5.953413009643555,6.666627407073975
O=C1Nc2ccc(F)cc2C1(CCN1CCC(C(O)c2cccc3ccccc23)CC1)c1ccccc1,7.350381851196289,6.69092321395874,7.020652532577515
Cc1ccc2occ(CC(C)N)c(=O)c2c1,8.134902000427246,5.5787672996521,6.856834650039673
O=S(=O)(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccs1,6.859675884246826,7.3692121505737305,7.114444017410278
Cn1sc2ccccc2c1=O,5.125638484954834,6.829378604888916,5.977508544921875
COc1ccc2c(c1)CN(C)CC2c1cccc(Cl)c1,7.101175785064697,6.498910903930664,6.800043344497681
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4COCC5)CC3)cc12,7.874759674072266,7.823233127593994,7.84899640083313
NCCCCN1c2ccccc2CCc2ccc(Cl)cc21,6.230940341949463,6.541290760040283,6.386115550994873
COc1ccc(OC)c2c(S)c3ccccc3nc12,4.892364025115967,6.2291975021362305,5.560780763626099
Cc1ccc2cc(CCNCc3cccc(Cl)c3)c(O)nc2c1,6.558357238769531,6.747599124908447,6.652978181838989
CC(C)(Oc1ccccc1C#N)C(=O)N1CCN(CCc2ccc(F)cc2F)CC1,7.509066581726074,6.182024955749512,6.845545768737793
Cc1ccccc1N1CCN(CCCOc2cccc3nc(O)c4ccccc4c23)CC1,6.43612003326416,7.073981285095215,6.7550506591796875
Cn1ncc(Cl)c1-c1cc(NC(=O)c2ccccc2F)ccc1OCCN1CCCC1,8.738866806030273,6.6903605461120605,7.714613676071167
COc1ccc(C2CN(C)Cc3c2[nH]c2cc(C)ccc32)cc1OC,6.688426017761231,6.045596122741699,6.367011070251465
CC3NC(Cc1ccc(O)cc1)C(=O)OCCCCC(C)Cn1cc2ccccc2c1O,,,
O=C(CCCN1C2CCC1CC(n1c(=O)n(Cc3ccc(Cl)cc3Cl)c3ccccc31)C2)N1CCCC1,7.116933345794678,6.998517990112305,7.057725667953491
COc1c(O)ccc2c1C1=C(C(=Cc3ccc(F)cc3F)NC21,,,
Cn1c(=O)n(C2CCN(CCC3CCc4cc(F)ccc4O3)CC2)c2cc(F)ccc21,8.049165725708008,7.892190456390381,7.970678091049194
Brc1ccc(CN2CCN(CCCc3nc4ccccc4[nH]3)CC2)cc1,6.4427924156188965,6.3955159187316895,6.419154167175293
c1cc(CN2CCN(c3cc(-c4ccccn4)ncn3)CC2)nc(-n2cnc3ccccc32)c1,4.588851451873779,5.373945236206055,4.981398344039917
CN1CCN(CCC2=Cc3ccccc3Cc3ccc(Cl)cc32)CC1,7.853003025054932,7.667207717895508,7.76010537147522
O=S(c1ccc(C=Cc2ccc(Cl)c(Cl)c2)nc1)c1ccccc1,7.685350894927978,5.538214683532715,6.611782789230347
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccnc2)cc1,6.889522552490234,6.529064655303955,6.709293603897095
Cc1nc2ccc(Cc3ccccc3)cn2c(=O)c1Cl,5.722080707550049,6.662746429443359,6.192413568496704
Cc1c(OCCN2CCN(C(C)C)CC2)ccc2c(=O)n(C)c(=O)nc1-2,,,
COc1ccccc1N1CCN(CCCNc2cccc(-n3ccnc3)n2)CC1,6.585226058959961,7.259361267089844,6.922293663024902
O=C(Nc1ccc(F)cc1)N(CCCN1CCN(c2ccccc2O)CC1)c1ccccn1,6.429243564605713,7.3436994552612305,6.886471509933472
Cc1oc2ccc(O)cc2c1C(=O)c1ccc(I)cc1,6.062790393829346,6.183862209320068,6.123326301574707
CNCCc1cn(CCCN2CCN(c3ccccc3)CC2)c2ccccc12,6.5301127433776855,5.795558929443359,6.1628358364105225
FC(F)(F)c1nc2c(N3CCN(CCc4ccccc4)CC3)ccnc2[nH]1,6.202140331268311,8.158926963806152,7.1805336475372314
CC(=O)Nc1nc2ccc(C(=O)c3c(F)cccc3F)cc2s1,6.46058988571167,5.100714683532715,5.780652284622192
Oc1cc2c(c(Cl)c1O)CCNCC2c1ccccc1,6.617649078369141,5.700569152832031,6.159109115600586
COc1c(CCCC(=O)NN2CCN(c3cccc(Cl)c3Cl)CC2)cc(-c2ccccc2)n1C,7.199628829956055,7.432323932647705,7.31597638130188
COc1cc(F)ccc1N1CCN(Cc2nc(-c3ccccc3)oc2C)CC1,6.676771640777588,6.293559551239014,6.485165596008301
CCN(CC)CCc1c[nH]c2c(c1)C(O)COc1ccccc1-2,,,
CN1CCc2c(sc3ncn(CCN4CCN(c5ccccn5)CC4)c(=O)c23)C1,6.530600070953369,6.905638694763184,6.718119382858276
CSc1ccc(C(=O)N2CCC(C(N)=O)(N3CCN(c4ncnc5ccccc45)CC3)CC2)cc1,6.495940208435059,6.153476715087891,6.324708461761475
CCn1ccc2cc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)ccc21,7.166366100311279,6.984241962432861,7.07530403137207
COc1ccccc1N1CCN(Cc2ccc(F)c(C(F)(F)F)c2)CC1,5.718284606933594,7.3939714431762695,6.556128025054932
Cc1occc1-c1nc(N)c(OCC(N)Cc2ccccc2)cc1-c1cnc2[nH]ccc2c1,6.325233459472656,5.261491298675537,5.793362379074097
CN1CCN(C2=Nc3ccccc3Sc3ccc(Cl)cc32)CC1,8.231191635131836,7.596541404724121,7.9138665199279785
Cc1ncoc1-c1nnc(SCc2ccccc2)n1C1CC1,5.533808708190918,5.578742504119873,5.5562756061553955
Cc1cc(C)c2c(=O)n(CC(=O)NCCCN3CCN(c4ccccc4OC(C)C)CC3)sc2n1,6.24963903427124,6.871832847595215,6.5607359409332275
Cc1ccc(CN2CCC(CCCCN3CCC(C(=O)c4nc5ccccc5[nH]4)CC3)CC2)cc1,7.11199426651001,5.9924774169921875,6.552235841751099
CN(C)Cc1cn(CCCS2=NCCN2)c2ccccc12,6.052297115325928,6.0158185958862305,6.034057855606079
CCN(CC)CC(O)COc1ccc(NC(=O)Nc2ccc(-c3nc4c(C(C)(C)C)cccc4o3)cc2)cc1,7.070486545562744,5.938853740692139,6.504670143127441
N#Cc1ccc(N2CCN(CCCCn3ncc(=O)n(CCC4CCCCC4)c3=O)CC2)cc1,7.211951732635498,7.143322467803955,7.177637100219727
CN1CCc2cc(Br)cc3c2C1Cc1ccc(O)c(O)c1-3,8.11205005645752,8.117682456970215,8.114866256713867
CC(C)C(=O)NC1CCC(Nc2nc(Cl)cc(-c3c[nH]c4ncccc34)n2)CC1,5.242420673370361,6.924687385559082,6.083554029464722
Cc1cc(F)ccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1,7.12748908996582,6.241360187530518,6.684424638748169
COc1ccc(CNCC2(N3CCN(c4ccc(F)cc4)CC3)CCCCC2)cc1,7.5378875732421875,6.078100681304932,6.80799412727356
COc1cc(C2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCCC1)CC2,6.418357372283936,6.126370429992676,6.272363901138306
O=S(=O)(c1ccccc1F)c1cn(C2CCNC2)c2ncccc12,6.118412971496582,5.859459400177002,5.988936185836792
CN1CCN(C2=Cn3cccc3Sc3ccc(Cl)cc32)CC1,9.119335174560549,8.414499282836914,8.76691722869873
CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,7.847848892211914,7.346665859222412,7.597257375717163
Oc1nc2ccccc2n1C1CCN(C2CC4CCC(C3)N4Cc4ccccc4C3CC3)CC2)CC1,,,
CC(N)Cn1ncc2ccc(O)c(I)c21,8.621724128723145,6.970036029815674,7.795880079269409
ON=Cc1ccc(-c2ccc(CCN3CCC(c4noc5cc(F)ccc45)CC3)cc2)cc1,7.425480365753174,7.249671936035156,7.337576150894165
CC(C)Oc1ccccc1N1CCN(CCOc2cccc(NC(=O)Nc3ccccc3F)c2)CC1,6.524909019470215,8.000864028930664,7.2628865242004395
Cc1nc(CN2CCN(c3ccc(F)cc3F)CC2)nc2c1CCNCC2,6.494454383850098,6.2308197021484375,6.362637042999268
Cc1ccc(CC(C)N)c(OCC(C)C)c1,7.827027320861816,6.4027252197265625,7.1148762702941895
Cc1ccc(S(=O)(=O)NCCCN2CCN(c3nsc4ccccc34)CC2)cc1,8.464849472045898,7.1885881423950195,7.826718807220459
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.725006103515625,7.742376327514648,7.733691215515137
Cc1ccc(CCN2CCC(C(=O)c3ccccc3)CC2)cc1C,8.437727928161621,6.506567478179932,7.472147703170776
O=C1CCc2cc(OCCCCN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,7.900177955627441,7.611605644226074,7.755891799926758
COc1ccccc1Oc1ccc(N=S(C)(=O)O)cc1N=CC1N=C(C)CC(=O)N1c1ccccc1F,5.088955879211426,5.4491286277771,5.269042253494263
CN(C)C1CCN(S(=O)(=O)c2ccccc2NC(=O)c2ccc(F)cc2)C1,6.111769199371338,5.949621677398682,6.03069543838501
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c12,8.660513877868652,8.344566345214844,8.502540111541748
Cc1c2ccc3c(c2c(-c2ccc4c(c2)OCO4)c2ccoc21)OCO3,4.959596157073975,4.902521133422852,4.931058645248413
O=C(NCCc1c2n(c3ccccc13)CCCc1ccccc1-2)C1CCC1,6.930602550506592,5.985627174377441,6.458114862442017
O=S1(=O)c2ccccc2Sc2ccccc2N1CCCN1CCN(c2nsc3ccccc23)CC1,8.47775936126709,6.723908424377441,7.600833892822266
NCC1(c2cccc(Cl)c2)CCN(c2ncnc3[nH]ccc23)CC1,5.996097564697266,7.070981979370117,6.533539772033691
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)C3CCCC3)c3ccccc32)CC1,7.747836112976074,5.839918613433838,6.793877363204956
COc1ncc(Cl)c(N2CCN(CC(=O)NCc3ccc(Cl)c(F)c3)CC2)n1,6.002899169921875,6.330801010131836,6.1668500900268555
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCCC5)CC3)cc12,8.054186820983887,8.662345886230469,8.358266353607178
CN1CCC(CCN2c3ccccc3Sc3ccccc32)C1,7.144575119018555,6.328165054321289,6.736370086669922
N#CNC1CCc2ccccc2C1Cc1ccccc1,6.0594916343688965,6.4473652839660645,6.2534284591674805
N#Cc1ccc(-n2c(CC3CCCC3)nc3ccccc32)cc1,5.155270576477051,6.216578006744385,5.685924291610718
Cc1ccc(OCCCN2CCCCC2)c(C)c1,6.886075496673584,6.006461143493652,6.446268320083618
COc1ccc(C2CC(c3ccc(F)cc3)=NN2C(N)=O)cc1,6.344191551208496,6.167220115661621,6.255705833435059
Cc1ccc(S(=O)(=O)Nc2ccccc2C(=O)Nc2nc(-c3ccccc3)c(C)s2)cc1,6.327214241027832,6.602814674377441,6.465014457702637
CN1CCCCC1Cc1c[nH]c2ccsc12,6.969134330749512,6.525597095489502,6.747365713119507
COc1cc(F)c(C(C)NCCO)cc1Br,7.415112495422363,4.535082817077637,5.97509765625
COc1ccc(Cl)cc1N1CCN(CCCCNS(=O)(=O)c2ccc(C(=O)NCc3ccc(F)c(F)c3F)cc2)CC1,6.803080558776856,7.682467937469482,7.242774248123169
CCSc1cn(-c2cccc(C)c2)c(=O)c2c(N)scc12,4.809643745422363,5.991239070892334,5.400441408157349
Oc1ccc2c(c1)CCN(CCCCOc1ccc3c(c1)NC(Cc1ccccc1)C=4)C2,,,
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc3c(c2)cc(=O)n3C)CC1,,,
CCCN(C(=O)Cc1csc(NC(=O)NC)n1)C1CCN(CCc2ccc(F)cc2F)CC1,6.3214287757873535,7.036138534545898,6.678783655166626
Cc1n[nH]c2ccc(-c3cncc(OCC(N)Cc4c[nH]c5ccccc45)c3)cc12,6.119514465332031,5.156774997711182,5.6381447315216064
CN(C)CCc1c[nH]c2ccc(OS(=O)(=O)C(F)(F)F)cc12,7.486952781677246,6.487387657165527,6.987170219421387
O=S1(=O)c2cccc3cccc(c23)N1CCN1CCN(c2ccc(F)cc2)CC1,8.474098205566406,6.116139888763428,7.295119047164917
CN(C)S(=O)(=O)NCc1ccccc1-c1ccc(N)c(C(F)(F)F)c1,6.6692633628845215,7.295512676239014,6.982388019561768
O=C1NC(=S)NC(=O)C1=Cc1ccc2c(c1)CCN2CCCF,6.109379768371582,6.581210136413574,6.345294952392578
C=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,6.9278340339660645,7.673350811004639,7.300592422485352
Cc1ccc(-c2nc3cc(C(C)C)ccc3c(O)n2CCCN2CCC(c3ccccc3)CC2)cc1,,,
Cc1ccc(-c2ccc(N3CCN(CCc4ccc(F)cc4)CC3)nn2)cn1,7.650993347167969,5.705629348754883,6.678311347961426
Cc1[nH]c2c(c1C)CCN1CCN(CCc3ccc(F)c4c3OCO4)CC1C2,6.886473655700684,6.516000747680664,6.701237201690674
CC(C)c1ccc(NC(=O)C2CCCN(c3cccnn3)C2)cc1,5.083462715148926,7.129446983337402,6.106454849243164
CC(C)c1cccc2c1C(=O)NC1CCNCC1C2,5.979292869567871,6.549838066101074,6.264565467834473
CN(C)CC1CC2c3ccccc3Oc3ccc(Br)cc3C2O1,7.459598541259766,7.809360027313232,7.634479284286499
O=C1NCC(c2ccccn2)CCN1Cc1ccc(Cl)cc1,5.539318561553955,7.0266313552856445,6.2829749584198
CS(=O)(O)=Nc1cc2c(cc1F)N(C(=O)C1CN(CCc3ccc(F)cc3)CC1)CC2,6.8657989501953125,6.862921714782715,6.864360332489014
Cn1ccc2oc3cc(OCCCCN4CCCC4)ccc3c2c1=O,6.640194416046143,6.633674144744873,6.636934280395508
Cc1cc(C)cc(C(=O)NCC(=O)OCc2nnc(-c3ccccc3)o2)c1,6.168898582458496,5.647294998168945,5.908096790313721
CSc1nc(N)c2c(S(=O)(=O)c3ccccc3)cccc2n1,5.737390518188477,5.941540241241455,5.839465379714966
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)S(=O)(=O)NC3=O)CC1,5.944127559661865,8.005187034606934,6.974657297134399
CCSc1ccccc1C(=O)N1CCN(CCCC(=O)c2ccc(F)cc2)CC1,7.430097103118896,7.179800510406494,7.304948806762695
CC1CC(C)CN(CCCNCc2ccc3c(c2)OCO3)C1,6.529452800750732,5.3692803382873535,5.949366569519043
Cc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccccc1N2,7.853564262390137,6.285355567932129,7.069459915161133
O=C(Nc1cccc(OC(F)(F)F)c1)N1CCC2(CC1)OCCO2,4.606217861175537,5.485579013824463,5.0458984375
CCCCn1nc(C(=O)NCCCCCCCN2CCN(c3ccc(F)cc3C)CC2)c2ccccc21,6.97277307510376,6.763471603393555,6.868122339248657
Oc1[nH]cc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc12,8.42215347290039,8.483375549316406,8.452764511108398
CC(CCC(=O)O)(c1ccc(O)c(N)c1)c1ccc(O)c(N)c1,5.190004825592041,6.985339164733887,6.087671995162964
COc1ccc2c(c1)c1c(n2CCc2ccccc2)CCN(C)C1,7.579727649688721,6.713967800140381,7.146847724914551
Cc1ccc(F)cc1COC1CCc2ccc3c(c21)CCC1C(CCN(C)C)C3,,,
O=[N+]([O-])c1cccc(CN2CCN(CC=Cc3ccccc3)CC2)c1,6.034348964691162,5.284663200378418,5.65950608253479
CN1CCN(C2=Cn3cccc3Sc3ccc(F)cc32)CC1,9.35267162322998,8.417153358459473,8.884912490844727
Cc1n[nH]c(SCc2ccc(Cl)cc2)n1,5.104238510131836,5.666493892669678,5.385366201400757
CN1CCN(CC2=Cc3cc(Cl)ccc3Oc3ccc(OC(F)(F)F)cc32)CC1,6.169153690338135,6.906269073486328,6.5377113819122314
CCCCNC(=O)c1c[nH]c2ccc(OC)cc12,6.274538516998291,6.193924903869629,6.23423171043396
N#CC1(NC(=O)C2=CC(=[SH](O)(O)c3ccccc3F)CN2C(=O)C2(c3ccccc3)CCO2)CC1,5.010380268096924,7.523271560668945,6.266825914382935
Cc1cccc(CNc2cc(F)nc(-c3ccccc3)n2)c1,6.486063003540039,6.737860679626465,6.611961841583252
O=C(NCC1CCNCC1)c1ccc(-c2ccc(Cl)cc2O)cc1,7.017283439636231,5.149895191192627,6.083589315414429
N#Cc1ccc(C2CCCN(CC(O)COc3cccc4nc(O)[nH]c34)C2)cc1,5.424333572387695,6.241915225982666,5.833124399185181
FC(F)(F)c1cccc(N2CCN(CCCCCc3ccccc3)CC2)c1,6.290877819061279,7.497955799102783,6.894416809082031
CCCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,5.011538028717041,5.993412017822266,5.502475023269653
O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4cccs4)nc3c2)c(F)c1)c1cccs1,5.777184009552002,6.367659091949463,6.072421550750732
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,7.99879789352417,6.543483257293701,7.2711405754089355
NC1C(Oc2ccc(Cl)cc2)Cc2cnccc21,6.232285499572754,5.985594749450684,6.108940124511719
CS(=O)(=O)c1cccc(C(=O)NCc2ccncc2)c1,6.199593544006348,6.264778137207031,6.2321858406066895
Oc1nc2ccccc2n1CCCN1CCC(c2ccccc2F)CC1,7.666609287261963,7.212409019470215,7.439509153366089
COc1ccccc1N1CCN(CCCNc2ncc(CF)cc2C(=O)N(C)C)CC1,6.153794288635254,7.148011684417725,6.650902986526489
Fc1ccccc1Cn1nnc(-c2ccc(Cl)cc2)n1,6.767737865447998,5.718616962432861,6.24317741394043
Cc1c(N2CCN(c3ccccn3)CC2)cccc1-c1nc2c(C)cccc2[nH]1,6.113838195800781,5.934454441070557,6.024146318435669
O=C(c1ccoc1)N(CCc1c[nH]c2ccc(Cl)cc12)c1ccccn1,6.486327171325684,5.812803745269775,6.1495654582977295
NCCCCN1c2ccccc2CCc2ccccc21,6.0741119384765625,6.109242916107178,6.09167742729187
CCC1CN(c2ccccc2)C1,4.949944972991943,6.891841888427734,5.920893430709839
Oc1nc2c(OCCNCCCc3ccccc3)cccc2[nH]1,7.181256294250488,8.390932083129883,7.7860941886901855
CC(C)(C)c1n[nH]c2c1C(c1ccccc1F)C(C#N)C(=N)O2,5.787810802459717,5.948701858520508,5.868256330490112
Cc1cc(N2CCN(CCOc3ccc(N4CCN(C)CC4)cc3)CC2)nc2ccccc12,7.15496301651001,6.121556758880615,6.6382598876953125
CCCn1nccc1-c1cc(C(F)(F)F)ccc1OCCNC,7.949987411499023,6.476383209228516,7.2131853103637695
CC=S(O)(O)=Nc1cccc(Cc2nnc(SCC(=O)N3CCCC3)n2C)c1,6.1155548095703125,6.9670329093933105,6.5412938594818115
O=C(CCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1)c1ccc2c(c1)OCO2,7.357391834259033,6.556429386138916,6.956910610198975
Cn1nccc1-c1cc(NC(=O)Nc2cccc(Br)c2)ccc1OCCN1CCCCC1,9.220976829528809,6.67910623550415,7.9500415325164795
O=C(CCCN1CC=C(n2c(O)nc3cc(F)ccc32)CC1)c1ccc(F)cc1,7.901222229003906,8.463288307189941,8.182255268096924
Cc1ccc(CN2CCN(CC(=O)Nc3cccc(-c4cc3C(F)(F)F)c3ccccc3Cl)CC2)nc1,,,
CC1CC(C)CN(CCCNC(=O)c2cccc(C(F)(F)F)c2)C1,5.351329326629639,6.439841270446777,5.895585298538208
CN1CCN(C2Cn3cccc3Sc3ccc(F)cc32)CC1,8.428707122802734,8.455343246459961,8.442025184631348
Cc1cccc(C(=O)NCC(=O)NNC(=O)C2CCCCC2)c1,4.639616012573242,5.189035415649414,4.914325714111328
CC(C)C(=O)N1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,8.878934860229492,7.206961631774902,8.042948246002197
CCc1nnc2c3c4c(sc3nc(SCc3ccc(C)cc3)n12)COC(C)(C)C4,5.248378276824951,6.023836612701416,5.636107444763184
FC(F)(F)c1ccc(Nc2nc3c(-c4ncn[nH]4)cccc3c3sccc23)c(Cl)c1,4.472558975219727,6.96922492980957,5.720891952514648
O=S(=O)(c1ccccc1)c1cnn2cc(CCN3CCN(c4nsc5ccccc45)CC3)nc12,,,
CN1CCN(c2cccc3cc(C(F)(F)F)ccc23)CC1,6.149114608764648,7.51462984085083,6.831872224807739
Oc1nc2c3c(ccc2[nH]1)CC1C2CCC2(C)C(C3)N1CCc1ccc2ccccc2c1,6.464872360229492,6.7448625564575195,6.604867458343506
CN1CCc2c(sc3ncn(CC(=O)N4CCN(c5ccccn5)CC4)c(=O)c23)C1,6.7163825035095215,5.892344951629639,6.30436372756958
NC(=O)C1C2COCCC2N1C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1C2=O,,,
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3Cc4c(cc5c[nH]c6c5c4C=CC6)N(C)C3)(C(C)C)C(=O)N12,7.479264259338379,8.890249252319336,8.184756755828857
Cc1ccc(F)c(-c2ccc3nnc(N)n3c2)c1,5.7742838859558105,6.89155912399292,6.332921504974365
Cc1ncoc1-c1nnc(SCc2cccc(C(F)(F)F)c2)n1N,6.003942966461182,5.725533485412598,5.86473822593689
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1O,5.896078586578369,7.539803981781006,6.7179412841796875
CCn1c2ccccc2c2cc(NC(=O)CCN3CCN(c4cccc(Cl)c4)CC3)ccc21,6.7074971199035645,6.423457622528076,6.56547737121582
O=C1CC(c2ccc(Cl)cc2)CC(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.262335777282715,6.8864030838012695,7.074369430541992
