SMILES,D2R_pXC50,D3R_pXC50,D2R_D3R_pXC50,_5HT2A_pXC50,D2R__5HT2A_pXC50
N#Cc1ccccc1C1CCN(CCCc2c[nH]c3ccc(C(N)=O)cc23)CC1,7.478009223937988,6.383451461791992,6.93073034286499,7.000843048095703,7.239426136016846
C1=C(c2ncc[nH]2)CCc2ccccc2C1,7.306768417358398,6.929221153259277,7.117994785308838,5.968153953552246,6.637461185455322
Cc1cccc(C(=O)NNC(=O)CCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,6.498056411743164,6.644096851348877,6.5710766315460205,7.2278642654418945,6.862960338592529
O=C1COc2ccccc2N1CCCCN1CC=C(c2cccc3ccccc23)CC1,7.469192981719971,7.913416862487793,7.691304922103882,6.899680137634277,7.184436559677124
Oc1nc2ccc(Cl)cc2c(-c2ccccc2)c1C1=NNC(c2ccccc2)C1,6.237237930297852,6.064821720123291,6.151029825210571,5.766610622406006,6.001924276351929
Oc1ccc2c(c1)OC(CNCc1ccccc1)CC2,8.810507774353027,8.251321792602539,8.530914783477783,6.853661060333252,7.83208441734314
Oc1cnc(Nc2ccccc2)nc1-c1cc2c([nH]1)CCNCC2,6.375175476074219,5.471266269683838,5.923220872879028,6.220230579376221,6.29770302772522
CCCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(OC)c1OC,7.849030017852783,8.405099868774414,8.127064943313599,5.594644069671631,6.721837043762207
COc1cc2c(cc1OC)C1=NOC(CN3CCN(S(=O)(=O)c4ccc(OC(F)F)c(Cl)c4)CC3)C1CO2,5.943933486938477,6.785123825073242,6.364528656005859,5.074315071105957,5.509124279022217
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(C(F)(F)F)cc3)C2)n1C,6.68971061706543,8.816183090209961,7.752946853637695,5.5579352378845215,6.123822927474976
OC1CNc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21,6.9628729820251465,6.807921886444092,6.885397434234619,9.332235336303711,8.147554159164429
Oc1c2c(c(O)n1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCC2,8.083171844482422,7.787143707275391,7.935157775878906,8.511192321777344,8.297182083129883
CCN1CC2(CCN(CCc3ccccc3)CC2)c2ccccc21,6.534936904907227,6.004050254821777,6.269493579864502,7.434338569641113,6.98463773727417
CC(Oc1ccc(Cl)cc1Cl)C(=O)N(C)c1ccccn1,5.502574443817139,4.917311668395996,5.209943056106567,6.496800422668457,5.999687433242798
COc1cc(N2CCN(C3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)CC2)ccc1-c1cc(C)no1,5.788039207458496,5.5608649253845215,5.674452066421509,5.5892558097839355,5.688647508621216
CCN(CC)C(=O)NC1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1,8.485456466674805,8.415813446044922,8.450634956359863,8.529212951660156,8.50733470916748
COc1ccccc1N1CCN(CCCSc2nc3ccccc3[nH]2)CC1,8.1675386428833,8.038921356201172,8.103229999542236,6.576765060424805,7.372151851654053
Oc1ncnc2c1oc1ccc(Cl)cc12,7.007084369659424,4.747174263000488,5.877129316329956,4.197075843811035,5.6020801067352295
O=C(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2[nH]1,7.502806663513184,8.942611694335938,8.22270917892456,7.863556861877441,7.6831817626953125
CCCc1ccccc1N1CCN(CCCC(=O)c2nc3ccccc3s2)CC1,6.695570468902588,7.105422019958496,6.900496244430542,6.440268516540527,6.567919492721558
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,6.477129459381104,6.448475360870361,6.462802410125732,5.980881690979004,6.229005575180054
CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,7.993474960327148,7.783573150634766,7.888524055480957,8.390986442565918,8.192230701446533
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCCCCN2C(=O)CCCC2=O)CC1,7.635463237762451,7.880873680114746,7.758168458938599,6.405697822570801,7.020580530166626
COc1ccccc1N1CCN(CCCCc2cc(C(=O)N(C)c3ccccc3)cc(C(F)(F)F)c2)CC1,7.217784881591797,7.502387523651123,7.36008620262146,5.511436939239502,6.364610910415649
O=C1N(CCN2CCCCC2)CCN1c1cccc(Cl)c1,8.017598152160645,7.759330749511719,7.888464450836182,6.76125955581665,7.3894288539886475
Fc1ccc2[nH]cc(CCCNC3CCC(c4nnc5ccccn45)CC3)c2c1,6.95639181137085,7.165159225463867,7.060775518417358,6.780479431152344,6.868435621261597
CCCCc1oc2ccc(NC(=O)CCCCN3CCN(c4cccc5cc(F)ccc45)CC3)cc2c1C(=O)NC,7.242166042327881,6.950529098510742,7.096347570419312,6.656057834625244,6.9491119384765625
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,8.00527572631836,7.863858699798584,7.934567213058472,7.983646392822266,7.9944610595703125
CC(=O)NCCCCCNC(=O)C1C(C)=NC(=O)N(C2CCCCC2)C1C,7.184751510620117,6.087953090667725,6.636352300643921,5.530262470245361,6.357506990432739
O=C1COc2cc(CCN3CCN(c4cccc5cccc(F)c45)CC3)ccc2N1,7.959089756011963,6.83500862121582,7.397049188613892,8.309442520141602,8.134266138076782
Oc1[nH]c2ccccc2c1CCCCN1CCC(n2c(O)nc3ccccc32)CC1,6.942978858947754,7.83346700668335,7.388222932815552,6.7537150382995605,6.848346948623657
CCCN1CCc2c([nH]c3ccc(Cl)cc23)C1,7.199336528778076,6.726917743682861,6.963127136230469,5.631227016448975,6.415281772613525
COc1ccc2c(c1)C(N1CCN(C)CC1)=Nc1ccc(N(C)C(=O)CN3CCCCC3)cc1O2,5.498889446258545,5.694106101989746,5.5964977741241455,5.983652591705322,5.741271018981934
Cc1c(Cl)cccc1N1CCN(CC2CC2c2cccc3c2OC(C)(C)C3)CC1,7.630434989929199,6.886270523071289,7.258352756500244,7.276844024658203,7.453639507293701
CCCN1CCc2ccc(O)cc2C1Cc1cccc(O)c1-c1ccccc1,7.23668909072876,7.29698896408081,7.266839027404785,6.540302276611328,6.888495683670044
CCCCCCCCCCCOc1cccc(N=C(N)N)c1,6.253472805023193,4.091523170471191,5.172497987747192,7.050172805786133,6.651822805404663
CCCCCCCN1CCN(c2ccccc2OC)CC1,7.260676860809326,6.767482757568359,7.014079809188843,6.537110328674316,6.898893594741821
O=C(c1ccccc1)c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1,6.37619686126709,7.370846748352051,6.87352180480957,7.626883506774902,7.001540184020996
CCN(CC1CC1)C(=O)Nc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)cc1,7.259724617004394,7.879427909851074,7.569576263427734,5.8118720054626465,6.5357983112335205
CCOc1ccc2[nH]c(C(=O)N3CCN(C4CCCCCC4)CC3)cc2c1,6.331654071807861,6.047635078430176,6.1896445751190186,6.429951190948486,6.380802631378174
O=C(c1cccs1)C(CN1CCC2(CC1)C(=O)NCN2c1cccc(Br)c1)c1ccccc1,7.607179641723633,7.477861881256103,7.542520761489868,7.44773530960083,7.5274574756622314
CCC(C)C1N=C(c2cn(CCCCCCC(=O)NCCC(c3ccccc3)c3ccccc23)C2CCCN2C1=O,,,,,
Oc1ccc2c(c1)OC(CNCc1ccc3c(c1)OCO3)CC2,9.00836181640625,7.878252029418945,8.443306922912598,6.652897357940674,7.830629587173462
CCOc1ccc(N2C(=O)NC(=O)C(=CC=Cc3ccccc3)C2=O)cc1,5.414642333984375,5.248025894165039,5.331334114074707,4.944758415222168,5.1797003746032715
COc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,8.79343032836914,7.612607002258301,8.20301866531372,7.404601573944092,8.099015951156616
[H]C([H])(CO)c1c[nH]c2ccc(OC)cc12,5.698901653289795,5.299654483795166,5.4992780685424805,7.117298603057861,6.408100128173828
O=C1Cc2c([nH]c3ccc(Br)cc23)-c2cc(O)c(O)cc2N1,9.25421142578125,5.872155666351318,7.563183546066284,7.249453544616699,8.251832485198975
c1ccc(NC2CCN(Cc3c[nH]c4ccccc34)CC2)cc1,7.112308025360107,6.556849002838135,6.834578514099121,6.542980670928955,6.827644348144531
N#Cc1ccc2[nH]c(O)c(-c3ccc(CN4CCOCC4)cn3)c2c1,6.435262680053711,5.851151943206787,6.143207311630249,4.973528861999512,5.704395771026611
CN1CCN(C2Cc3ccccc3Sc3ccc(C#N)cc32)CC1,8.252769470214844,7.826701641082764,8.039735555648804,7.68705415725708,7.969911813735962
CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,6.901225566864014,8.275630950927734,7.588428258895874,5.995429515838623,6.448327541351318
c1ccc(N2CCN(Cc3ccc4c(c3)OCCCO4)CC2)cc1,7.292175769805908,5.733377456665039,6.512776613235474,6.339008808135986,6.815592288970947
CN1CCN(CCCNc2cccc(-n3ncc4c2NC(=O)CC4)CC1,,,,,
CCCN(CCN1CCN(c2ccc3[nH]ccc3c2)CC1)C1CCc2ccc(O)cc2C1,7.211019039154053,8.363240242004395,7.787129640579224,6.983989715576172,7.097504377365112
Cc1cccc(NC(=O)Cn2ccc3c(N4CCN(C)CC4)nccc32)c1,5.42304277420044,5.519798278808594,5.471420526504517,6.8449387550354,6.13399076461792
COc1cc2c(cc1OC)C(C1CCN(CCNc3c4c(nc5ccccc35)CCCC4)CC1)CC2,6.672635078430176,6.602482795715332,6.637558937072754,6.608343601226807,6.640489339828491
CCCN(CCC)C1COc2c(F)ccc(F)c2C1,7.041671276092529,7.431231498718262,7.2364513874053955,6.142765998840332,6.592218637466431
COc1cc2c(cc1OC)C1OC(CCOc3ccccc3Br)CC1C2,4.487932205200195,6.962042808532715,5.724987506866455,6.967340469360352,5.727636337280273
Clc1ccc(-c2cc(CN3CCN(c4ncccn4)CC3)cnc2NCCc2c[nH]c3ccccc23)cc1,6.736978530883789,6.259901523590088,6.4984400272369385,5.465372085571289,6.101175308227539
Nc1ccc(CN2CCC(CCOc3cccc4[nH]c(=S)[nH]c34)CC2)cc1,7.05640983581543,7.679651260375977,7.368030548095703,7.0377326011657715,7.047071218490601
CSc1ccc(C2=CC(C)(C)N(CCCCCN3CCN(c4nsc5ccccc45)CC3)C2=O)cc1,6.911719799041748,7.659867286682129,7.285793542861938,7.670347690582275,7.291033744812012
N#Cc1ccc(N2CCC(CCCCN3CCN(c4nsc5ccccc45)CC3)CC2)cc1,7.688539505004883,8.286287307739258,7.98741340637207,7.651977062225342,7.670258283615112
C[SH](=O)(O)N=C1CCC(Nc2ccc(F)c(Cl)c2)CC1,8.247363090515137,8.190632820129395,8.218997955322266,5.321995735168457,6.784679412841797
CCCN(CCC)C1CCc2cc(O)ccc2C1,7.519340515136719,8.135936737060547,7.827638626098633,5.789712905883789,6.654526710510254
CCCN1CCc2cc(O)cc3c2C1Cc1cccc(O)c1-3,7.867672920227051,8.370452880859375,8.119062900543213,6.573762893676758,7.220717906951904
Cc1cc2c(cc1Cl)NC(=O)N(C(C)C)C2=O,5.535031318664551,6.5953779220581055,6.065204620361328,6.790139675140381,6.162585496902466
O=C(NCCCCCCNC(=O)NCc1cccn1C1CC1)NCc1ccc2c(c1)OCO2,7.273046493530273,6.126203536987305,6.699625015258789,6.462352752685547,6.86769962310791
Oc1ccc2c(c1)OC(CNCCCOc1ccc3c(c1)CCC3)CC2,9.489770889282228,8.404349327087402,8.947060108184814,7.507565498352051,8.498668193817139
O=C1OC2(CCN(C(=O)NCCC3CCN(Cc4ccccc4)CC3)CC2)c2ccccc21,6.503245830535889,6.402482509613037,6.452864170074463,5.972970485687256,6.238108158111572
COc1cccc(CN2CC=C(c3cc(F)ccc3F)CC2)c1OC,6.878083229064941,6.444069862365723,6.661076545715332,6.985969543457031,6.932026386260986
O=S(=O)(NC1CCC(CCN2CCN(c3ccccc3OC(F)(F)F)CC2)CC1)c1ccc2c(c1)OCCO2,7.368724822998047,8.644021034240723,8.006372928619385,6.211476802825928,6.790100812911987
CC1CN(Cc2ccccc2Br)CCN1Cc1cccc2[nH]ccc12,5.944546699523926,6.328269481658936,6.136408090591431,5.911193370819092,5.927870035171509
CCCN(CCc1ccccc1)C1CCc2c(O)cccc2C1,8.200567245483398,8.143577575683594,8.172072410583496,7.018841743469238,7.609704494476318
COC(=O)C1C(OC)CC2CN3CCc4c([nH]c5ccccc45)C3CCC21,6.376686096191406,5.865318775177002,6.121002435684204,6.203668594360352,6.290177345275879
CCN1CCCC1CNC(=O)c1c(OC)ccc2oc(Cc3cc(NC)cc(OC)c3)cc12,7.196300506591797,7.042765140533447,7.119532823562622,5.934537887573242,6.5654191970825195
Cc1ccc(CCCOCCCCNCC(O)c2ccc(O)c3nc(O)ccc23)cc1,6.322017192840576,6.590550422668457,6.456283807754517,7.774477481842041,7.048247337341309
Cc1ccccc1C(=O)Nc1ccc2c(c1)CCc1c(-2)n[nH]c1-c1ccccc1F,,,,,
Fc1ccc(N2CCN(CCCCOc3ccc4c(c3)-c3nc(-c5ccccc5)[nH]c4c3CCNC4)CC2)cc1,,,,,
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4)cc32)CC1,8.523214340209961,7.435945510864258,7.979579925537109,7.68663215637207,8.104923248291016
Oc1[nH]c2ccccc2c1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.997961044311523,8.082803726196289,8.040382385253906,7.318526268005371,7.658243656158447
Fc1cccc(CC2(F)CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,6.553506851196289,6.284309387207031,6.41890811920166,5.867035388946533,6.210271120071411
COc1cccc2c1CCC1CN(CCn3c(=O)[nH]c4c(C(F)(F)F)cccc4c3=O)CC21,7.12486743927002,7.620457649230957,7.372662544250488,6.626302719116211,6.875585079193115
O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,7.742376804351807,6.387310028076172,7.064843416213989,7.725061416625977,7.733719110488892
O=C1CCc2ccnc3ccc(OCCCCN4CCN(c5ccccc5Cl)CC4)cc13,,,,,
CN1CCN(C2Cc3ccccc3Sc3ccc(-c4cnn(C)c4Cl)cc32)CC1,8.34037971496582,7.850720405578613,8.095550060272217,7.353510856628418,7.846945285797119
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,7.349044322967529,6.441578388214111,6.89531135559082,8.655233383178711,8.00213885307312
O=C(CCCN1CCC2(CC1)C(=O)N(Cc1ccc(Cl)cc1)CN2c1ccccc1)c1ccc(F)cc1,9.040079116821287,7.776835918426514,8.408457517623901,7.988354682922363,8.514216899871826
Clc1ccc(-c2ccccc2OCCN2CCCCC2)cc1,6.975385665893555,6.966788768768311,6.971087217330933,7.000244140625,6.987814903259277
Fc1cccc(CSc2nnc(C3CCCCC3)n2C2CCN(Cc3ccccc3)CC2)c1,7.080814361572266,6.521934986114502,6.801374673843384,7.7147603034973145,7.39778733253479
COCCCOc1ccccc1N1CCN(Cc2ccc3[nH]c(O)nc3c2)CC1,7.768473148345947,6.849749565124512,7.309111356735229,6.598522663116455,7.183497905731201
CCCN(CCC)C1COc2cccc(-c3nc4ccccc4[nH]3)c2C1,7.018360137939453,7.734569549560547,7.37646484375,5.785519599914551,6.401939868927002
Cc1cc(Cl)ccc1OCC(=O)N1CCN(c2ccccc2OC(C)C)CC1,6.751519203186035,5.938228130340576,6.344873666763306,6.676202297210693,6.713860750198364
CN(CCCN1c2ccccc2Sc2ccc(Cl)cc21)C1CCN(CCCc2ccc(F)cc2)CC1,7.073307991027832,6.661625862121582,6.867466926574707,7.308320045471191,7.190814018249512
Clc1ccc2[nH]cc(CCCN3CCN(c4cccc5cccnc45)CC3)c2c1,7.8492560386657715,6.819831848144531,7.334543943405151,6.611689567565918,7.230472803115845
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5c4CCO5)CC3)cc12,8.351737976074219,7.996139049530029,8.173938512802124,8.066488265991211,8.209113121032715
Nc1nc(Cl)cc(C(=O)NCCC2CCN(Cc3ccccc3Cl)CC2)n1,7.114833831787109,6.5525431632995605,6.833688497543335,6.634892463684082,6.874863147735596
Cc1c(-c2ccccc2)sc2nc(C(C)C)cc(O)c12,5.547492027282715,5.407908439636231,5.477700233459473,5.313709735870361,5.430600881576538
COc1cc2c(cc1OC)CN(Cc1ccc(OC)c3oc(-c4ccccc4)cc13)CC2,5.277740478515625,6.024620056152344,5.651180267333984,5.825876235961914,5.5518083572387695
CCN(CC)CCCc1ccc(Cl)c(Cl)c1,5.313760280609131,5.481583595275879,5.397671937942505,6.30686616897583,5.8103132247924805
CN(C)CCN1CCN(c2ccc(C(=O)c3ccc(Cl)cc3)cc2NC(=O)c2cccc(Cl)c2)CC1,5.654997825622559,6.957987785339356,6.306492805480957,6.728179454803467,6.191588640213013
COc1ccccc1N1CCN(CC(O)COc2cccc(O)c2)CC1,7.239571571350098,7.4599409103393555,7.349756240844727,5.404436111450195,6.3220038414001465
CCOc1cc(CN2CCN(c3ccccc3F)CC2)ccc1OCCC,6.836061477661133,7.143078327178955,6.989569902420044,6.213983058929443,6.525022268295288
O=C1NCCN1Cc1ccc2c(c1)nc(O)c1ccccc12,6.863965034484863,5.549653053283691,6.206809043884277,5.54865837097168,6.2063117027282715
CCCCN1CCC(COc2noc3cccc(OC)c23)CC1,5.695892333984375,6.77170467376709,6.233798503875732,6.155039310455322,5.925465822219849
Cc1cc(O)nnc1-c1ccc(N2CCN(CCCCc3ccc(F)cc3)CC2)cc1,7.038923263549805,7.430868148803711,7.234895706176758,6.667993545532227,6.853458404541016
Nc1ccc2c(c1)nc(O)c1ccccc12,6.856112003326416,5.87934684753418,6.367729425430298,4.442333221435547,5.6492226123809814
COc1ccc(C2(O)OC(=O)C(c3ccc4c(c3)OCO4)C2=Cc2ccc(N3CCN(C)CC3)cc2)cc1,5.542074203491211,5.028287410736084,5.285180807113648,5.787463665008545,5.664768934249878
COc1ccccc1N1CCN(CCCCNC(=O)C=Cc2ccccc2OC)CC1,7.560798645019531,8.72765827178955,8.144228458404541,5.882231712341309,6.72151517868042
CCN1CCc2cc3c(cc21)CCN3C(=O)CC1,,,,,
OC1(c2ccc(Cl)cc2)CC2CCC(C1)N2Cc1coc2ccccc12,7.902398109436035,8.243314743041992,8.072856426239014,6.4845781326293945,7.193488121032715
COc1ccc2cc3c(N)nn(CCN4CCN(c5ccccc5I)CC4)c3nc2c1,6.917319297790527,6.7652997970581055,6.841309547424316,6.419794082641602,6.6685566902160645
CN1CCN(c2cccc3c2Sc2ccccc2C3=O)CC1,7.557523727416992,6.646906852722168,7.10221529006958,6.940334320068359,7.248929023742676
CC(C)=CCN1CCC2(CC1)CC(NC(=O)c1cccc(Cl)c1)C(=O)N2Cc1ccc(F)cc1,6.946438312530518,7.648860454559326,7.297649383544922,6.5274763107299805,6.736957311630249
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C(F)(F)F,8.079790115356445,6.839221000671387,7.459505558013916,8.841910362243652,8.460850238800049
CN1CCCC1Cn1nc(Cc2ccc(OC(F)(F)F)cc2)c2ccccc2c1=O,6.343307495117188,6.689111232757568,6.516209363937378,7.356836795806885,6.850072145462036
COc1cccc(C(C)(C)NC(=O)c2cc(C)on2)c1,4.512459754943848,6.080121040344238,5.296290397644043,5.5535688400268555,5.033014297485352
Clc1ccccc1N1CCN(CCCCNc2cccnc2)CC1,8.31612491607666,7.9375152587890625,8.126820087432861,7.107684135437012,7.711904525756836
O=Cc1ccc2c(O)c3c(O)c(-c4cccc(O)c4)cc(O)c3nc2c1,7.102661609649658,6.240689277648926,6.671675443649292,5.411226272583008,6.256943941116333
CCCN(CCC)C1COc2c(cccc2-c2ncc[nH]2)C1,7.070576190948486,7.4134345054626465,7.242005348205566,5.9085307121276855,6.489553451538086
NC(=O)C1C2CC3c4ccc(O)c5c4CCN3C2C1O5,6.990492343902588,7.381003379821777,7.185747861862183,6.629449367523193,6.809970855712891
CCN1CCc2ccccc2Cc2[nH]c3ccccc3c2CC1,7.4768805503845215,6.716762542724609,7.096821546554565,7.931891918182373,7.704386234283447
Oc1ccc2cc(S(=O)(=O)NCCCCN3CCOCC3)ccc2[nH]1,,,,,
Clc1ccc(CN2CCC3(CCCc4c(Br)ccc(N5CCCC5)n4)O3)CC2)cc1,,,,,
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.559834003448486,7.692834377288818,7.626334190368652,7.770195960998535,7.665014982223511
Oc1nc2c(O)ccc(C(O)CNC3CCN(c4cccc(Cl)c4Cl)CC3)c2s1,7.098724365234375,7.715568542480469,7.407146453857422,6.4441962242126465,6.771460294723511
CC1CNCC2Cc3ccc(F)cc3N12,7.187193393707275,5.88601541519165,6.536604404449463,7.26414155960083,7.225667476654053
N#Cc1cccc(F)c1COCCCCCOc1cccnc1,7.176949501037598,6.867513656616211,7.022231578826904,6.942288398742676,7.059618949890137
O=S(=O)(c1ccccc1)N1CCc2ccc(CN3CCN(c4nsc5ccccc45)CC3)cc2CC1,7.009712219238281,6.464550971984863,6.737131595611572,7.878395080566406,7.444053649902344
CN1CCN(C2Cc3ccccc3Sc3ccc(O)cc32)CC1,8.415544509887695,8.763129234313965,8.58933687210083,7.888127326965332,8.151835918426514
OC1(c2ccc3ccccc3c2)CCN(CC2CC2)CC1,6.473045825958252,6.985435485839844,6.729240655899048,6.3254780769348145,6.399261951446533
COc1ccccc1N1CCN(CCCC(=O)N=CC2Nc3ccc(F)cc3C(=O)N2c2ccccc2)CC1,6.710779666900635,6.537097930908203,6.623938798904419,5.999027252197266,6.35490345954895
COc1ccccc1N1CCN(CCC2CCC(Nc3ncccn3)CC2)CC1,8.168217658996582,7.653457641601562,7.910837650299072,6.6108174324035645,7.389517545700073
COc1ccccc1N1CCN(CCCNc2nnnn2-c2cccc(OC)c2)CC1,7.537047863006592,6.2321977615356445,6.884622812271118,5.959183216094971,6.748115539550781
c1ccc(N2CCN(CCC3CCC(Nc4ncnc5ccn(CC6CCNCC6)c45)CC3)CC2)cc1,6.459580898284912,7.247274875640869,6.853427886962891,6.953456401824951,6.706518650054932
CCCCN1CCC2Cc3n[nH]cc3CC2C1,6.673482418060303,7.724639892578125,7.199061155319214,6.251194477081299,6.462338447570801
NC(=O)C1CCN(CCCC2CCC(NC(=O)C3CCC3)CC2)CC1,6.235681056976318,8.4454984664917,7.340589761734009,6.05821418762207,6.146947622299194
c1cc2c3c(c1)nnn3CC1CCN(CCCc3cn(-c4ccccc4)nn3)CC21,6.956555843353272,7.171491622924805,7.064023733139038,5.471800327301025,6.214178085327148
CCCCN1CCC(COc2nsnc2NC(=O)c2cccc(Cl)c2)CC1,6.539675712585449,6.813756942749023,6.676716327667236,5.706862926483154,6.123269319534302
FC(F)(F)c1ccc(-c2nnc3ccc(NC4CC4)nn23)cc1,7.35370397567749,6.3590593338012695,6.85638165473938,5.526580810546875,6.440142393112183
Cc1ccccc1N1CCN(C2CN(Cc3cc4ccccc4[nH]3)C(=O)C2)CC1,6.567758560180664,6.422774314880371,6.495266437530518,7.083012580871582,6.825385570526123
Cc1ccc2c(C3CCN(CCc4c(F)ccc5c4ccc(=O)n5C)CC3)c[nH]c2c1,7.393240928649902,6.1851348876953125,6.789187908172607,8.170069694519043,7.781655311584473
CCOCCn1cc(C2=CCN(C)CC2)c2cc(F)ccc21,7.359195709228516,6.169224739074707,6.764210224151611,6.903965473175049,7.131580591201782
CN1CC=C(c2cccc(Cl)c2)C(CC(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)C1,6.901494979858398,7.159906387329102,7.03070068359375,6.469658851623535,6.685576915740967
CCNC(=O)c1ccc(-c2ccc3c(c2)CCCN3)cc1,6.765254974365234,6.603867053985596,6.684561014175415,6.319828033447266,6.54254150390625
N#Cc1c(F)c(N2CCN(c3ccccc3)CC2)nc2ccccc12,5.852717399597168,5.458549976348877,5.655633687973023,5.9106669425964355,5.881692171096802
Cc1ccc(-n2c(CCc3c[nH]c4ccc(-c5ccc(F)cc5)cc34)nc3ccccc3c2=O)cc1,6.641837120056152,6.23647403717041,6.439155578613281,7.074355125427246,6.858096122741699
CC(C)Oc1ccccc1N1CCN(Cc2ccc(CN3CCCCC3=O)n2C)CC1,8.190450668334961,6.869896411895752,7.5301735401153564,6.28597354888916,7.2382121086120605
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)c(Cl)c3)C2)n1C,7.13761043548584,8.815156936645508,7.976383686065674,5.557544708251953,6.3475775718688965
COc1cccc(N2CCN(Cc3cn4ccccc4n3)CC2)c1,5.769608974456787,5.4313130378723145,5.600461006164551,5.971985816955566,5.870797395706177
Oc1[nH]c2ccc(Br)cc2c1CCCCN1CC=C(c2c[nH]c3cc(F)ccc23)CC1,8.261124610900879,8.392841339111328,8.326982975006104,7.4433488845825195,7.852236747741699
NCC1CCC(CNc2nc(NCc3cccc([N+](=O)[O-])c3)ncc2[N+](=O)[O-])CC1,6.303248405456543,7.291401386260986,6.797324895858765,6.146456241607666,6.2248523235321045
Cc1noc(C)c1COc1ccc(CCCN2CCN(c3cccc4nonc34)CC2)cc1,6.27251672744751,6.144017219543457,6.208266973495483,6.464226722717285,6.3683717250823975
CCC(OC)(C(=O)OC)c1ccc2c(c1)OCO2,5.2792253494262695,3.6156721115112314,4.44744873046875,5.74409294128418,5.511659145355225
CC1CN(C2CCN(CCSc3csc(Cl)c3)CC2)CCN1C(C)c1ccccc1,5.477022647857666,5.865213871002197,5.671118259429932,7.552252769470215,6.51463770866394
Fc1cc(F)cc(CN2CCN(c3nccc4c3oc3ccccc34)CC2)c1,6.9851579666137695,6.290139198303223,6.637648582458496,6.579465866088867,6.782311916351318
CCCCN=C1N=C(C)C(C(=O)NC2CCC(N3CCN(c4ccccc4OC)CC3)CC2)O1,6.702197551727295,6.585299015045166,6.643748283386231,6.229820251464844,6.466008901596069
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.585574626922607,6.992359638214111,6.788967132568359,7.750136375427246,7.167855501174927
COc1cc2c(cc1OC)C(c1ccc(F)c(Cl)c1)N1C=CCC(=NCCO)C1CC2,5.669316291809082,5.597409248352051,5.633362770080566,6.134020805358887,5.901668548583984
NCCCCC(N)C(=O)N1CCN(c2cccc(Cl)c2Cl)CC1,7.2962646484375,8.165552139282227,7.730908393859863,6.99494743347168,7.14560604095459
COc1cccc(N2CCN(CCC3CCCc4ccccc43)CC2)c1,6.687113761901856,6.900992393493652,6.794053077697754,6.979640960693359,6.833377361297607
Clc1cc(NN2CCN(CCCF)CC2)nc(-c2c[nH]c3ncccc23)n1,5.815100193023682,6.714543342590332,6.264821767807007,6.633038520812988,6.224069356918335
O=C(NC(Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(Br)cc1,5.616363525390625,5.583321571350098,5.599842548370361,6.505423069000244,6.060893297195435
COc1ccccc1N1CCN(CCCCc2ccc3c(c2)sc(=O)n3CCN2CCC(C(=O)c3ccc(F)cc3)CC2)CC1,8.00527572631836,7.863858699798584,7.934567213058472,7.983643531799316,7.994459629058838
Oc1ccc2[nH]cc(CCCCN3CC=C(c4ccccc4)CC3)c2c1,8.44819450378418,8.916887283325195,8.682540893554688,6.7423553466796875,7.595274925231934
O=S1(=O)CCCN1CCC(c1c[nH]c2ccc(F)cc12)c1ccc(F)cc1,7.447751998901367,6.486644744873047,6.967198371887207,8.039609909057617,7.743680953979492
N#Cc1ccccc1N1CCN(CCCCc2cc(-c3ccccc3)no2)CC1,6.951958179473877,7.764039039611816,7.357998609542847,6.334648132324219,6.643303155899048
