SMILES,AChE_pXC50,D2R_pXC50,D3R_pXC50,_5HT2A_pXC50,MAOB_pXC50,AChE_MAOB_pXC50,D2R_D3R_pXC50,D2R__5HT2A_pXC50
CC(C)(C)NC1C(=O)C(=O)C1=Nc1ccc(Oc2ccnc3ccccc23)c(Cl)c1,5.825911998748779,4.398982048034668,4.605570316314697,6.078184127807617,4.81132698059082,5.3186194896698,4.502276182174683,5.238583087921143
CC(C)OCCCNC(=O)c1cc(-c2ccco2)nc2ccccc12,5.98257303237915,4.768928527832031,6.3052263259887695,5.737240791320801,5.341702938079834,5.662137985229492,5.5370774269104,5.253084659576416
NC(COc1cc(C=Cc2ccncc2)cnc1Cl)Cc1c[nH]c2ccccc12,4.7326836585998535,4.883664131164551,6.504857063293457,6.416232109069824,5.805514812469482,5.269099235534668,5.694260597229004,5.6499481201171875
CCc1ccc(NC(=O)CCc2c(C)nc3c(c2C)c(C)nn3C)cc1,5.8655619621276855,6.542526245117188,6.15471887588501,6.445132732391357,5.911864280700684,5.888713121414185,6.348622560501099,6.4938294887542725
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,7.345180034637451,7.455565452575684,7.91062068939209,6.54986572265625,4.945828914642334,6.145504474639893,7.683093070983887,7.002715587615967
O=C(Nc1ccccc1)Oc1nc2c(O)nc3c(c2cc1CO)C1C2CC3CC(C2)CC1C3,,,,,,,,
COc1cc(NC(=O)c2ccco2)c(C(=O)OC(C)C)cc1C,5.697746753692627,5.462796688079834,4.936581134796143,5.490456581115723,4.212728977203369,4.955237865447998,5.199688911437988,5.476626634597778
O=C(Nc1ccc(Cl)cc1)c1ccc2c(Cl)c[nH]c2c1,4.708803176879883,6.717888355255127,5.458539962768555,6.723884582519531,6.529777050018311,5.619290113449097,6.088214159011841,6.720886468887329
COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC,4.518156051635742,6.755628108978272,4.300028800964356,5.15008544921875,5.169625282287598,4.84389066696167,5.527828454971314,5.952856779098511
Oc1[nH]cc2c(-c3ccc(Nc4nc5ccccc5o4)cc3)cccc12,6.006224155426025,7.770772457122803,5.749040603637695,5.051189422607422,5.497616767883301,5.751920461654663,6.759906530380249,6.410980939865112
COc1ccc(C(=O)NC2CC(=O)N(CC(=O)NCc3ccccc3Cl)C2)cc1,4.425348281860352,6.953620910644531,5.096469402313232,5.489479064941406,4.166794300079346,4.296071290969849,6.025045156478882,6.221549987792969
C=CCNC(=O)Nc1ccc(C(=O)N2CCCC(c3ccc(OC)cc3)C2)cc1,5.001535415649414,7.454216957092285,5.803279399871826,6.126561164855957,4.358842372894287,4.680188894271851,6.628748178482056,6.790389060974121
CC(=O)Nc1nc(C)c(C(=O)Nc2ccc(S(=O)(=O)N3CCOCC3)cc2)s1,5.540793895721436,5.899423599243164,3.3203604221343994,4.359321117401123,5.500322818756104,5.52055835723877,4.609892010688782,5.1293723583221436
Cn1c(NCCN2CCOCC2)nc2c1c(=O)n(Cc1ccccc1)c(=O)n2C,5.1934895515441895,6.501519680023193,6.776841640472412,5.878855228424072,4.543039321899414,4.868264436721802,6.639180660247803,6.190187454223633
CC(=O)Nc1ccc(-n2c(S)nnc2-c2ccncc2)cc1,5.2723002433776855,6.190309047698975,3.852560043334961,6.279999256134033,4.639060974121094,4.95568060874939,5.021434545516968,6.235154151916504
CCN(CCc1ccccc1)Cc1cc(C(C)=O)ccc1OC,6.065627098083496,6.152074337005615,6.252732276916504,6.788484573364258,4.05817174911499,5.061899423599243,6.20240330696106,6.4702794551849365
CNC(=O)CN1C(=O)C(C)Oc2cc(OCC)ccc21,7.380589962005615,5.886057376861572,4.961466312408447,4.734909534454346,4.860277652740479,6.120433807373047,5.42376184463501,5.310483455657959
Cc1ccc(-c2sc(NC(=O)c3ccccc3C)nc2-c2ccc3n[nH]cc3c2)o1,6.489112377166748,5.627570152282715,4.960907936096191,5.150717735290527,4.98134183883667,5.735227108001709,5.294239044189453,5.389143943786621
Oc1ccc2nc3c(O)n(CC4CCOCC4)cnc-3c2c1,5.847519397735596,5.860769748687744,5.717421054840088,5.293949127197266,4.526392459869385,5.18695592880249,5.789095401763916,5.577359437942505
COC(C=Cc1ccc(O)c(O)c1)(C)C,3.2471725940704346,5.847801685333252,5.349997520446777,6.399023056030273,4.721900939941406,3.9845367670059204,5.598899602890015,6.123412370681763
CN(C)C(=O)c1ccc(C(=O)Nc2nc3ccccc3n2CCCO)cc1,6.244053363800049,5.8111772537231445,5.512160301208496,6.297358512878418,4.90169095993042,5.572872161865234,5.66166877746582,6.054267883300781
CC(=O)Nc1cccc(CN=C2C(=O)C(=O)C2Nc2ccc3[nH]ncc3c2)c1,6.079039573669434,4.990993022918701,4.258754730224609,6.195333480834961,4.887251377105713,5.483145475387573,4.624873876571655,5.593163251876831
COc1cc(CC2c3cc4c(cc3CC3COC(=O)C32)OCO4)cc(OC)c1O,5.249894142150879,5.348869323730469,5.614941120147705,5.5756916999816895,5.381759166717529,5.315826654434204,5.481905221939087,5.462280511856079
CCN(CC)CCOc1ccc(C=C2C(=O)Nc3ccc(Cl)cc32)cc1,5.233180522918701,6.528780460357666,6.7197794914245605,6.80848503112793,5.886155128479004,5.5596678256988525,6.624279975891113,6.668632745742798
COc1ccc(S(=O)(=O)N2C(=O)C(c3cccc(C)c3)C2=O)cc1,6.320651054382324,5.025434494018555,5.30740213394165,5.447517395019531,4.229493141174316,5.27507209777832,5.1664183139801025,5.236475944519043
CC(=O)c1sc(NC(=O)Nc2ccc(Cl)cc2)nc1C,6.178488254547119,6.018527507781982,3.811712265014648,5.981695652008057,5.161625862121582,5.670057058334351,4.915119886398315,6.0001115798950195
C=CCN1CCC23c4c5ccc(O)c4OC2C(OC(C)=O)=CC3C1C5,5.33544397354126,8.297430038452148,6.8224639892578125,6.002429008483887,6.826328277587891,6.080886125564575,7.5599470138549805,7.149929523468018
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4.212554931640625,6.058645725250244,5.732785224914551,6.469095230102539,6.488796234130859,5.350675582885742,5.8957154750823975,6.263870477676392
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,6.87997579574585,5.116054058074951,6.176144599914551,5.876986026763916,3.740813970565796,5.310394883155823,5.646099328994751,5.496520042419434
COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCCN(C4CCCCC4)CC3)nc2cc1OCCCN1CCCC1,6.076260566711426,5.6868391036987305,6.579404830932617,6.920821189880371,4.772255897521973,5.424258232116699,6.133121967315674,6.303830146789551
COc1ccccc1NC(=O)CN(C)Cc1ccc(F)cc1,5.949664115905762,6.024592876434326,4.843217372894287,6.210261344909668,3.873319387435913,4.911491751670837,5.433905124664307,6.117427110671997
CCNC(=O)c1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)csc12,6.850436210632324,6.367789268493652,5.515746593475342,6.811755657196045,5.027271270751953,5.938853740692139,5.941767930984497,6.589772462844849
COc1cccc(C(=O)N2c3ccccc3Sc3c(Cl)cncc32)c1,4.724514007568359,4.522101879119873,5.053208827972412,4.85114049911499,4.222975254058838,4.473744630813599,4.787655353546143,4.686621189117432
CCOC(=O)C1CCN(C(=O)C2CCN(c3ccnc(N4CCCCC4)n3)CC2)CC1,5.635751724243164,6.64882755279541,5.591915130615234,5.933868885040283,4.770684242248535,5.20321798324585,6.120371341705322,6.291348218917847
CC(=O)Nc1nc2c(Oc3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)cccc2s1,6.315951347351074,6.8504133224487305,4.4489593505859375,6.190393924713135,5.252864837646484,5.784408092498779,5.649686336517334,6.520403623580933
CC(C)OC(=O)N1CCC(n2c(COc3ccc(Cl)cc3)nc3ccc(F)cn3c2=O)CC1,,,,,,,,
CNC(=O)COC(=O)c1ccc2sc3c(O)nc4ccc(F)cc4c3c2c1,6.3892107009887695,6.313778400421143,4.216989994049072,4.581323623657227,4.2733564376831055,5.3312835693359375,5.265384197235107,5.447551012039185
CN1CCN(c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC3CCOCC3)c2)CC1,6.8032402992248535,6.133188247680664,5.960517406463623,7.2041335105896,5.346206665039063,6.074723482131958,6.0468528270721436,6.668660879135132
CCN(c1ccc(C(=O)N(C)C)cc1)S(=O)(=O)c1cccc(C(=O)NC(C)c2ccccc2)c1,5.663362979888916,6.608167171478272,5.920439720153809,6.370349407196045,3.645859241485596,4.654611110687256,6.26430344581604,6.489258289337158
COc1cccc(C=C2SC(c3cc(OC)c(OC)cc3OC)=NC2=O)c1,6.628235816955566,3.7177271842956543,4.672586917877197,3.691622495651245,5.131324291229248,5.879780054092407,4.195157051086426,3.7046748399734497
CCN(CC)C(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(NC(=O)Cn2cnnn2)cc1,5.172233581542969,6.73314905166626,4.267171859741211,5.535505294799805,3.9501523971557617,4.561192989349365,5.500160455703735,6.134327173233032
CCN(CC)CC(O)COc1cccc2c(=O)c3cc(C)c(C)cc3[nH]c12,5.52701473236084,5.9485039710998535,5.4447832107543945,6.531293869018555,4.965373516082764,5.246194124221802,5.696643590927124,6.239898920059204
CCC(=O)Nc1ccc(-c2[nH]nc3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cn1,5.931238651275635,6.056325912475586,5.721498012542725,6.450061321258545,4.657726764678955,5.294482707977295,5.888911962509155,6.253193616867065
O=C1C=CC(=CNNc2ncnc3ccccc23)C=C1,3.869072198867798,7.134533882141113,4.816788196563721,6.2826828956604,5.278387069702148,4.573729634284973,5.975661039352417,6.708608388900757
Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3ccccc23)C(N)=O)c(C)c1,5.716641426086426,6.776987075805664,6.577432632446289,6.153963088989258,4.9839277267456055,5.350284576416016,6.677209854125977,6.465475082397461
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,4.752628803253174,5.191157341003418,6.552008628845215,5.741916656494141,5.516481399536133,5.134555101394653,5.871582984924316,5.466536998748779
COc1cccc(OC)c1C1CC(C(=O)O)C(C(=O)NCC(C)C)C1,4.298699855804443,8.287108421325684,5.650253772735596,4.816770553588867,2.714144706726074,3.506422281265259,6.96868109703064,6.551939487457275
CCCCN1CC=C(c2ccccc2)CC1,4.333674430847168,6.714855194091797,7.540640830993652,6.186578273773193,3.3997724056243896,3.866723418235779,7.127748012542725,6.450716733932495
CCOC(=O)COc1ccc2c(c1)c1c3c(c4c(c1n2CC)C(C)CC(C)(C)O4)OCO3,4.706741809844971,6.048763275146484,5.184355735778809,5.702617645263672,4.20108699798584,4.453914403915405,5.6165595054626465,5.875690460205078
CC(=O)Nc1cccc(Nc2nc(N)nc3[nH]cnc23)c1,3.9725303649902335,6.300185680389404,3.784548282623291,4.559048175811768,3.7563772201538086,3.864453792572021,5.042366981506348,5.429616928100586
CCOC(=O)c1ccc(N)c(-c2ccc(C)cc2)c1,4.896011829376221,6.152921676635742,5.649172782897949,6.294413566589356,4.805324554443359,4.85066819190979,5.901047229766846,6.223667621612549
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ccc2c(c1)CCC2,4.690824031829834,6.230050086975098,5.080218315124512,6.57307767868042,4.615676403045654,4.653250217437744,5.655134201049805,6.401563882827759
CC(=O)NCc1ccc(Sc2cc(C(C)(C)C)n(C)n2)s1,4.393799781799316,5.955909252166748,4.604238510131836,6.793824672698975,4.969337463378906,4.681568622589111,5.280073881149292,6.374866962432861
Nc1nc(N)c2c(n1)Nc1ccc(OC(F)(F)F)cc1C21CC1,5.059889316558838,6.366319179534912,5.962750911712647,3.809337615966797,4.60175085067749,4.830820083618164,6.164535045623779,5.0878283977508545
COCC1OC(=O)c2coc3c2C1(C)C1=C(OC(C)=O)CC2(C)C(=O)CCC2C1C3=O,4.842911720275879,5.097437381744385,5.342500686645508,4.965043544769287,6.4668803215026855,5.654896020889282,5.219969034194946,5.031240463256836
CCNc1ncc2nc(-c3ccc(OC)cc3)c(=O)n(-c3ccccc3)c2n1,4.866732120513916,6.022338390350342,5.939918518066406,4.829097747802734,5.044376850128174,4.955554485321045,5.981128454208374,5.425718069076538
CCC(=O)Nc1ccc(C(=O)N2CCNCC2)c(O)c1,4.749134063720703,5.535866737365723,5.060035705566406,4.450711250305176,4.5031938552856445,4.626163959503174,5.2979512214660645,4.993288993835449
CCn1c(C=Cc2ccccc2)nc2cc(S(=O)(=O)N(C)C)ccc21,5.814334869384766,6.561885356903076,6.1408281326293945,6.351526737213135,4.970556735992432,5.392445802688599,6.351356744766235,6.4567060470581055
COc1ccc2c(c1)C(Cc1cnc[nH]1)=CC(Cc1cccs1)O2,5.560312271118164,5.3127121925354,5.504983901977539,5.958694934844971,5.478983879089356,5.51964807510376,5.40884804725647,5.6357035636901855
CC(C)(C)c1cccc(CN2CCC3(CC2)OCc2c3ccc(OC(C)(C)C(=O)O)cc3oc3cc(F)ccc23)c1,,,,,,,,
CC12OC(CC1(O)CO)n1c3ccccc3c3c4c(O)[nH]cc4c4c5ccccc5n2c4c31,6.055488109588623,5.579954147338867,5.673736572265625,4.845804691314697,4.327661514282227,5.191574811935425,5.626845359802246,5.212879419326782
CCOC(=O)COc1c(Br)cc(C(C)=O)cc1OC,5.5628275871276855,4.280774593353272,4.394524574279785,5.872518539428711,5.106980800628662,5.334904193878174,4.337649583816528,5.076646566390991
O=C(Nc1nc2cc3c(cc2s1)OCCO3)c1ccc(Br)o1,7.143986701965332,5.419145107269287,4.882607936859131,3.999542236328125,5.327806949615479,6.235896825790405,5.150876522064209,4.709343671798706
Cn1c(C(=O)Nc2cccnc2)cc2sccc21,5.428503036499023,5.6786789894104,5.111818313598633,5.8766865730285645,5.083248138427734,5.255875587463379,5.395248651504517,5.777682781219482
CCc1cccc(NC(=O)CSc2nc3cc([N+](=O)[O-])ccc3n2C)c1,6.309821128845215,6.263000965118408,6.353844165802002,6.379388809204102,5.684009552001953,5.996915340423584,6.308422565460205,6.321194887161255
COc1ccc(N2C(=O)CN(Cc3ccc(OC)c(Br)c3)C2=S)cc1,5.198465347290039,6.137563705444336,4.933596134185791,5.776327133178711,4.426059246063232,4.812262296676636,5.5355799198150635,5.956945419311523
COC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1ccc(Cl)cc1Cl,5.310246467590332,5.074641227722168,4.107141494750977,5.605969429016113,5.829529762268066,5.569888114929199,4.590891361236572,5.340305328369141
COc1ccc(S(=O)(=O)N(Cc2ccc(-c3cccc4[nH]nc(N)c34)cc2)CC2CCCO2)cc1,6.166799545288086,7.020411968231201,5.748013973236084,6.718123435974121,4.474478721618652,5.320639133453369,6.384212970733643,6.869267702102661
CCNc1ncc2nc(-c3ccoc3)c(=O)n(CC3CCCO3)c2n1,5.687470436096191,5.897202968597412,5.510166168212891,5.334096908569336,5.618352890014648,5.65291166305542,5.703684568405151,5.615649938583374
COc1cc(C=NNc2cccc(C(=O)O)c2)ccc1OCC(=O)Nc1ccccn1,5.7425971031188965,5.700475692749023,4.20915412902832,5.26102352142334,4.529174327850342,5.135885715484619,4.954814910888672,5.480749607086182
NC(=O)C(Cc1ccccc1)NC(=O)C(CSC2=NC3C=CC(=O)CC3S2)C(=O)N1CCCC1,6.4892096519470215,6.942866325378418,5.75593376159668,5.092740058898926,5.119677543640137,5.804443597793579,6.349400043487549,6.017803192138672
CN(C(=O)C1CCN(c2cnc3ccccc3n2)CC1)C1CCCCC1,4.931397914886475,6.639276027679443,6.527731895446777,5.888455867767334,5.183591842651367,5.057494878768921,6.58350396156311,6.263865947723389
CS(=O)(=O)c1ccc(CNC(=O)c2cc3cc(OC4CCCC4)ccc3[nH]2)cc1,6.21626091003418,6.7471795082092285,6.308356761932373,7.060338973999023,4.784927368164063,5.500594139099121,6.527768135070801,6.903759241104126
Oc1ccc(Cl)cc1-c1c(O)c(O)nc2cc(Cl)cc(Cl)c12,6.083215713500977,7.909482002258301,5.794435501098633,6.042577266693115,5.593121528625488,5.838168621063232,6.851958751678467,6.976029634475708
CCCCN(CCCC)C1CCc2c(O)cccc2C1,5.698023319244385,7.942216396331787,8.147453308105469,6.096780776977539,4.161318778991699,4.929671049118042,8.044834852218628,7.019498586654663
Cc1oc(-c2cccc(Cl)c2)nc1CN1CCOCC1,5.225935459136963,5.993862152099609,5.881148338317871,7.01347541809082,5.020151615142822,5.123043537139893,5.93750524520874,6.503668785095215
O=C(c1ccccc1)c1c[nH]c(C(=O)NC2CCCC2)c1,5.4294047355651855,6.003774166107178,7.419044017791748,6.1642656326293945,4.392125129699707,4.910764932632446,6.711409091949463,6.084019899368286
CCN(CC)c1ccc(Nc2nc(=O)c3cc([N+](=O)[O-])ccc3n2C)cc1,5.808213710784912,7.166658401489258,6.3191986083984375,6.316700458526611,5.531948089599609,5.670080900192261,6.742928504943848,6.741679430007935
CC=C1Oc2ccc(C(=O)c3ccco3)cc2C2=CCCC12OC,6.109705448150635,4.429277896881104,5.882563591003418,5.153894424438477,5.512401103973389,5.811053276062012,5.155920743942261,4.79158616065979
COc1cc(C=C(C#N)C(=O)Nc2cc(C)cc(C)c2)cc(OC)c1OC,5.435291290283203,5.350629806518555,5.4008636474609375,4.771151065826416,4.2531280517578125,4.844209671020508,5.375746726989746,5.060890436172485
CCN(CC)S(=O)(=O)c1ccc(Oc2ncnc3c2cnn3-c2ccccc2)cc1,5.578823566436768,6.527429580688477,5.549571514129639,5.140071392059326,5.113234519958496,5.346029043197632,6.038500547409058,5.833750486373901
CC(C)(O)C1CN(c2ncnc3c2nc(N)n3C2C2CC2)CCN1,,,,,,,,
CC(C)(C)OC(=O)N1CCCC1C(=O)NC(CO)c1ccccc1,4.932204723358154,6.458404541015625,5.682981491088867,5.208913803100586,3.2851388454437256,4.10867178440094,6.070693016052246,5.8336591720581055
O=C(Cc1ccccc1)C(c1ccccc1)N1CCN(c2ccccc2F)CC1,5.2556257247924805,6.312614917755127,5.936555862426758,6.208593368530273,3.71362829208374,4.48462700843811,6.124585390090942,6.2606041431427
C=CCN(CC=C)C(=O)Cn1ccc2ccccc21,4.596053600311279,6.645046710968018,5.4370222091674805,7.184484958648682,4.515632629394531,4.555843114852905,6.041034460067749,6.91476583480835
CCNC(=O)C(C)Oc1cccc2sc(C(=O)NC)cc12,7.399786472320557,6.392033576965332,6.409313678741455,4.740933418273926,5.124220371246338,6.262003421783447,6.4006736278533936,5.566483497619629
COC(=O)c1cccc(COC(=O)CN2C(=O)C(=NC(C)c3ccccc3)N=C2c2ccccc2)c1,5.9281392097473145,5.298033714294434,4.469418525695801,5.40801477432251,4.228710174560547,5.078424692153931,4.883726119995117,5.353024244308472
Cc1cccc(-c2[nH]c(C(C)(C)C)nc2-c2ccc3c(c2)OCO3)n1,4.752628803253174,5.191157341003418,6.552008628845215,5.741916656494141,5.516481399536133,5.134555101394653,5.871582984924316,5.466536998748779
Cc1cc(C(=O)COC(=O)CC2C(=O)NCCN2Cc2ccc(O)c(C)c2)c(C)n1-c1ccccc1,6.315450668334961,6.574211597442627,5.295541286468506,6.962298393249512,5.130843639373779,5.72314715385437,5.934876441955566,6.768254995346069
COc1cc(F)cc(S(=O)(=O)Nc2cccc(-c3nc(C4CC4)no3)c2)c1,6.068439483642578,6.027523517608643,6.96100378036499,6.929429054260254,5.932153224945068,6.000296354293823,6.494263648986816,6.478476285934448
COc1ccc(OC)c2sc(NC(=O)c3ccc(S(=O)(=O)N4CCCC4)cc3)nc12,6.804522514343262,6.372313976287842,4.559903144836426,4.145521640777588,5.162921905517578,5.98372220993042,5.466108560562134,5.258917808532715
O=C(CCl)Nc1ccc2c(c1)NC(=O)C2=Cc1cn(-c2ccccc2)nc1-c1ccccc1,5.386674404144287,5.859243392944336,6.0860276222229,6.62514591217041,5.316481113433838,5.3515777587890625,5.972635507583618,6.242194652557373
CCOC(=O)NCCCC(CNC(=O)c1ccccn1)c1ccc(Cl)c(C)c1,5.699572563171387,7.33701229095459,6.7200117111206055,5.682252883911133,4.62769079208374,5.1636316776275635,7.028512001037598,6.509632587432861
CCN(CC)CCCCN1c2ccccc2Oc2ccc(Cl)cc21,5.942011833190918,7.104347229003906,7.010074138641357,6.33293342590332,4.521303176879883,5.2316575050354,7.057210683822632,6.718640327453613
Cc1[nH]c2c(c1C(=O)NCCCN1CCCC1=O)CCC2=C1C(=O)Nc2ccc(F)cc21,7.926868438720703,7.406093120574951,7.276162147521973,7.086575031280518,4.8922200202941895,6.409544229507446,7.341127634048462,7.246334075927734
CCn1cc(C(=O)NCc2ccc(OC)c(S(C)(=O)=O)c2)c2ccccc21,6.346011638641357,6.886686325073242,6.499146461486816,6.478468418121338,4.6094489097595215,5.4777302742004395,6.692916393280029,6.68257737159729
CCOC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccccc32)c1C,5.899581909179688,5.826877117156982,5.859869003295898,6.516797065734863,5.564034461975098,5.731808185577393,5.84337306022644,6.171837091445923
O=C1Nc2ccc3ncsc3c2C1=CNc1ccc(S(=O)(=O)Nc2ccccn2)cc1,5.797753810882568,7.291877746582031,5.199887752532959,5.656312465667725,4.647493362426758,5.222623586654663,6.245882749557495,6.474095106124878
CC1(C)CSc2ccc(-c3ccccc3S(=O)(=O)Nc3onc(C(=O)C(C)(C)C)c3C(=O)O)cc21,5.783505439758301,5.25977897644043,5.781214714050293,6.02345609664917,4.552970886230469,5.168238162994385,5.520496845245361,5.6416175365448
O=C(O)C=Cc1cc(Br)c(Br)c(Br)c1Br,2.622922897338867,6.222041606903076,6.666667938232422,6.153101444244385,3.106647491455078,2.8647851943969727,6.444354772567749,6.1875715255737305
Nc1c(C(=O)c2ccc(Cl)cc2)c2nc3ccccc3nc12,4.57425594329834,4.695709228515625,5.521334648132324,4.409960746765137,3.856412410736084,4.215334177017212,5.108521938323975,4.552834987640381
CN1CCC(C(=O)Nc2ccc3c(c2)C(=O)c2ccccc2C3=O)CC1,5.678788185119629,5.301549911499023,5.819622993469238,6.579639434814453,5.470298767089844,5.574543476104736,5.560586452484131,5.940594673156738
Cc1ccc(C(=O)NCC(C)(C)N2CC(C)OC(C)C2)cc1,5.271123886108398,5.780240535736084,6.926156520843506,6.070878028869629,4.097824096679688,4.684473991394043,6.353198528289795,5.9255592823028564
CCOC(=O)C(C)=Cc1cccc(C(=O)OCC)c1,3.4571685791015625,4.337247848510742,5.123709678649902,4.083460330963135,5.202394008636475,4.3297812938690186,4.730478763580322,4.2103540897369385
CCC(C)NC(=O)C1CCC(=O)N(C(C)COC)C1,4.7503509521484375,6.462862014770508,6.633395195007324,4.871434688568115,5.155917167663574,4.953134059906006,6.548128604888916,5.6671483516693115
CC(C)(C)NS(=O)(=O)c1cncc(C(=O)NC(CCC2CCCCC2)C(=O)NC2CCCCC2)c1,5.134707927703857,7.2342209815979,7.549039840698242,6.103465080261231,4.47956132888794,4.807134628295898,7.391630411148071,6.668843030929565
COc1ccccc1NC(=O)CCn1c(=O)oc2ccccc21,6.756319046020508,6.925218105316162,5.364342212677002,5.975425720214844,5.196393966674805,5.976356506347656,6.144780158996582,6.450321912765503
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,6.107370853424072,5.564865112304688,5.150905609130859,3.788424491882324,5.010176181793213,5.558773517608643,5.357885360717773,4.676644802093506
O=C1Cc2cc(COC(=O)c3ccccc3NC(=O)c3ccc(Cl)cc3)ccc2N1,5.218446731567383,6.68272876739502,4.894452095031738,6.38897180557251,5.31056547164917,5.264506101608276,5.788590431213379,6.535850286483765
COc1cc2c(cc1OC)C1=NOC(CN3CCN(S(=O)(=O)c4cc(Cl)cc(Cl)c4)CC3)C1CO2,7.039412498474121,6.887482166290283,6.433733940124512,5.212281227111816,5.338012218475342,6.1887123584747314,6.6606080532073975,6.04988169670105
C#CCNC1CCc2c(OC)ccc(OC)c2C1O,3.809127330780029,5.951364517211914,6.355709075927734,7.015938758850098,4.477499485015869,4.143313407897949,6.153536796569824,6.483651638031006
COc1ccc2c(c1)C(=Cc1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(=O)N2,6.221832275390625,5.5703606605529785,5.193676948547363,5.637563705444336,4.476447105407715,5.34913969039917,5.382018804550171,5.603962182998657
O=C(NCCNC(=O)c1cccc(Br)c1)Nc1ccc(F)cc1,5.251619338989258,7.184451580047607,6.957633972167969,6.399777889251709,5.255099296569824,5.253359317779541,7.071042776107788,6.792114734649658
CC(C)N(C(=O)Nc1ccc2nc(-c3ccco3)c(-c3ccco3)nc2c1)C(C)C,5.362491607666016,4.172917366027832,5.455627918243408,5.453520774841309,4.923264026641846,5.142877817153931,4.81427264213562,4.81321907043457
Cc1cc(C)cc(-c2c(O)nc3cc(Cl)c([N+](=O)[O-])cc3c2OCC2CC[N+](C)(C)CC2)c1,5.524360656738281,5.666960716247559,5.461826324462891,6.264336109161377,6.172377586364746,5.848369121551514,5.564393520355225,5.965648412704468
CC(=O)NC1CCCC(n2nc(-c3ccc(NC(=O)c4cccc(C)c4)cc3)c3c(N)ncnc32)C1,5.091571807861328,5.776706218719482,4.8489203453063965,6.597156524658203,4.617650985717773,4.854611396789551,5.3128132820129395,6.186931371688843
CCC(=O)Nc1ccc(C(=O)COc2ccc(Cl)cc2C(N)=O)cc1,5.976992607116699,7.065562725067139,4.828380584716797,6.696089744567871,6.0138092041015625,5.995400905609131,5.946971654891968,6.880826234817505
CONc1nc(N)nc(COc2ccc(-c3cccc(C)c3)cc2)n1,4.598835468292236,6.583372116088867,5.27439546585083,5.290972232818604,6.475828170776367,5.537331819534302,5.928883790969849,5.937172174453735
C=CCN1CCN(c2c(Cl)cccc2NC(=O)c2cccc(C)c2)CC1,5.882821083068848,6.790292739868164,7.801593780517578,6.298295021057129,4.503756046295166,5.193288564682007,7.295943260192871,6.5442938804626465
CCN(CC)C(=O)c1[nH]c2ccc(C3C=CC(=O)C(OC(=O)C(C)(C)C)CC3)cc2c1C,3.6310160160064697,5.605404376983643,6.521388053894043,7.216351985931396,4.121372222900391,3.87619411945343,6.063396215438843,6.4108781814575195
COCCCn1c(SCC(=O)c2ccc(OC)c(OC)c2)nc2ccccc2c1=O,6.44689416885376,5.613097667694092,5.994175434112549,6.573084354400635,5.818295955657959,6.132595062255859,5.80363655090332,6.093091011047363
Cc1cc(C)c(C)c(OCCCc2c(C(=O)O)[nH]c3c(-c4ccccc4C)cccc23)c1,5.680671215057373,6.013986587524414,5.7280473709106445,7.170270919799805,6.321791172027588,6.0012311935424805,5.871016979217529,6.592128753662109
O=C(NCc1cccnc1)c1ccc(-c2cc(-c3ccc(Cl)cc3)on2)cc1,5.63228178024292,5.83341121673584,6.208948135375977,5.963063716888428,4.994725227355957,5.3135035037994385,6.021179676055908,5.898237466812134
C=CCc1c(C)nc(O)nc1Nc1ccc(C(=O)O)cc1,5.3162522315979,7.502888679504394,4.914449691772461,5.175974845886231,5.092620849609375,5.204436540603638,6.208669185638428,6.3394317626953125
COC(=O)CSc1nc(N)c2c3c(sc2n1)CCCC3,5.614251613616943,6.88715124130249,2.9985759258270264,6.103418827056885,5.267091274261475,5.440671443939209,4.942863583564758,6.4952850341796875
COc1cc2c(NC3CCCC3C)ncnc2cc1OCCCc1ccccc1,5.120913028717041,7.713643550872803,6.856220722198486,5.708052635192871,5.600452423095703,5.360682725906372,7.2849321365356445,6.710848093032837
CCN1C(=CC=CC2=[N+](CC)c3ccccc3C2(C)C)C(C)(C)c2ccccc21,6.453097343444824,6.144516944885254,6.782470703125,6.08914041519165,5.290987014770508,5.872042179107666,6.463493824005127,6.116828680038452
